,freq,wls,alpha_fit,ref_ind_fit
161,1084513920000.0,276.4302536568641,0.09716360924324678,2.1557917021019497
162,1089399120000.0,275.1906555606544,0.09837057913166336,2.1558168580504886
163,1094284320000.0,273.9621253094442,0.09958499932941166,2.155842127137025
164,1099169520000.0,272.74451533190256,0.10080686983649166,2.155867509362609
165,1104054710000.0,271.5376831280399,0.10203618812885945,2.1558930046759897
166,1108939910000.0,270.3414813522223,0.10327295923935217,2.1559186131826014
167,1113825110000.0,269.15577257905414,0.10451718065917662,2.1559443348314358
168,1118710310000.0,267.98041934555874,0.10576885238833279,2.1559701696235596
169,1123595510000.0,266.8152865794204,0.1070279744268207,2.1559961175600457
170,1128480700000.0,265.66024390137994,0.1082945441743425,2.1560221785885085
171,1133365900000.0,264.5151561380133,0.1095685668162431,2.1560483528167254
172,1138251100000.0,263.3798974584782,0.11085003976747536,2.1560746401925512
173,1143136300000.0,262.25434184882414,0.11213896302803941,2.1561010407170778
174,1148021490000.0,261.13836771470193,0.11343533393663427,2.1561275543370138
175,1152906690000.0,260.0318487179565,0.114739157800611,2.156154181162007
176,1157791890000.0,258.934667438377,0.11605043197391945,2.1561809211390073
177,1162677090000.0,257.8467061735946,0.11736915645655964,2.156207774269124
178,1167562290000.0,256.76784919115534,0.1186953312485315,2.156234740553476
179,1172447480000.0,255.69798486837126,0.12002895361228039,2.1562618199376336
180,1177332680000.0,254.6369969106778,0.12137002900766498,2.156289012533589
181,1182217880000.0,253.58477745235928,0.1227185547123813,2.1563163182871556
182,1187103080000.0,252.54121824028962,0.12407453072642935,2.15634373719947
183,1191988280000.0,251.50621279598485,0.12543795704980912,2.1563712692716717
184,1196873470000.0,250.47965847216918,0.12680883086871203,2.156398914448201
185,1201758670000.0,249.46144802932855,0.1281871577955045,2.156426672843386
186,1206643870000.0,248.45148220907964,0.12957293503162864,2.156454544401911
187,1211529070000.0,247.44966127804096,0.13096616257708454,2.1564825291249328
188,1216414260000.0,246.45588913105965,0.13236683755706052,2.1565106269559866
189,1221299460000.0,245.4700651386516,0.13377496570592912,2.156538838011272
190,1226184660000.0,244.49209632095707,0.13519054416412943,2.156567162234565
191,1231069860000.0,243.52188916395048,0.1366135729316615,2.1565955996270443
192,1235955060000.0,242.55935163208926,0.13804405200852524,2.1566241501898937
193,1240840250000.0,241.6043950863135,0.13948197844365523,2.156652813865513
194,1245725450000.0,240.65692645197223,0.14092735812393167,2.1566815907724437
195,1250610650000.0,239.71685991959208,0.1423801881135399,2.1567104808533286
196,1255495850000.0,238.78410908327575,0.1438404684124798,2.1567394841093686
197,1260381050000.0,237.85858887675278,0.14530819902075146,2.156768600541773
198,1265266240000.0,236.9402174201692,0.14678337691103543,2.156797830091808
199,1270151440000.0,236.0289084898412,0.14826600812271973,2.156827172880356
200,1275036640000.0,235.1245827727743,0.14975608964373585,2.1568566288489253
201,1279921840000.0,234.22716030847633,0.15125362147408358,2.1568861979987424
202,1284807030000.0,233.33656416870633,0.15275860052544069,2.1569158802701653
203,1289692230000.0,232.45271315622333,0.1542710329592011,2.156945675785951
204,1294577430000.0,231.57553272035648,0.15579091570229328,2.1569755844866996
205,1299462630000.0,230.7049476290057,0.15731824875471725,2.1570056063736573
206,1304347830000.0,229.840883777144,0.15885303211647286,2.157035741448078
207,1309233020000.0,228.98326991477805,0.16039526262298398,2.1570659896491855
208,1314118220000.0,228.13203061745844,0.16194494658815228,2.157096351102077
209,1319003420000.0,227.28709679918796,0.1635020808626524,2.157126825746219
210,1323888620000.0,226.44839865758496,0.16506666544648416,2.157157413582883
211,1328773820000.0,225.61586741677377,0.16663870033964762,2.157188114613347
212,1333659010000.0,224.78943699409342,0.16821818230131275,2.157218928775699
213,1338544210000.0,223.969037227392,0.16980511779788893,2.1572498561973807
214,1343429410000.0,223.15460400706874,0.1713995036037969,2.157280896816723
215,1348314610000.0,222.34607247933033,0.17300133971903653,2.1573120506350234
216,1353199800000.0,221.54338036408222,0.17461062284177473,2.157343317589463
217,1358085000000.0,220.74646137760155,0.176227359560427,2.1573746978093564
218,1362970200000.0,219.95525507454235,0.17785154658841104,2.1574061912321274
219,1367855400000.0,219.1697002475554,0.1794831839257269,2.157437797859092
220,1372740600000.0,218.38973656057087,0.18112227157237437,2.157469517691573
221,1377625790000.0,217.61530611299023,0.1827688061502666,2.157501350665617
222,1382510990000.0,216.84634709486107,0.18442279440032677,2.1575332969128813
223,1387396190000.0,216.08280328346584,0.18608423295971876,2.1575653563696546
224,1392281390000.0,215.32461767660345,0.18775312182844237,2.1575975290372793
225,1397166590000.0,214.57173406930667,0.18942946100649774,2.157629814917101
226,1402051780000.0,213.824098565033,0.19111324703954397,2.157662213944034
227,1406936980000.0,213.08165345117305,0.192804486821012,2.157694726252076
228,1411822180000.0,212.34434636803906,0.19450317691181185,2.157727351776383
229,1416707380000.0,211.61212416356582,0.19620931731194335,2.157760090518321
230,1421592570000.0,210.88493589974235,0.19792290450606265,2.1577929424118976
231,1426477770000.0,210.1627268961927,0.19964394550960682,2.157825907592984
232,1431362970000.0,209.44544764910327,0.2013724368224827,2.1578589859958295
233,1436248170000.0,208.73304785481469,0.20310837844469043,2.1578921776218194
234,1441133370000.0,208.02547789175125,0.20485177037622979,2.157925482472345
235,1446018560000.0,207.32269024264804,0.20660260902550312,2.1579589004802777
236,1450903760000.0,206.62463373862923,0.20836090156045514,2.1579924317838337
237,1455788960000.0,205.93126217965,0.21012664440473902,2.1580260763161276
238,1460674160000.0,205.24252855955226,0.2118998375583545,2.158059834078568
239,1465559360000.0,204.55838649892695,0.21368048102130172,2.158093705072573
240,1470444550000.0,203.87879162121413,0.21546857112572906,2.1581276892298797
241,1475329750000.0,203.2036959872869,0.21726411519208896,2.1581617866910463
242,1480214950000.0,202.53305643210805,0.2190671095677807,2.158195997388053
243,1485100150000.0,201.866828981197,0.22087755425280406,2.1582303213223355
244,1489985340000.0,201.20497158717012,0.22269544551830445,2.1582647584247243
245,1494870540000.0,200.54743870997686,0.2245207908067405,2.158299308837652
246,1499755740000.0,199.8941894364745,0.22635358640450826,2.1583339724921915
247,1504640940000.0,199.24518204323218,0.22819383231160786,2.1583687493897985
248,1509526140000.0,198.6003753469284,0.2300415285280391,2.1584036395319335
249,1514411330000.0,197.95973000281236,0.2318966712486935,2.1584386428482936
250,1519296530000.0,197.32320325907676,0.23375926806853742,2.1584737594836536
251,1524181730000.0,196.69075681677407,0.23562931519771305,2.158508989367953
252,1529066930000.0,196.06235156756676,0.23750681263622053,2.1585443325026716
253,1533952130000.0,195.43794890131284,0.23939176038405963,2.1585797888892957
254,1538837320000.0,194.81751196416266,0.24128415455986804,2.158615358456388
255,1543722520000.0,194.20100057878278,0.24318400291111983,2.1586510413510682
256,1548607720000.0,193.58837885684827,0.24509130157170345,2.158686837502138
257,1553492920000.0,192.97961010340492,0.24700605054161867,2.158722746911104
258,1558378110000.0,192.37465931807782,0.24892824587850015,2.158758769505625
259,1563263310000.0,191.77348824236142,0.250857895451828,2.1587949054346907
260,1568148510000.0,191.17606278247206,0.2527949953344877,2.1588311546262
261,1573033710000.0,190.58234804135253,0.25473954552647915,2.1588675170816787
262,1577918910000.0,189.99230955410758,0.25669154602780225,2.1589039928026565
263,1582804100000.0,189.40591447798246,0.2586509928198377,2.158940581715657
264,1587689300000.0,188.82312679187294,0.2606178939245735,2.158977283972015
265,1592574500000.0,188.2439144919123,0.262592245338641,2.159014099498494
266,1597459700000.0,187.66824477637837,0.26457404706204035,2.1590510282966466
267,1602344890000.0,187.0960864112095,0.26656329501514886,2.1590880702920856
268,1607230090000.0,186.5274050462806,0.2685599973419609,2.159125225638024
269,1612115290000.0,185.9621702365964,0.2705641499781045,2.1591624942603174
270,1617000490000.0,185.40035074448247,0.27257575292358,2.159199876160536
271,1621885690000.0,184.84191570862185,0.2745948061783871,2.159237371340257
272,1626770880000.0,184.28683577124272,0.2766213055866497,2.1592749797239614
273,1631656080000.0,183.73507853444212,0.27865525944486946,2.1593127014672024
274,1636541280000.0,183.18661537214632,0.280696663612421,2.159350536494703
275,1641426480000.0,182.64141687296285,0.28274551808930437,2.159388484808062
276,1646311680000.0,182.09945397459612,0.2848018228755193,2.1594265464088775
277,1651196870000.0,181.56069905825342,0.28686557373893595,2.159464721220498
278,1656082070000.0,181.0251215388136,0.2889367791285636,2.1595030094008214
279,1660967270000.0,180.4926944767551,0.29101543482752296,2.159541410873437
280,1665852470000.0,179.96339015543194,0.2931015408358142,2.159579925639966
281,1670737660000.0,179.4371822563693,0.2951950928603037,2.1596185536228476
282,1675622860000.0,178.91404155228582,0.29729609947200764,2.1596572949818564
283,1680508060000.0,178.39394236526306,0.29940455639304314,2.1596961496396747
284,1685393260000.0,177.8768582473149,0.3015204636234105,2.159735117597944
285,1690278460000.0,177.36276305621266,0.3036438211631095,2.15977419885831
286,1695163650000.0,176.85163199435053,0.3057746246427532,2.1598133933420782
287,1700048850000.0,176.34343742534222,0.3079128827858648,2.1598527012113693
288,1704934050000.0,175.83815514740877,0.3100585912383082,2.1598921223877285
289,1709819250000.0,175.3357601980443,0.31221175000008344,2.1599316568728244
290,1714704450000.0,174.83622789921608,0.31437235907119027,2.1599713046683293
291,1719589640000.0,174.3395348671675,0.316540414005988,2.1600110656944134
292,1724474840000.0,173.84565494733457,0.3187159236805075,2.1600509401155414
293,1729360040000.0,173.35456531076085,0.32089888366435876,2.160090927852127
294,1734245240000.0,172.86624237757746,0.3230892939575419,2.1601310289058624
295,1739130430000.0,172.38066382404685,0.3252871500534125,2.16017124319601
296,1744015630000.0,171.89780460855158,0.3274924609500083,2.1602115708889107
297,1748900830000.0,171.41764293176075,0.3297052221559357,2.160252011904072
298,1753786030000.0,170.94015625155822,0.3319254336711949,2.160292566243205
