,freq,ref_ind,epsilon_r,epsilon_i
303,1778212020000.0,2.113108267059346,4.465226548314553,0.0
304,1783097220000.0,2.1131451910033743,4.465382598260687,0.0
305,1787982410000.0,2.1131822139016423,4.465539069150246,0.0
306,1792867610000.0,2.113219335887298,4.465695961567953,0.0
307,1797752810000.0,2.113256556866189,4.46585327513794,0.0
308,1802638010000.0,2.1132938768197973,4.466011009804048,0.0
309,1807523200000.0,2.1133312956528623,4.466169165185805,0.0
310,1812408400000.0,2.1133688134999646,4.466327741874248,0.0
311,1817293600000.0,2.1134064302659525,4.4664867394894765,0.0
312,1822178800000.0,2.113444145932119,4.466646157974744,0.0
313,1827064000000.0,2.113481960479714,4.466805997273176,0.0
314,1831949190000.0,2.1135198738122267,4.4669662569992505,0.0
315,1836834390000.0,2.1135578860660287,4.4671269377519,0.0
316,1841719590000.0,2.1135959971447194,4.4672880391461804,0.0
317,1846604790000.0,2.1136342070293597,4.46744956112463,0.0
318,1851489990000.0,2.113672515700961,4.4676115036296284,0.0
319,1856375180000.0,2.1137109230617677,4.46777386627063,0.0
320,1861260380000.0,2.1137494292499417,4.467936649654455,0.0
321,1866145580000.0,2.1137880341678335,4.468099853391114,0.0
322,1871030780000.0,2.1138267377962703,4.468263477422422,0.0
323,1875915970000.0,2.113865540036501,4.468427521353807,0.0
324,1880801170000.0,2.1139044410281147,4.468591985798386,0.0
325,1885686370000.0,2.1139434406724686,4.468756870362155,0.0
326,1890571570000.0,2.1139825389502027,4.4689221749863455,0.0
327,1895456770000.0,2.114021735841907,4.46908789961203,0.0
328,1900341960000.0,2.1140610312475885,4.4692540438396176,0.0
329,1905227160000.0,2.1141004253086226,4.469420608290099,0.0
330,1910112360000.0,2.1141399179251232,4.469587592564447,0.0
331,1914997560000.0,2.1141795090774957,4.469754996603161,0.0
332,1919882760000.0,2.1142191987461003,4.469922820346603,0.0
333,1924767950000.0,2.114258986829701,4.470091063390154,0.0
334,1929653150000.0,2.1142988734714563,4.470259726362669,0.0
335,1934538350000.0,2.1143388585702407,4.470428808860109,0.0
336,1939423550000.0,2.114378942106226,4.4705983108222425,0.0
337,1944308740000.0,2.1144191239771875,4.470768231840457,0.0
338,1949193940000.0,2.11445940432771,4.470938572549895,0.0
339,1954079140000.0,2.1144997830556744,4.471109332542494,0.0
340,1958964340000.0,2.114540260141068,4.471280511757456,0.0
341,1963849540000.0,2.1145808355638334,4.47145211013384,0.0
342,1968734730000.0,2.114621509220505,4.471624127258006,0.0
343,1973619930000.0,2.11466228125745,4.471796563772962,0.0
344,1978505130000.0,2.1147031515713124,4.471969419265641,0.0
345,1983390330000.0,2.1147441201418484,4.47214269367452,0.0
346,1988275530000.0,2.114785186948768,4.472316386937935,0.0
347,1993160720000.0,2.1148263518873702,4.472490498637243,0.0
348,1998045920000.0,2.1148676151058017,4.472665029423301,0.0
349,2002931120000.0,2.1149089764994713,4.472839978878041,0.0
350,2007816320000.0,2.1149504360479043,4.473015346939221,0.0
