,freq,alpha,ref_ind,epsilon_r,epsilon_i
0,297997069000.0,0.0027368091138106217,2.1065501062463587,4.437553350126545,9.230923315545733e-05
1,302882267000.0,0.00297300738251739,2.106556404379244,4.43757988483121,9.865885414344216e-05
2,307767465000.0,0.003218980660609849,2.106562804853631,4.437606850792798,0.00010512618550086236
3,312652662000.0,0.003474728894735857,2.106569307664929,4.437634247995899,0.00011170571221273328
4,317537860000.0,0.003740252189598759,2.1065759128125006,4.4376620764418195,0.00011839226270865048
5,322423058000.0,0.004015550493847355,2.1065826202916718,4.437690336114926,0.00012518097506869792
6,327308256000.0,0.004300623807481646,2.1065894300990378,4.437719027004989,0.0001320672789800737
7,332193454000.0,0.004595472130501629,2.106596342231143,4.4377481491016315,0.00013904687305805666
8,337078652000.0,0.004900095462907307,2.10660335668448,4.437777702394318,0.0001461157053584579
9,341963850000.0,0.005214493804698679,2.106610473455487,4.437807686872351,0.000153269955560433
10,346849047000.0,0.005538667088516989,2.1066176925390656,4.437838102518617,0.00016050601716561334
11,351734245000.0,0.005872615447078804,2.106625013934507,4.437868949334562,0.00016782048848761391
12,356619443000.0,0.006216338815026313,2.1066324376366286,4.437900227302844,0.00017521015004038975
13,361504641000.0,0.006569837192359515,2.106639963641663,4.437931936412147,0.00018267195783664648
14,366389839000.0,0.006933110579078412,2.1066475919457908,4.437964076650999,0.00019020303031314697
15,371275037000.0,0.007306158975183002,2.106655322545141,4.437996648007773,0.00019780063764491187
16,376160234000.0,0.007688982301308865,2.1066631554341786,4.43802965046389,0.00020546219031738425
17,381045432000.0,0.0080815807141839,2.106671090612133,4.438063084020913,0.00021318523631766033
18,385930630000.0,0.008483954136444627,2.1066791280733868,4.4380969486600454,0.00022096744331938538
19,390815828000.0,0.008896102568091048,2.106687267813861,4.43813124436903,0.00022880659716944886
20,395701026000.0,0.009318026009123162,2.1066955098294255,4.438165971135463,0.00023670059312788405
21,400586224000.0,0.00974972445954097,2.106703854115899,4.438201128946782,0.0002446474291963283
22,405471422000.0,0.010191197919344475,2.106712300669048,4.438236717790272,0.00025264519992876356
23,410356619000.0,0.010642446295162639,2.1067208494828256,4.438272737645638,0.00026069208903224
24,415241817000.0,0.01110346977173659,2.106729500556396,4.4383091885146015,0.0002687863706242863
25,420127015000.0,0.011574268257696231,2.1067382538836297,4.438346070376645,0.0002769263943803617
26,425012213000.0,0.012054841753041565,2.1067471094600863,4.4383833832184285,0.000285110587486873
27,429897411000.0,0.012545190257772594,2.1067560672812737,4.438421127026459,0.0002933374486882138
28,434782609000.0,0.013045313771889316,2.1067651273426478,4.438459301787083,0.0003016055442666464
29,439667807000.0,0.01355521229539173,2.1067742896396116,4.43849790748649,0.00030991350429019184
30,444553004000.0,0.014074885720902198,2.1067835541656117,4.438536944102687,0.00031826001739552047
31,449438202000.0,0.014604334261175057,2.106792920919742,4.438576411637538,0.0003266438343538557
32,454323400000.0,0.01514355781083361,2.106802389895363,4.438616310068814,0.0003350637547546145
33,459208598000.0,0.015692556369877857,2.106811961087675,4.438656639382096,0.00034351863096278887
34,464093796000.0,0.016251329938307798,2.1068216344918222,4.438697399562794,0.000352007363726364
35,468978994000.0,0.016819878516123432,2.106831410102897,4.438738590596162,0.0003605288996563655
36,473864191000.0,0.01739820198394145,2.106841287913911,4.438780212458748,0.00036908222710872507
37,478749389000.0,0.017986300578527528,2.106851267923898,4.438822265152536,0.00037766638097494064
38,483634587000.0,0.0185841741824993,2.1068613501257842,4.438864748653843,0.0003862804300917448
39,488519785000.0,0.019191822795856767,2.106871534514458,4.438907662947307,0.00039492348227855437
40,493404983000.0,0.019809246418599925,2.106881821084754,4.438951008017409,0.0004035946807464988
41,498290181000.0,0.020436445050728776,2.106892209831456,4.438994783848476,0.0004122932023635258
42,503175379000.0,0.021073418692243325,2.106902700749297,4.439038990424682,0.0004210182560205696
43,508060576000.0,0.021720167209753647,2.1069132938307766,4.439083627720852,0.0004297690792980954
44,512945774000.0,0.02237669086803864,2.1069239890748626,4.439128695739131,0.00043854494418497523
45,517830972000.0,0.02304298953570932,2.1069347864739734,4.439174194454128,0.00044734514496106787
46,522716170000.0,0.0237190632127657,2.106945686022634,4.439220123849387,0.00045616900406465614
47,527601368000.0,0.024404911899207772,2.1069566877153183,4.439266483908305,0.0004650158690829386
48,532486566000.0,0.025100535595035535,2.1069677915464498,4.439313274614124,0.0004738851115984017
49,537371764000.0,0.025805934300248995,2.106978997510398,4.439360495949922,0.0004827761260981191
50,542256961000.0,0.02652110786745163,2.1069903055991577,4.439408147888832,0.0004916883271155502
51,547142159000.0,0.027246056589435533,2.1070017158116254,4.439456230433134,0.0005006211555557303
52,552027357000.0,0.02798078032080513,2.107013228139713,4.439504743555735,0.0005095740668245087
53,556912555000.0,0.02872527906156042,2.107024842577585,4.439553687239097,0.0005185465372456982
54,561797753000.0,0.029479552811701393,2.1070365591193547,4.43960306146553,0.0005275380614086392
55,566682951000.0,0.03024360157122808,2.107048377759083,4.439652866217183,0.0005365481513808861
56,571568149000.0,0.031017425340140445,2.1070602984907794,4.439703101476052,0.0005455763359612669
57,576453346000.0,0.03180102395703537,2.107072321305931,4.439753767213563,0.0005546221581174718
58,581338544000.0,0.0325943977427182,2.107084446203366,4.439804863432147,0.0005636851817231823
59,586223742000.0,0.0333975465377867,2.1070966731744902,4.439856390103005,0.0005727649798083037
60,591108940000.0,0.03421047034224091,2.1071090022131074,4.439908347207517,0.0005818611413543437
61,595994138000.0,0.0350331691560808,2.1071214333129693,4.439960734726903,0.0005909732688665746
62,600879336000.0,0.035865642979306396,2.1071339664677757,4.440013552642221,0.0006001009778242825
63,605764533000.0,0.03670789163850888,2.107146601668581,4.440066800923449,0.0006092438942845268
64,610649731000.0,0.03755991547850492,2.1071593389141534,4.440120479573132,0.0006184016618734444
65,615534929000.0,0.03842171432788664,2.1071721781954658,4.440174588561024,0.000627573930082483
66,620420127000.0,0.03929328818665407,2.107185119506011,4.440229127867562,0.0006367603612996808
67,625305325000.0,0.04017463705480717,2.107198162839234,4.440284097473043,0.0006459606285089225
68,630190523000.0,0.041065760932346,2.107211308188527,4.440339497357604,0.0006551744148792426
69,635075721000.0,0.04196665981927049,2.107224555547228,4.440395327501213,0.0006644014133730783
70,639960918000.0,0.04287733352816527,2.1072379049058867,4.44045158787215,0.000673641324479763
71,644846116000.0,0.04379778243186023,2.107251356263204,4.4405082784731125,0.0006828938634270042
72,649731314000.0,0.044728006344940854,2.1072649096096443,4.440565399272143,0.000692158748491622
73,654616512000.0,0.045668005267407205,2.107278564938343,4.440622950248603,0.0007014357082371612
74,659501710000.0,0.04661777919925922,2.107292322242384,4.4406809313817,0.0007107244793127967
75,664386908000.0,0.047577328140496956,2.1073061815147986,4.440739342650481,0.0007200248061560642
76,669272106000.0,0.04854665209112036,2.107320142748569,4.4407981840338495,0.0007293364407086047
77,674157303000.0,0.049525750849707444,2.107334205933734,4.440857455498361,0.0007386591402347973
78,679042501000.0,0.05051462481710131,2.107348371068931,4.4409171570468775,0.0007479926746973025
79,683927699000.0,0.051513273793880855,2.1073626381441177,4.440977288645736,0.0007573368150578369
80,688812897000.0,0.05252169778004611,2.1073770071520705,4.441037850273218,0.0007666913406699842
81,693698095000.0,0.05353989677559704,2.1073914780855127,4.441098841907442,0.0007760560371436198
82,698583293000.0,0.05456787078053369,2.107406050937118,4.441160263526379,0.0007854306961261565
83,703468490000.0,0.055605619581428324,2.107420725696494,4.441222115095137,0.000794815113170923
84,708353688000.0,0.05665314360313539,2.107435502362218,4.4412843966166955,0.000804209095222161
85,713238886000.0,0.05771044263422818,2.1074503809238165,4.44134710805594,0.0008136124488963148
86,718124084000.0,0.058777516674706654,2.1074653613737575,4.4414102493902226,0.0008230249879791968
87,723009282000.0,0.0598543657245708,2.1074804437044565,4.441473820596733,0.0008324465313286379
88,727894480000.0,0.06094098978382067,2.107495627908281,4.44153782165252,0.0008418769027042853
89,732779678000.0,0.0620373888524562,2.1075109139775443,4.441602252534464,0.0008513159306041921
90,737664875000.0,0.06314356270304314,2.1075263019013493,4.441667113205977,0.0008607634461731546
91,742550073000.0,0.06425951178844914,2.107541791678207,4.441732403670186,0.0008702192907893618
92,747435271000.0,0.06538523588324081,2.1075573832971393,4.441798123890285,0.0008796833043161038
93,752320469000.0,0.06652073498741821,2.1075730767502554,4.441864273842538,0.0008891553326965391
94,757205667000.0,0.06766600910098126,2.107588872029614,4.441930853503061,0.0008986352258868729
95,762090865000.0,0.06882105822393005,2.107604769127222,4.441997862847812,0.0009081228377277307
96,766976063000.0,0.06998588235626449,2.107620768035036,4.442065301852594,0.0009176180258204413
97,771861260000.0,0.07116048125654373,2.1076368687416536,4.4421331704791225,0.0009271206494620832
98,776746458000.0,0.07234485540564865,2.1076530712455206,4.4422014687306755,0.0009366305773132334
99,781631656000.0,0.07353900456413923,2.1076693755351554,4.442270196568752,0.0009461476756165732
100,786516854000.0,0.07474292873201555,2.1076857816023087,4.442339353968535,0.000955671815870024
101,791402052000.0,0.07595662790927751,2.1077022894386808,4.4424089409050564,0.0009652028727801239
102,796287250000.0,0.0771801020959252,2.1077188990359215,4.442478957353197,0.0009747407241636
103,801172447000.0,0.07841335103851199,2.107735610382199,4.442549403273221,0.0009842852488980958
104,806057645000.0,0.0796563752419301,2.1077524234759006,4.4426202786685325,0.000993836334647219
105,810942843000.0,0.08090917445473393,2.107769338305112,4.442691583499171,0.0010033938660498414
106,815828041000.0,0.08217174867692342,2.1077863548612807,4.442763317739405,0.0010129577324489057
107,820713239000.0,0.08344409790849865,2.107803473135799,4.442835481363337,0.0010225278258564553
108,825598437000.0,0.08472622214945953,2.1078206931200114,4.442908074344925,0.001032104040874664
109,830483635000.0,0.08601812139980614,2.1078380148052096,4.442981096657967,0.0010416862746196465
110,835368832000.0,0.08731979539208523,2.1078554381790577,4.443054548261028,0.0010512744246846519
111,840254030000.0,0.08863124465920229,2.1078729632398803,4.443128429157674,0.0010608683969211075
112,845139228000.0,0.089952468935705,2.1078905899752596,4.443202739306248,0.0010704680935939316
113,850024426000.0,0.09128346822159343,2.1079083183762846,4.443277478679936,0.0010800734211649978
114,854909624000.0,0.09262424251686753,2.1079261484339926,4.443352647251767,0.0010896842882671819
115,859794822000.0,0.09397479182152736,2.1079440801393705,4.4434282449946165,0.0010993006056426804
116,864680020000.0,0.09533511613557284,2.107962113483354,4.443504271881208,0.0011089222860834155
117,869565217000.0,0.09670521517754424,2.107980248453106,4.443580727868419,0.0011185492424022842
118,874450415000.0,0.09808508950836022,2.1079984850468834,4.443657612959956,0.0011281813952611346
119,879335613000.0,0.09947473884856184,2.1080168232517686,4.443734927112478,0.0011378186612931171
120,884220811000.0,0.10087416319814918,2.1080352630584933,4.443812670298091,0.0011474609609321623
121,889106009000.0,0.1022833625571222,2.1080538044577404,4.443890842488753,0.0011571082163925781
122,893991207000.0,0.10370233692548093,2.1080724474401387,4.443969443656256,0.0011667603516203986
123,898876404000.0,0.10513108600975989,2.108091191992422,4.44404847375603,0.0011764172902690587
124,903761602000.0,0.10656961039488903,2.1081100381127924,4.444127932791919,0.001186078963561943
125,908646800000.0,0.10801790978940391,2.108128985787902,4.44420782071913,0.0011957452983876427
126,913531998000.0,0.10947598419330445,2.1081480350081785,4.4442881375088445,0.0012054162251634328
127,918417196000.0,0.11094383360659071,2.1081671857639988,4.444368883132098,0.0012150916758176956
128,923302394000.0,0.11242145802926264,2.1081864380456876,4.444450057559764,0.0012247715837499353
129,928187592000.0,0.11390885746132029,2.1082057918435226,4.444531660762574,0.0012344558837920595
130,933072789000.0,0.11540603159529154,2.1082252471437335,4.444613692694256,0.0012441445101871707
131,937957987000.0,0.11691298104411961,2.1082448039444595,4.444696153358812,0.0012538374044871747
132,942843185000.0,0.1184297055023334,2.108264462231852,4.444779042709761,0.0012635345036179837
133,947728383000.0,0.11995620496993284,2.1082842219959836,4.44486236071721,0.0012732357477775787
134,952613581000.0,0.12149247944691802,2.108304083226876,4.444946107351118,0.0012829410784201273
135,957498779000.0,0.12303852893328886,2.1083240459145007,4.44503028258129,0.0012926504382239268
136,962383977000.0,0.12459435342904543,2.1083441100487774,4.445114886377371,0.0013023637710603319
137,967269174000.0,0.126159952612709,2.1083642756154393,4.445199918691416,0.0013120810199741004
138,972154372000.0,0.127735327125236,2.1083845426125607,4.445285379527577,0.0013218021351114556
139,977039570000.0,0.12932047664714866,2.108404911025793,4.4453712688376825,0.0013315270617569926
140,981924768000.0,0.13091540117844705,2.1084253808448548,4.445457586590771,0.0013412557482618737
141,986809966000.0,0.13252010071913112,2.1084459520594128,4.445544332755723,0.0013509881440284168
142,991695164000.0,0.1341345752692009,2.1084666246590857,4.445631507301278,0.001360724199484202
143,996580362000.0,0.13575882482865634,2.108487398633438,4.445719110196003,0.0013704638660569303
144,1001465560000.0,0.13739284939749752,2.108508273971988,4.4458071414083316,0.0013802070961500313
145,1006350760000.0,0.13903664965069681,2.108529250672809,4.445895600942838,0.001389953847109998
146,1011235960000.0,0.14069022492128558,2.1085503287167904,4.445984488731685,0.0013997040692331163
147,1016121150000.0,0.1423535717943826,2.1085715080498386,4.44607380455957,0.0014094576977413326
148,1021006350000.0,0.14402669707974092,2.1085927887479774,4.446163548759972,0.0014192147286422702
149,1025891550000.0,0.14570959738248868,2.1086141707572197,4.446253721118158,0.001428975098913755
150,1030776750000.0,0.14740227270262593,2.1086356540667777,4.446344321601627,0.0014387387663392706
151,1035661940000.0,0.1491047195452336,2.108657238621528,4.446435349990967,0.0014485056695296534
152,1040547140000.0,0.15081694488014033,2.1086789244989506,4.446526806626051,0.001458275807881965
153,1045432340000.0,0.1525389452324365,2.108700711644027,4.446618691288026,0.0014680491216032677
154,1050317540000.0,0.1542707206021222,2.10872260004577,4.446711003943793,0.0014778255716573244
155,1055202740000.0,0.15601227098919734,2.1087445896931407,4.446803744560093,0.0014876051197572633
156,1060087930000.0,0.15776359279869573,2.1087666805297265,4.446896912912361,0.0014973877083202102
157,1064973130000.0,0.15952469320054039,2.1087888726348285,4.4469905093484705,0.0015071733405567314
158,1069858330000.0,0.16129556861977448,2.10881116595214,4.447084533644423,0.0015169619603044328
159,1074743530000.0,0.16307621905639805,2.108833560470422,4.447178985766357,0.0015267535321058612
160,1079628720000.0,0.1648666408354071,2.1088560561322325,4.4472738654855934,0.0015365480011188958
161,1084513920000.0,0.16666684128680023,2.108878653018328,4.447369173156398,0.0015463453733049286
162,1089399120000.0,0.16847681675558276,2.1089013510713737,4.447464908550665,0.0015561455951182612
163,1094284320000.0,0.17029656724175482,2.108924150279928,4.447561071633917,0.0015659486336832105
164,1099169520000.0,0.1721260927453163,2.108947050632501,4.447657662371524,0.0015757544567339052
165,1104054710000.0,0.17396538949121604,2.108970052070363,4.44775468052967,0.0015855630125198462
166,1108939910000.0,0.17581446500954703,2.108993154676092,4.447852126470614,0.001595374310110993
167,1113825110000.0,0.17767331554526752,2.1090163583910644,4.447949999961106,0.0016051882989159968
168,1118710310000.0,0.17954194109837748,2.109039663203591,4.448048300965916,0.001615004948976766
169,1123595510000.0,0.18142034166887683,2.109063069101927,4.448147029449641,0.0016248242308809862
170,1128480700000.0,0.18330851338166734,2.1090865760260624,4.44824618517334,0.0016346460956422764
171,1133365900000.0,0.18520646396693616,2.1091101840603894,4.44834576850725,0.0016444705551155528
172,1138251100000.0,0.18711418956959458,2.1091338931450028,4.448445779212996,0.0016542975613534068
173,1143136300000.0,0.18903169018964244,2.1091577032679605,4.448546217254578,0.0016641270870114556
174,1148021490000.0,0.19095896187194353,2.1091816143682194,4.448647082388928,0.001673959085106297
175,1152906690000.0,0.19289601250676092,2.1092056265316312,4.448748374992691,0.0016837935695147746
176,1157791890000.0,0.19484283815896775,2.1092297396972612,4.448850094823376,0.0016936304942069718
177,1162677090000.0,0.196799438828564,2.109253953852967,4.448952241844375,0.0017034698337358518
178,1167562290000.0,0.19876581451554978,2.109278268986557,4.449054816018926,0.0017133115631040449
179,1172447480000.0,0.20074196116474163,2.109302685035705,4.449157817098834,0.0017231556376012189
180,1177332680000.0,0.20272788686649684,2.10932720208808,4.449261245468728,0.001733002073403197
181,1182217880000.0,0.2047235875856416,2.1093518200814634,4.449365100880982,0.0017428508266578557
182,1187103080000.0,0.20672906332217583,2.1093765390034633,4.449469383298229,0.0017527018740750514
183,1191988280000.0,0.20874431407609942,2.1094013588416387,4.449574092682952,0.0017625551927697035
184,1196873470000.0,0.210769335692182,2.1094262795323817,4.449679228781826,0.0017724107400768979
185,1201758670000.0,0.2128041364608752,2.1094513011651768,4.449784791987457,0.0017822685342457707
186,1206643870000.0,0.21484871224695778,2.109476423676523,4.449890782047094,0.001792128533385543
187,1211529070000.0,0.21690306305042992,2.10950164705378,4.4499971989226115,0.0018019907161506386
188,1216414260000.0,0.21896718463602305,2.1095269712323153,4.450104042356585,0.0018118550413666282
189,1221299460000.0,0.2210410854542647,2.1095523963030653,4.450211312748006,0.0018217215287965756
190,1226184660000.0,0.2231247612898958,2.109577922201505,4.45031900984002,0.0018315901379799848
191,1231069860000.0,0.2252182121429164,2.109603548914794,4.450427133593894,0.001841460848990676
192,1235955060000.0,0.22732143801332635,2.109629276430042,4.450535683970743,0.0018513336422398773
193,1240840250000.0,0.2294344345658103,2.1096551046813374,4.450644660708025,0.0018612084782536579
194,1245725450000.0,0.23155721045098976,2.1096810337614316,4.450754064212703,0.0018710853785259426
195,1250610650000.0,0.2336897613535588,2.109707063604518,4.450863894222797,0.0018809643042291939
196,1255495850000.0,0.2358320872735173,2.1097331941975086,4.450974150698823,0.0018908452370593213
197,1260381050000.0,0.23798418821086526,2.109759425527266,4.451084833601139,0.001900728159017923
198,1265266240000.0,0.24014605973023978,2.1097857575265966,4.451195942662075,0.0019106130321699967
199,1270151440000.0,0.24231771068235725,2.1098121902900675,4.451307478296572,0.001920499879579689
200,1275036640000.0,0.24449913665186407,2.1098387237505936,4.451419440237533,0.0019303886638983873
201,1279921840000.0,0.2466903376387605,2.109865357894837,4.4515318284447085,0.0019402793682926946
202,1284807030000.0,0.24889130912764582,2.109892092654585,4.451644642646345,0.0019501719559545884
203,1289692230000.0,0.25110206012931163,2.1099189281258535,4.451757883263751,0.0019600664511006966
204,1294577430000.0,0.253322586148367,2.1099458642405335,4.451871550025732,0.0019699628174661542
205,1299462630000.0,0.25555288718481184,2.109972900985092,4.451985642891444,0.001979861039296352
206,1304347830000.0,0.25779296323864603,2.110000038345944,4.452100161819885,0.0019897611010938057
207,1309233020000.0,0.26004280969442206,2.1100272762535988,4.45221510653418,0.001999662967342348
208,1314118220000.0,0.26230243576302587,2.1100546148058847,4.452330477463611,0.0020095666635827725
209,1319003420000.0,0.2645718368490191,2.1100820539334175,4.45244627433187,0.0020194721547932863
210,1323888620000.0,0.2668510129524018,2.1101095936224143,4.45256249709735,0.00202937942645793
211,1328773820000.0,0.2691399640731741,2.110137233859046,4.452679145718306,0.0020392884642948953
212,1333659010000.0,0.27143868549584066,2.110164974572542,4.452796219912736,0.0020491992339630636
213,1338544210000.0,0.2737471866313824,2.1101928158625456,4.452913720117899,0.002059111762210916
214,1343429410000.0,0.2760654627843136,2.1102207576583956,4.453031646052373,0.002069026015148106
215,1348314610000.0,0.2783935139546342,2.110248799946062,4.453149997673796,0.0020789419793873993
216,1353199800000.0,0.28073133534681155,2.110276942653759,4.453268774696096,0.002088859621451981
217,1358085000000.0,0.28307893653190164,2.1103051858825737,4.453387977562884,0.002098778968980862
218,1362970200000.0,0.28543631273438125,2.110333529560827,4.453507605988658,0.0021086999889164087
219,1367855400000.0,0.2878034639542504,2.110361973674293,4.453627659930457,0.0021186226687029894
220,1372740600000.0,0.290180390191509,2.1103905182086975,4.4537481393451746,0.0021285469959836574
221,1377625790000.0,0.29256708655057695,2.110419163090978,4.453869043941624,0.002138472938276518
222,1382510990000.0,0.29496356280260505,2.1104479084240353,4.4539903741713855,0.002148400524248377
223,1387396190000.0,0.29736981407202245,2.1104767541349143,4.4541121297438435,0.0021583297218006952
224,1392281390000.0,0.2997858403588295,2.110505700209143,4.454234310615285,0.00216826051933671
225,1397166590000.0,0.302211641663026,2.1105347466322026,4.4543569167418555,0.002178192905441426
226,1402051780000.0,0.3046472129889847,2.110563893329757,4.454479947827261,0.0021881268485420186
227,1406936980000.0,0.3070925643079507,2.1105931404065172,4.454603404331045,0.0021980623782472237
