,freq,alpha,ref_ind,epsilon_r,epsilon_i
307,1797752810000.0,0.35224259184914847,2.1606626549889683,4.668463108663977,0.0020199456863515134
308,1802638010000.0,0.3545373064272235,2.1607043426627257,4.668643256401562,0.002027634144552634
309,1807523200000.0,0.3568394665944752,2.1607461435939586,4.668823897056164,0.0020353241342810605
310,1812408400000.0,0.3591490817759629,2.160788057955576,4.6690050314034295,0.0020430156790301537
311,1817293600000.0,0.3614661472667821,2.1608300856639064,4.669186659110285,0.002050708755169795
312,1822178800000.0,0.36379066306693325,2.160872226720736,4.6693687802130315,0.0020584033549076526
313,1827064000000.0,0.36612262917641597,2.1609144811278553,4.669551394748068,0.002066099470548012
314,1831949190000.0,0.3684620407988217,2.160956848800217,4.6697345023765635,0.0020737970787319255
315,1836834390000.0,0.37080890751171725,2.1609993299130763,4.669918103884765,0.0020814962034671532
316,1841719590000.0,0.37316322453394435,2.1610419243816272,4.670102198935047,0.0020891968215847067
317,1846604790000.0,0.37552499186550337,2.161084632207681,4.6702867875642085,0.0020968989257626855
318,1851489990000.0,0.3778942095063939,2.1611274533930556,4.670471869809154,0.002104602508769568
319,1856375180000.0,0.3802708725839538,2.161170387851569,4.6706574453265,0.002112307547689288
320,1861260380000.0,0.3826549908282571,2.1612134357608213,4.670843514913093,0.0021200140670120365
321,1866145580000.0,0.3850465593818921,2.1612565970348734,4.671030078226761,0.002127722043999649
322,1871030780000.0,0.3874455782448589,2.161299871675564,4.671217135304809,0.002135431471770441
323,1875915970000.0,0.38985204248349176,2.161343259595802,4.671404685800208,0.0021431423277417246
324,1880801170000.0,0.3922659619498713,2.1613867609750677,4.671592730518294,0.0021508546367682694
325,1885686370000.0,0.39468733172558246,2.1614303757265128,4.6717812691132545,0.002158568376436307
326,1890571570000.0,0.39711615181062543,2.161474103851996,4.671970301622789,0.0021662835401961224
327,1895456770000.0,0.39955242220500004,2.161517945353381,4.672159828084701,0.0021740001215783313
328,1900341960000.0,0.40199613789878685,2.1615619001424444,4.672349848147415,0.002181718098392683
329,1905227160000.0,0.40444730889657426,2.1616059684010103,4.67254036262687,0.002189437495924834
330,1910112360000.0,0.40690593020369326,2.161650150041098,4.672731371172702,0.00219715829214298
331,1914997560000.0,0.4093720018201441,2.1616944450645925,4.672922873823117,0.0022048804808889
332,1919882760000.0,0.4118455237459266,2.1617388534733823,4.673114870616414,0.0022126040560796942
333,1924767950000.0,0.41432649089486756,2.1617833751781093,4.673307361196458,0.002220328995892452
334,1929653150000.0,0.41681491342406274,2.1618280103629472,4.673500346389819,0.002228055326018044
335,1934538350000.0,0.41931078626258955,2.1618727589387787,4.673693825841567,0.0022357830247823106
336,1939423550000.0,0.4218141094104483,2.161917620907515,4.67388779959041,0.0022435120863942538
337,1944308740000.0,0.42432487772046223,2.161962596178892,4.6740822672765745,0.0022512424893080204
338,1949193940000.0,0.42684310147173365,2.162007684938957,4.674277229735109,0.0022589742595214386
339,1954079140000.0,0.42936877553233666,2.16205288709769,4.674472686607457,0.002266707375630171
340,1958964340000.0,0.4319018999022715,2.162098202657021,4.67466863793272,0.0022744418321207272
341,1963849540000.0,0.43444247458153795,2.1621436316188856,4.674865083750103,0.0022821776235468464
342,1968734730000.0,0.4369904943467059,2.1621891738918855,4.675062023695274,0.002289914728689429
343,1973619930000.0,0.4395459696293852,2.162234829664417,4.67525945861391,0.0022976531739099556
344,1978505130000.0,0.44210889522139607,2.1622805988453235,4.675457388142891,0.0023053929381223787
345,1983390330000.0,0.4446792711227388,2.162326481436563,4.675655812321826,0.002313134016141148
346,1988275530000.0,0.4472570973334131,2.162372477440098,4.6758547311904275,0.0023208764028438897
347,1993160720000.0,0.4498423685537352,2.1624185867633936,4.676054144379792,0.0023286200773179853
348,1998045920000.0,0.4524350953678222,2.162464809597196,4.676254052746237,0.0023363650662677833
349,2002931120000.0,0.455035272491241,2.1625111458492126,4.676454455922074,0.00234411134890587
350,2007816320000.0,0.45764289992399154,2.1625575955214287,4.676655353947423,0.0023518589203549846
