,freq,E1 azimuth,E2 azimuth
127,78175000000.0,162.61354770486577,73.69890513990524
128,78200000000.0,162.60592586555686,73.699016671566
129,78225000000.0,162.5987357474252,73.6990368939294
130,78250000000.0,162.5919875780065,73.69899318604521
131,78275000000.0,162.58568975398242,73.69891227955904
132,78300000000.0,162.57984884957744,73.69882019937884
133,78325000000.0,162.57446963207155,73.69874220711992
134,78350000000.0,162.5695550799542,73.6987027453036
135,78375000000.0,162.56510641041268,73.6987253841827
136,78400000000.0,162.5611231099758,73.69883277315441
137,78425000000.0,162.55760296902818,73.69904659100781
138,78450000000.0,162.55454212329133,73.69938750102415
139,78475000000.0,162.55193509906277,73.69987510984262
140,78500000000.0,162.54977486118653,73.70052792484931
141,78525000000.0,162.54805286588237,73.70136331869674
142,78550000000.0,162.54675911647243,73.70239749334507
143,78575000000.0,162.5458822238183,73.70364545008385
144,78600000000.0,162.54540946598976,73.70512095897223
145,78625000000.0,162.5453268552237,73.70683653359518
146,78650000000.0,162.54561920391706,73.70880340979542
147,78675000000.0,162.54627019257077,73.71103152278134
148,78700000000.0,162.5472624422127,73.71352949423454
149,78725000000.0,162.54857758524645,73.71630461713494
150,78750000000.0,162.55019633985572,73.71936284615522
151,78775000000.0,162.5520985835835,73.72270879093664
152,78800000000.0,162.55426343096877,73.72634571365461
153,78825000000.0,162.55666930720844,73.73027552890912
154,78850000000.0,162.55929402671475,73.73449880770771
155,78875000000.0,162.56211486918892,73.73901478411457
156,78900000000.0,162.5651086579968,73.74382136685234
157,78925000000.0,162.56825183582913,73.7489151534198
158,78950000000.0,162.5715205435573,73.75429144805285
159,78975000000.0,162.57489069677752,73.7599442836725
160,79000000000.0,162.5783380618936,73.76586644687983
161,79025000000.0,162.58183833251746,73.77204950597354
162,79050000000.0,162.58536720444044,73.77848384333763
163,79075000000.0,162.58890045285418,73.78515869228377
164,79100000000.0,162.59241400348756,73.79206217340615
165,79125000000.0,162.59588400736442,73.79918134030135
166,79150000000.0,162.59928691284205,73.80650222135505
167,79175000000.0,162.6025995366691,73.81400987139064
168,79200000000.0,162.6057991339671,73.82168842152684
169,79225000000.0,162.6088634663188,73.82952113442698
170,79250000000.0,162.61177087060315,73.83749046115007
171,79275000000.0,162.61450032277486,73.84557810067669
172,79300000000.0,162.6170315040649,73.85376506277643
173,79325000000.0,162.619344862472,73.86203173219583
174,79350000000.0,162.62142167301917,73.87035793382383
175,79375000000.0,162.62324409809403,73.87872300250173
176,79400000000.0,162.62479524379847,73.88710585211294
177,79425000000.0,162.62605921281695,73.89548504538311
178,79450000000.0,162.62702115911821,73.90383886827573
179,79475000000.0,162.62766733762476,73.91214540154408
180,79500000000.0,162.6279851495037,73.9203825942231
181,79525000000.0,162.62796318933522,73.92852833809921
182,79550000000.0,162.62759128521006,73.9365605416387
183,79575000000.0,162.62686053832613,73.94445720392551
184,79600000000.0,162.62576335816075,73.95219648771136
185,79625000000.0,162.62429349504436,73.95975679170563
186,79650000000.0,162.62244606924233,73.96711682379512
187,79675000000.0,162.6202175956464,73.97425566995564
188,79700000000.0,162.61760600549442,73.98115286439959
189,79725000000.0,162.61461066377055,73.98778845498886
190,79750000000.0,162.61123238364232,73.99414307124789
191,79775000000.0,162.60747343482134,74.00019798562556
192,79800000000.0,162.60333754927737,74.00593517488436
193,79825000000.0,162.598829921373,74.01133737724972
194,79850000000.0,162.59395720517946,74.01638815017634
195,79875000000.0,162.58872750532097,74.02107191971969
196,79900000000.0,162.58315036400816,74.02537403229216
197,79925000000.0,162.57723674460183,74.02928079915182
198,79950000000.0,162.5709990073776,74.03277953970411
199,79975000000.0,162.5644508843874,74.03585862058763
200,80000000000.0,162.55760744637035,74.03850749097047
201,80025000000.0,162.55048506776126,74.04071671492198
202,80050000000.0,162.54310138422508,74.04247799849522
203,80075000000.0,162.53547524766165,74.04378421489908
204,80100000000.0,162.5276266770362,74.044629425028
205,80125000000.0,162.51957680282044,74.04500889369329
206,80150000000.0,162.51134781006758,74.04491910329176
207,80175000000.0,162.5029628748845,74.04435776168076
208,80200000000.0,162.4944460989687,74.04332380920964
209,80225000000.0,162.48582244012857,74.04181741844494
210,80250000000.0,162.47711763870086,74.03983999367743
211,80275000000.0,162.4683581431196,74.03739416553488
212,80300000000.0,162.4595710294201,74.03448378033492
213,80325000000.0,162.45078392259552,74.03111388950833
214,80350000000.0,162.44202491251855,74.0272907330621
215,80375000000.0,162.43332246841732,74.02302172093752
216,80400000000.0,162.42470535443812,74.0183154111431
217,80425000000.0,162.41620254224847,74.01318148536126
218,80450000000.0,162.4078431230353,74.00763072164742
219,80475000000.0,162.39965621942815,74.00167496328214
220,80500000000.0,162.39167089912968,73.99532708791146
221,80525000000.0,162.3839160861024,73.9886009713867
222,80550000000.0,162.37642047605374,73.98151145190063
223,80575000000.0,162.36921244949647,73.97407428986095
224,80600000000.0,162.36231999049122,73.96630612825365
225,80625000000.0,162.35577060290473,73.95822444919905
226,80650000000.0,162.34959123374705,73.94984753052992
227,80675000000.0,162.34380819482283,73.94119439998421
228,80700000000.0,162.3384470897748,73.93228478807336
229,80725000000.0,162.33353274409205,73.92313908167836
230,80750000000.0,162.3290891376314,73.9137782740938
231,80775000000.0,162.32513934134684,73.90422391542354
232,80800000000.0,162.32170545847896,73.89449806339903
233,80825000000.0,162.31880856827735,73.88462323107088
234,80850000000.0,162.31646867537557,73.87462233683267
235,80875000000.0,162.31470466315636,73.86451865192313
236,80900000000.0,162.31353425112542,73.85433574994143
237,80925000000.0,162.31297395647422,73.84409745348862
238,80950000000.0,162.31303906177354,73.8338277834176
239,80975000000.0,162.31374358545006,73.82355090716872
240,81000000000.0,162.31510025818793,73.8132910869773
241,81025000000.0,162.3171205020257,73.80307262885131
242,81050000000.0,162.31981441696288,73.7929198325708
243,81075000000.0,162.3231907682866,73.78285694020985
244,81100000000.0,162.32725698177313,73.77290808890154
245,81125000000.0,162.33201913957086,73.76309725869602
246,81150000000.0,162.3374819841059,73.75344822771366
247,81175000000.0,162.34364892171172,73.74398452280909
248,81200000000.0,162.35052203345344,73.73472937373178
249,81225000000.0,162.35810208812677,73.72570566742255
250,81250000000.0,162.36638855794607,73.7169359042657
251,81275000000.0,162.37537963900672,73.70844215332924
252,81300000000.0,162.38507227370744,73.70024601166145
253,81325000000.0,162.39546217713522,73.6923685621552
254,81350000000.0,162.4065438641162,73.68483033327183
255,81375000000.0,162.4183106809225,73.67765126192216
256,81400000000.0,162.43075483786896,73.67085065470849
257,81425000000.0,162.4438674448064,73.66444715380352
258,81450000000.0,162.45763854758127,73.65845870002624
259,81475000000.0,162.47205716638976,73.65290250232808
260,81500000000.0,162.48711133661055,73.64779500509965
261,81525000000.0,162.50278815033548,73.64315185905387
262,81550000000.0,162.51907379772746,73.63898789223707
263,81575000000.0,162.53595361081918,73.63531708396405
264,81600000000.0,162.55341210873465,73.63215254002348
265,81625000000.0,162.57143304216464,73.62950647059927
266,81650000000.0,162.58999943735245,73.62739016632584
267,81675000000.0,162.60909364384898,73.62581398232697
268,81700000000.0,162.62869738006486,73.62478731840031
269,81725000000.0,162.64879177801464,73.62431860440131
270,81750000000.0,162.66935743154684,73.62441528661516
271,81775000000.0,162.690374440966,73.6250838163434
272,81800000000.0,162.71182245884444,73.6263296394259
273,81825000000.0,162.733680737186,73.62815719068614
274,81850000000.0,162.7559281705964,73.63056988713343
275,81875000000.0,162.77854334295418,73.63357012565267
276,81900000000.0,162.80150457056968,73.63715928159402
277,81925000000.0,162.82478994705463,73.64133771042891
278,81950000000.0,162.8483773850583,73.64610475060745
279,81975000000.0,162.87224466093906,73.65145873050595
280,82000000000.0,162.89636945520004,73.65739697465717
281,82025000000.0,162.92072939456585,73.66391581577113
282,82050000000.0,162.9453020918753,73.67101060561414
283,82075000000.0,162.97006518667027,73.67867573095961
284,82100000000.0,162.99499638356735,73.68690462977028
285,82125000000.0,163.0200734908855,73.69568981057299
286,82150000000.0,163.045274457355,73.7050228733458
287,82175000000.0,163.07057740988319,73.7148945343347
288,82200000000.0,163.09596068769366,73.72529465038029
289,82225000000.0,163.12140287823547,73.73621224664105
290,82250000000.0,163.14688285074538,73.74763554749185
291,82275000000.0,163.17237978902853,73.75955200650874
292,82300000000.0,163.19787322415442,73.77194834151437
293,82325000000.0,163.22334306424568,73.78481056901576
294,82350000000.0,163.2487696270854,73.79812404165632
295,82375000000.0,163.27413366620806,73.81187348660308
296,82400000000.0,163.2994164019999,73.82604304669924
297,82425000000.0,163.32459954708807,73.84061632100413
298,82450000000.0,163.34966533257503,73.85557640824534
299,82475000000.0,163.37459653510666,73.87090595153232
300,82500000000.0,163.39937649860747,73.88658718288207
301,82525000000.0,163.4239891581399,73.90260196956955
302,82550000000.0,163.44841906206318,73.91893186161764
303,82575000000.0,163.4726513921474,73.93555813857465
304,82600000000.0,163.49667198377514,73.95246185871032
305,82625000000.0,163.52046734403493,73.96962390719776
306,82650000000.0,163.5440246675164,73.9870250444685
307,82675000000.0,163.56733185404514,74.0046459551963
308,82700000000.0,163.5903775220877,74.02246729717996
309,82725000000.0,163.61315102204927,74.04046975030516
310,82750000000.0,163.63564244741113,74.058634063958
311,82775000000.0,163.65784264610645,74.07694110360882
312,82800000000.0,163.67974322901873,74.0953719007658
313,82825000000.0,163.70133657685483,74.11390769545562
314,82850000000.0,163.72261584716057,74.13252998304013
315,82875000000.0,163.74357497719618,74.1512205575382
316,82900000000.0,163.76420868794042,74.1699615547105
317,82925000000.0,163.78451248464555,74.18873549217965
318,82950000000.0,163.8044826573879,74.20752531009697
319,82975000000.0,163.8241162775753,74.22631440862476
320,83000000000.0,163.84341119550015,74.2450866833628
321,83025000000.0,163.86236603383557,74.2638265612818
322,83050000000.0,163.88098018198997,74.28251903146696
323,83075000000.0,163.89925378601066,74.30114967611334
324,83100000000.0,163.9171877398723,74.31970469928648
325,83125000000.0,163.9347836708263,74.33817095084098
326,83150000000.0,163.95204392912314,74.35653595289469
327,83175000000.0,163.96897156886314,74.37478791836278
328,83200000000.0,163.98557033414778,74.39291577220803
329,83225000000.0,164.0018446389463,74.4109091667514
330,83250000000.0,164.01779954661546,74.42875849620721
331,83275000000.0,164.0334407496626,74.44645490848123
332,83300000000.0,164.04877454541167,74.46399031463764
333,83325000000.0,164.0638078107924,74.48135739539393
334,83350000000.0,164.07854797842606,74.498549606277
335,83375000000.0,164.0930030072742,74.51556117883848
336,83400000000.0,164.10718135506113,74.53238712095754
337,83425000000.0,164.12109194879136,74.54902321487067
338,83450000000.0,164.13474415344695,74.56546601077979
339,83475000000.0,164.1481477396301,74.5817128208431
340,83500000000.0,164.16131285238916,74.5977617105153
341,83525000000.0,164.17424997652273,74.61361148526923
342,83550000000.0,164.18696990301967,74.62926167974238
343,83575000000.0,164.19948369348913,74.64471254017705
344,83600000000.0,164.21180264514805,74.65996500842783
345,83625000000.0,164.22393825570796,74.67502070328207
346,83650000000.0,164.2359021865732,74.68988189900962
347,83675000000.0,164.247706226214,74.70455150324192
348,83700000000.0,164.25936225609382,74.71903303453588
349,83725000000.0,164.27088221153159,74.7333305947613
350,83750000000.0,164.28227804818212,74.74744884586805
351,83775000000.0,164.29356170468247,74.76139297907473
352,83800000000.0,164.30474506831462,74.77516868838454
353,83825000000.0,164.31583993968465,74.78878214000623
354,83850000000.0,164.32685799883103,74.80223994228301
355,83875000000.0,164.33781077184526,74.8155491131314
356,83900000000.0,164.34870959746937,74.82871704970235
357,83925000000.0,164.35956559715194,74.84175149424269
358,83950000000.0,164.37038964204032,74.85466050181297
359,83975000000.0,164.3811923255833,74.86745240705241
360,84000000000.0,164.39198393348573,74.88013578966978
361,84025000000.0,164.40277441866013,74.89271944127853
362,84050000000.0,164.41357337302028,74.90521233103523
363,84075000000.0,164.42439000482503,74.91762357145085
364,84100000000.0,164.4352331160178,74.92996238595771
365,84125000000.0,164.4461110801591,74.94223807344794
366,84150000000.0,164.45703182230437,74.95445997616606
367,84175000000.0,164.46800280307085,74.96663744658734
368,84200000000.0,164.479030999693,74.97877981514503
369,84225000000.0,164.49012289249785,74.99089635739463
370,84250000000.0,164.50128445229308,75.0029962636082
371,84275000000.0,164.51252112781998,75.01508860874868
372,84300000000.0,164.5238378372403,75.02718232092009
373,84325000000.0,164.5352389600394,75.03928615400412
374,84350000000.0,164.5467283312237,75.05140865943031
375,84375000000.0,164.55830923560603,75.06355815833018
376,84400000000.0,164.56998440622064,75.07574271553564
377,84425000000.0,164.58175602376818,75.08797011583096
378,84450000000.0,164.59362571556497,75.10024783911722
379,84475000000.0,164.60559455976903,75.11258303781962
380,84500000000.0,164.61766308740917,75.12498251597611
381,84525000000.0,164.62983128895334,75.13745270918157
382,84550000000.0,164.6420986205235,75.14999966500206
383,84575000000.0,164.65446401303123,75.16262902680836
384,84600000000.0,164.6669258809226,75.17534601740181
385,84625000000.0,164.6794821331603,75.18815542311911
386,84650000000.0,164.69213018745543,75.20106158325635
387,84675000000.0,164.7048669816656,75.21406837649458
388,84700000000.0,164.7176889893228,75.22717921107305
389,84725000000.0,164.7305922359269,75.24039701662787
390,84750000000.0,164.74357231566498,75.25372423738962
391,84775000000.0,164.75662440934045,75.26716282589915
392,84800000000.0,164.7697433025421,75.28071423934597
393,84825000000.0,164.78292340690552,75.29437943692335
394,84850000000.0,164.796158778499,75.30815887890579
395,84875000000.0,164.80944314110084,75.3220525280021
396,84900000000.0,164.8227699065318,75.33605985026064
397,84925000000.0,164.83613219756103,75.35017981958651
398,84950000000.0,164.84952287164236,75.36441092221536
399,84975000000.0,164.8629345426777,75.37875116354384
400,85000000000.0,164.87635960635916,75.39319807684939
401,85025000000.0,164.88979026380275,75.40774873108222
402,85050000000.0,164.90321854551414,75.4223997433161
403,85075000000.0,164.91663633616162,75.43714728918087
404,85100000000.0,164.93003539969334,75.45198711728783
405,85125000000.0,164.94340740409112,75.46691456442684
406,85150000000.0,164.9567439450297,75.48192456925989
407,85175000000.0,164.9700365719862,75.49701169115914
408,85200000000.0,164.98327681253778,75.51217012731314
409,85225000000.0,164.9964561968388,75.52739373205044
410,85250000000.0,165.0095662805896,75.54267603611447
411,85275000000.0,165.02259867145932,75.55801026857958
412,85300000000.0,165.0355450499475,75.57338937680842
413,85325000000.0,165.0483971954731,75.58880605081822
414,85350000000.0,165.06114700661212,75.60425274452241
415,85375000000.0,165.07378652464348,75.61972170049327
416,85400000000.0,165.08630795551855,75.63520497300753
417,85425000000.0,165.09870369081705,75.65069445376744
418,85450000000.0,165.11096632757054,75.6661818952467
419,85475000000.0,165.12308868836163,75.68165893734786
420,85500000000.0,165.13506384180445,75.69711713118683
421,85525000000.0,165.14688511905328,75.71254796587183
422,85550000000.0,165.15854613236885,75.72794289325819
423,85575000000.0,165.17004079056093,75.74329335133768
424,85600000000.0,165.18136331667435,75.7585907936399
425,85625000000.0,165.19250826138259,75.77382670989806
426,85650000000.0,165.20347051661906,75.78899265234354
427,85675000000.0,165.2142453301782,75.80408026065663
428,85700000000.0,165.2248283150882,75.81908128385517
429,85725000000.0,165.23521546219658,75.83398760467135
430,85750000000.0,165.24540314874199,75.84879126099838
431,85775000000.0,165.2553881477991,75.86348446897381
432,85800000000.0,165.26516763500334,75.87805964249151
433,85825000000.0,165.27473919459334,75.89250941465733
434,85850000000.0,165.28410082536226,75.90682665581768
435,85875000000.0,165.293250943165,75.92100449272041
436,85900000000.0,165.30218838554217,75.93503632589969
437,85925000000.0,165.310912410794,75.94891584519507
438,85950000000.0,165.31942270003032,75.96263704534647
439,85975000000.0,165.32771935548993,75.97619423990997
440,86000000000.0,165.33580289881294,75.98958207438145
441,86025000000.0,165.3436742669908,76.0027955376312
442,86050000000.0,165.35133480852633,76.01582997206033
443,86075000000.0,165.35878627680415,76.02868108315971
444,86100000000.0,165.36603082457898,76.04134494736029
445,86125000000.0,165.37307099501228,76.05381801847838
446,86150000000.0,165.37990971231835,76.06609713277656
447,86175000000.0,165.3865502728991,76.07817951453845
448,86200000000.0,165.39299633282207,76.09006277679872
449,86225000000.0,165.39925189581044,76.10174492382244
450,86250000000.0,165.4053213010684,76.11322435148882
451,86275000000.0,165.41120920811028,76.12449984640936
452,86300000000.0,165.41692058224265,76.13557058309438
453,86325000000.0,165.4224606789172,76.1464361204794
454,86350000000.0,165.4278350268251,76.15709639846717
455,86375000000.0,165.43304941146565,76.16755173079046
456,86400000000.0,165.43810985647647,76.1778027994041
457,86425000000.0,165.4430226057029,76.18785064524046
458,86450000000.0,165.44779410337964,76.19769666024565
459,86475000000.0,165.45243097671516,76.20734257758042
460,86500000000.0,165.45694001394375,76.2167904599462
461,86525000000.0,165.461328146316,76.22604268932737
462,86550000000.0,165.46560242552434,76.23510195198652
463,86575000000.0,165.46977000560204,76.24397122840737
464,86600000000.0,165.4738381209948,76.25265377628934
465,86625000000.0,165.47781406652885,76.26115311793264
466,86650000000.0,165.4817051768515,76.2694730241245
467,86675000000.0,165.48551880590398,76.27761749830006
468,86700000000.0,165.48926230770266,76.28559076078163
469,86725000000.0,165.49294301545646,76.29339723149323
470,86750000000.0,165.4965682229831,76.3010415143171
471,86775000000.0,165.5001451647931,76.30852837778772
472,86800000000.0,165.50368099813204,76.3158627390213
473,86825000000.0,165.5071827848795,76.32304964595292
474,86850000000.0,165.51065747445006,76.33009425956162
475,86875000000.0,165.51411188608745,76.33700183585849
476,86900000000.0,165.51755269349414,76.34377770807912
477,86925000000.0,165.52098641021087,76.35042726961488
478,86950000000.0,165.52441937415753,76.35695595689504
479,86975000000.0,165.5278577335,76.36336923029359
480,87000000000.0,165.53130743667575,76.3696725599299
481,87025000000.0,165.53477421664567,76.375871405803
482,87050000000.0,165.53826358439687,76.38197120520257
483,87075000000.0,165.5417808159562,76.38797735395447
484,87100000000.0,165.54533094455186,76.39389519194754
485,87125000000.0,165.54891875344526,76.39972998880296
486,87150000000.0,165.55254876905005,76.40548692927113
487,87175000000.0,165.55622525464918,76.41117109969606
488,87200000000.0,165.5599522066955,76.41678747483158
489,87225000000.0,165.56373335072433,76.42234090549677
490,87250000000.0,165.5675721388887,76.4278361077566
491,87275000000.0,165.5714717489726,76.4332776508782
492,87300000000.0,165.5754350840129,76.43866994828366
493,87325000000.0,165.57946477223445,76.44401724753453
494,87350000000.0,165.5835631699149,76.44932362308889
495,87375000000.0,165.5877323630336,76.45459296720837
496,87400000000.0,165.59197417185928,76.45982898448861
497,87425000000.0,165.59629015419188,76.46503518522256
498,87450000000.0,165.60068161190003,76.47021488147487
499,87475000000.0,165.60514959743927,76.47537118179407
500,87500000000.0,165.60969491943007,76.48050698872491
501,87525000000.0,165.61431815286824,76.48562499709602
502,87550000000.0,165.61901964538404,76.49072769074662
503,87575000000.0,165.6237995279418,76.49581734462758
504,87600000000.0,165.62865772541613,76.50089602356813
505,87625000000.0,165.63359396506064,76.50596558357893
506,87650000000.0,165.638607789966,76.51102767437322
507,87675000000.0,165.643698569291,76.51608374265714
508,87700000000.0,165.64886550968288,76.52113503458138
509,87725000000.0,165.65410767057654,76.52618260234779
510,87750000000.0,165.6594239730915,76.53122730713628
511,87775000000.0,165.6648132159128,76.53626982687565
512,87800000000.0,165.67027408750297,76.54131066255124
513,87825000000.0,165.67580517961574,76.54635014515033
514,87850000000.0,165.68140500049225,76.5513884442939
515,87875000000.0,165.6870719888484,76.5564255758733
516,87900000000.0,165.69280452711436,76.56146141255685
517,87925000000.0,165.69860095531163,76.56649569254566
518,87950000000.0,165.70445958403255,76.57152803015389
519,87975000000.0,165.71037870755137,76.57655792553392
520,88000000000.0,165.71635661761397,76.58158477702459
521,88025000000.0,165.72239161441706,76.58660789032992
522,88050000000.0,165.72848202109327,76.59162649250152
523,88075000000.0,165.7346261950391,76.59663974223172
524,88100000000.0,165.74082253769663,76.60164674098836
525,88125000000.0,165.7470695086365,76.60664654711263
526,88150000000.0,165.75336563430292,76.61163818594528
527,88175000000.0,165.75970951858366,76.61662066367234
528,88200000000.0,165.76609985227532,76.6215929776156
529,88225000000.0,165.77253542263801,76.62655412980135
530,88250000000.0,165.77901512085285,76.63150313825258
531,88275000000.0,165.78553795038218,76.63643904819712
532,88300000000.0,165.79210303242598,76.64136094411425
533,88325000000.0,165.79870961484957,76.6462679611346
534,88350000000.0,165.80535707513482,76.65115929547648
535,88375000000.0,165.81204492563828,76.65603421444546
536,88400000000.0,165.81877281901592,76.6608920677264
537,88425000000.0,165.8255405495919,76.66573229631551
538,88450000000.0,165.83234805657844,76.67055444160141
539,88475000000.0,165.83919542520226,76.67535815398914
540,88500000000.0,165.84608288877158,76.6801432018292
541,88525000000.0,165.85301082670378,76.68490947736767
542,88550000000.0,165.85997976600123,76.68965700517312
543,88575000000.0,165.86699037681447,76.69438594701909
544,88600000000.0,165.8740434732973,76.69909660846376
545,88625000000.0,165.88114000772677,76.70378944268116
546,88650000000.0,165.88828106862405,76.70846505569719
547,88675000000.0,165.89546787576057,76.71312420908869
548,88700000000.0,165.90270177341299,76.7177678222732
549,88725000000.0,165.9099842267408,76.72239697519035
550,88750000000.0,165.9173168139998,76.72701290970284
551,88775000000.0,165.9247012196477,76.7316170284829
552,88800000000.0,165.93213922577414,76.73621089585198
553,88825000000.0,165.93963270527837,76.74079623637463
554,88850000000.0,165.94718361253538,76.7453749329011
555,88875000000.0,165.9547939743244,76.74994902416132
556,88900000000.0,165.9624658792089,76.75452070009541
557,88925000000.0,165.9702014696507,76.7590923003152
