,freq,alpha,delay,azimuth,ellipticity_angle
77,76925000000.0,44.51664201369786,89.56559972877362,12.097423571294946,44.47008834217604
78,76950000000.0,44.52176660354863,89.59102474211936,11.574474237046811,44.47988608215686
79,76975000000.0,44.52651276764313,89.61619717716523,11.030219575596105,44.48910572758689
80,77000000000.0,44.530886600008635,89.64110180249492,10.465713711389853,44.497738631025285
81,77025000000.0,44.53489470769541,89.66572410764833,9.882225954759715,44.5057778115783
82,77050000000.0,44.53854416526953,89.69005027421629,9.281239503320624,44.513218099859046
83,77075000000.0,44.541842472427454,89.71406714912372,8.664444920109158,44.52005627802064
84,77100000000.0,44.5447975144822,89.73776221364878,8.033728204535803,44.526291207533255
85,77125000000.0,44.54741752539358,89.76112355372048,7.391153186229365,44.531923939245075
86,77150000000.0,44.54971105445388,89.78413983008265,6.738938458843631,44.536957800639065
87,77175000000.0,44.5516869350651,89.80680024946247,6.079429254864409,44.5413984536271
88,77200000000.0,44.55335425686181,89.829094536076,5.415065061492579,44.545253919649916
89,77225000000.0,44.55472234125628,89.85101290551357,4.748343940012782,44.54853456935455
90,77250000000.0,44.55580071749154,89.87254604096591,4.08178475604653,44.55125307239454
91,77275000000.0,44.55659910372538,89.89368507109346,3.4178887762696384,44.55342431190093
92,77300000000.0,44.55712738858351,89.9144215520555,2.7591019225397466,44.555065261218935
93,77325000000.0,44.55739561584581,89.93474745127341,2.1077791619781694,44.556194828832936
94,77350000000.0,44.557413970113956,89.95465513621109,1.4661521396799415,44.55683367442775
95,77375000000.0,44.557192765123126,89.97413736506252,0.8363011744340436,44.55700400350172
96,77400000000.0,44.55674243256392,89.99318728288841,0.22013222869439578,44.55672934516031
97,77425000000.0,44.55607351303332,90.01179842013838,179.6193593944053,44.55603432145654
98,77450000000.0,44.555196646816,90.0299646961268,179.03549294277576,44.55494441277665
99,77475000000.0,44.554122565921475,90.04768042521154,178.4698328740332,44.553485726920215
100,77500000000.0,44.55286208685382,90.06494032714359,177.92346753994553,44.551684776881594
101,77525000000.0,44.551426103292805,90.08173954111015,177.39727679952074,44.549568271055975
102,77550000000.0,44.5498255779964,90.09807364237885,176.89193907043807,44.54716291877672
103,77575000000.0,44.54807153581161,90.11393866270149,176.40794148539655,44.544495255536326
104,77600000000.0,44.5461750555247,90.12933111207663,175.9455924812481,44.541591487248795
105,77625000000.0,44.54414726068781,90.14424800493049,175.50503599958742,44.538477354158815
106,77650000000.0,44.54199931054758,90.15868688646137,175.0862667532587,44.53517801561925
107,77675000000.0,44.539742389264,90.17264586041888,174.68914594394897,44.531717953177356
108,77700000000.0,44.53738769445083,90.18612361952641,174.3134168902347,44.52812089166431
109,77725000000.0,44.534946424614745,90.19911947531439,173.95872026637062,44.52440973661335
110,77750000000.0,44.532429765119204,90.21163338811108,173.62460862258087,44.520606525890436
111,77775000000.0,44.5298488729257,90.22366599759576,173.31055994723656,44.51673239393417
112,77800000000.0,44.52721486035939,90.23521865144568,173.01599018798225,44.51280754728397
113,77825000000.0,44.524538776769354,90.24629343347574,172.74026461672142,44.50885124840344
114,77850000000.0,44.52183159020254,90.2568931899722,172.4827080094096,44.50488180833841
115,77875000000.0,44.51910416623952,90.26702155347431,172.2426137039969,44.500916584007115
116,77900000000.0,44.51636724710883,90.27668296509688,172.0192514941651,44.49697198161986
117,77925000000.0,44.51363142900052,90.28588269124604,171.81187455807103,44.49306346352474
118,77950000000.0,44.51090713834026,90.29462684080615,171.6197253129136,44.489205557317746
119,77975000000.0,44.50820460773061,90.3029223753477,171.44204046741962,44.48541186795516
120,78000000000.0,44.505533850616935,90.3107771166231,171.27805525155043,44.48169509057581
121,78025000000.0,44.502904635793854,90.3181997504139,171.12700691618923,44.47806702452462
122,78050000000.0,44.50032646168375,90.3251998242278,170.98813765155046,44.47453858829483
123,78075000000.0,44.49780853007835,90.33178774294856,170.86069690059088,44.47111983398354
124,78100000000.0,44.49535972007627,90.3379747557507,170.74394330457406,44.46781996257041
125,78125000000.0,44.492988562066216,90.34377294282778,170.63714613117432,44.4646473382126
126,78150000000.0,44.49070321247997,90.34919519349647,170.53958645612678,44.461609503275156
127,78175000000.0,44.48851142893857,90.35425518112996,170.45055802339576,44.45871319266028
128,78200000000.0,44.486420546066896,90.3589673328969,170.36936788645582,44.455964347829614
129,78225000000.0,44.48443745229891,90.36334679467967,170.29533686557943,44.45336813062399
130,78250000000.0,44.482568568594985,90.36740939164275,170.22779983921026,44.45092893756243
131,78275000000.0,44.48081982750368,90.37117158384748,170.16610595355573,44.4486504131596
132,78300000000.0,44.479196654289886,90.37465041814207,170.1096187284914,44.446535463635726
133,78325000000.0,44.47770395017467,90.37786347593754,170.0577161038815,44.444586271087864
134,78350000000.0,44.47634607634824,90.38082881797418,170.00979045531534,44.44280430667499
135,78375000000.0,44.47512684108445,90.38356492369385,169.96524862611597,44.441190345428296
136,78400000000.0,44.47404948875014,90.3860906307736,169.92351188974968,44.439744480632804
137,78425000000.0,44.4731166901823,90.38842506966375,169.88401600265772,44.438466138222616
138,78450000000.0,44.472330536378095,90.39058759649895,169.84621125528474,44.43735409250986
139,78475000000.0,44.47169253458865,90.39259772560024,169.8095625304895,44.43640648226484
140,78500000000.0,44.471203605831384,90.39447505793757,169.77354949391668,44.43562082695879
141,78525000000.0,44.47086408585999,90.39623921174694,169.73766675116943,44.43499404412593
142,78550000000.0,44.47067372793784,90.3979097502526,169.70142413887103,44.43452246730394
143,78575000000.0,44.47063170899283,90.39950611105787,169.6643470286043,44.43420186538696
144,78600000000.0,44.47073663665518,90.40104753520858,169.6259767499442,44.43402746155966
145,78625000000.0,44.47098656033825,90.40255299618211,169.5858710826881,44.43399395490606
146,78650000000.0,44.47137898389104,90.40404113292836,169.54360477549034,44.434095541832974
147,78675000000.0,44.471910879712325,90.4055301806054,169.49877025267918,44.43432593853108
148,78700000000.0,44.472578706823185,90.40703790749542,169.45097827059263,44.43467840550348
149,78725000000.0,44.473378429237805,90.40858155155819,169.39985874934163,44.43514577211462
150,78750000000.0,44.474305537207194,90.41017776028275,169.34506164999146,44.435720463128064
151,78775000000.0,44.47535506962591,90.41184253437677,169.28625791621818,44.436394525757585
152,78800000000.0,44.47652163905316,90.41359117360038,169.223140492092,44.437159659100224
153,78825000000.0,44.47779945673719,90.41543822810381,169.1554253805789,44.438007243125
154,78850000000.0,44.47918236021197,90.4173974513968,169.0828527800513,44.43892837051629
155,78875000000.0,44.48066384110231,90.41948175831874,169.00518825353961,44.43991387875779
156,78900000000.0,44.482237074661626,90.4217031870382,168.92222391282763,44.440954384230906
157,78925000000.0,44.48389494915458,90.42407286610423,168.83377961386674,44.44204031654689
158,78950000000.0,44.485630096749524,90.42660098403492,168.73970417354582,44.44316195527875
159,78975000000.0,44.48743492431051,90.42929676490171,168.63987653600998,44.444309467070525
160,79000000000.0,44.489301644299665,90.4321684479267,168.5342069087314,44.44547294378603
161,79025000000.0,44.491222305857384,90.43522327052001,168.42263785530344,44.446642441943645
162,79050000000.0,44.49318882567286,90.43846745686659,168.3051452750254,44.44780802270049
163,79075000000.0,44.495193019519064,90.44190620976835,168.1817392764851,44.44895979363343
164,79100000000.0,44.4972266313234,90.4455437065619,168.0524649594988,44.45008794924095
165,79125000000.0,44.499281363834505,90.44938310130604,167.91740293879272,44.45118281337845
166,79150000000.0,44.50134890698269,90.45342652581073,167.77666983553547,44.45223488141418
167,79175000000.0,44.50342096651842,90.45767509984842,167.63041840612067,44.45323486223864
168,79200000000.0,44.50548929098787,90.46212894067325,167.47883755492862,44.45417372014694
169,79225000000.0,44.507545697927874,90.46678717819397,167.3221520343145,44.455042715877504
170,79250000000.0,44.50958209934147,90.47164797084253,167.16062192352172,44.45583344762224
171,79275000000.0,44.51159052508838,90.47670852640677,166.9945417950609,44.45653788957254
172,79300000000.0,44.51356314626556,90.48196512364785,166.82423960493267,44.45714843044481
173,79325000000.0,44.51549229640764,90.48741313720586,166.6500752849248,44.45765790914762
174,79350000000.0,44.517370491403796,90.49304706323909,166.4724390723063,44.458059648606756
175,79375000000.0,44.51919044911432,90.49886054788686,166.29174950395588,44.45834748781124
176,79400000000.0,44.520945106839264,90.5048464164548,166.1084511747745,44.458515810531
177,79425000000.0,44.52262763709585,90.51099670408622,165.92301224587212,44.45855957061839
178,79450000000.0,44.52423146379804,90.51730268778226,165.73592167325245,44.45847431544406
179,79475000000.0,44.52575027598153,90.52375491771666,165.54768629967168,44.45825620512249
180,79500000000.0,44.52717804015162,90.53034325134279,165.35882773357582,44.45790202740731
181,79525000000.0,44.52850901282611,90.53705688562029,165.16987911845047,44.457409210517724
182,79550000000.0,44.52973775089203,90.54388439154245,164.98138179491775,44.45677583062874
183,79575000000.0,44.53085912168634,90.55081374740043,164.7938819311748,44.45600061644071
184,79600000000.0,44.531868311814556,90.55783237245284,164.60792715168694,44.45508294948904
185,79625000000.0,44.53276083534491,90.56492716002266,164.42406321362503,44.45402286098148
186,79650000000.0,44.5335325415948,90.57208451200258,164.24283072326403,44.452821024870936
187,79675000000.0,44.53417962157249,90.57929037109783,164.06476204191134,44.45147874738687
188,79700000000.0,44.53469861450444,90.58653025456904,163.89037829627233,44.44999795342869
189,79725000000.0,44.5350864132613,90.5937892855247,163.7201866483467,44.44838117001369
190,79750000000.0,44.53534027039321,90.60105222704628,163.55467769065922,44.44663150705914
191,79775000000.0,44.53545780256516,90.60830351355565,163.39432317709606,44.44475263535492
192,79800000000.0,44.53543699551657,90.61552728309186,163.23957396889801,44.44274876283585
193,79825000000.0,44.535276208194624,90.6227074088959,163.09085828283773,44.44062460873601
194,79850000000.0,44.534974177664076,90.62982753273359,162.94858015286056,44.43838537660808
195,79875000000.0,44.534530022432335,90.63687109504714,162.81311828030763,44.43603672590533
196,79900000000.0,44.5339432467629,90.64382136925968,162.68482504186488,44.43358474255635
197,79925000000.0,44.53321374443138,90.6506614923494,162.56402585978896,44.431035909749376
198,79950000000.0,44.53234180196921,90.6573744995092,162.45101875826677,44.42839707706644
199,79975000000.0,44.531328102535184,90.66394335634935,162.34607419613116,44.425675431038805
200,80000000000.0,44.53017372878874,90.6703509935394,162.24943510376434,44.42287846465827
201,80025000000.0,44.528880166340514,90.67658034102347,162.16131711907715,44.420013948195354
202,80050000000.0,44.52744930598318,90.68261436351825,162.08190901834124,44.4170898995887
203,80075000000.0,44.52588344642218,90.68843609713582,162.0113732740037,44.414114556049654
204,80100000000.0,44.5241852965434,90.69402868608103,161.9498467656948,44.41109634657141
205,80125000000.0,44.52235797665682,90.69937542122831,161.89744160189716,44.40804386452253
206,80150000000.0,44.52040502010607,90.70445977898427,161.85424602179276,44.404965842034706
207,80175000000.0,44.51833037328857,90.70926546119048,161.82032539645377,44.40187112449915
208,80200000000.0,44.51613839595588,90.71377643727195,161.79572323193656,44.3987686464014
209,80225000000.0,44.513833859956826,90.7179769847528,161.78046228183197,44.39566740823385
210,80250000000.0,44.511421947553515,90.72185173402715,161.7745456047457,44.39257645369453
211,80275000000.0,44.508908249037795,90.7253857115724,161.77795766941688,44.3895048487125
212,80300000000.0,44.50629875816944,90.7285643846161,161.79066547448582,44.38646166022988
213,80325000000.0,44.50359986811571,90.73137370660942,161.812619605704,44.383455937090446
214,80350000000.0,44.5008183648634,90.73380016317604,161.84375530819995,44.38049669068639
215,80375000000.0,44.49796141957939,90.73583081912835,161.88399350897015,44.377592876351635
216,80400000000.0,44.495036580116995,90.73745336397597,161.93324182144926,44.374753376385456
217,80425000000.0,44.49205176067504,90.73865615898303,161.99139549250177,44.37198698296231
218,80450000000.0,44.48901522991216,90.73942828388788,162.0583383098007,44.369302381668156
219,80475000000.0,44.48593559729148,90.73975958206005,162.13394348998537,44.36670813578211
220,80500000000.0,44.48282179871482,90.73964070622823,162.21807447312554,44.36421267145393
221,80525000000.0,44.479683079245035,90.73906316269667,162.31058571433095,44.36182426253146
222,80550000000.0,44.476528975450194,90.7380193541888,162.4113233972037,44.359551016953255
223,80575000000.0,44.4733692947805,90.73650262169882,162.52012612558116,44.35740086239921
224,80600000000.0,44.47021409471235,90.7345072838955,162.63682554489105,44.35538153373972
225,80625000000.0,44.46707365880108,90.73202867557755,162.7612469362612,44.353500559407784
226,80650000000.0,44.463958472586135,90.72906318201622,162.8932097628462,44.3517652498893
227,80675000000.0,44.46087919674446,90.7256082726078,163.03252817008513,44.35018268509321
228,80700000000.0,44.45784663934767,90.72166252996884,163.17901146160716,44.34875970309062
229,80725000000.0,44.45487172703539,90.71722567751897,163.3324644994693,44.347502889083195
230,80750000000.0,44.451965474160914,90.71229860208511,163.49268811455013,44.346418564642285
231,80775000000.0,44.44913895110298,90.70688337346236,163.65947946220894,44.34551277751991
232,80800000000.0,44.446403251865696,90.70098326062603,163.8326323268774,44.34479129208103
233,80825000000.0,44.44376945986376,90.69460274268215,164.01193743787667,44.34425957979871
234,80850000000.0,44.44124861379781,90.68774751689851,164.19718270965134,44.34392281062377
235,80875000000.0,44.438851672367264,90.6804245006585,164.3881534966263,44.34378584486749
236,80900000000.0,44.436589478819045,90.67264183093863,164.58463277516876,44.3438532253325
237,80925000000.0,44.43447272455269,90.66440885694529,164.78640135446804,44.34412917002064
238,80950000000.0,44.43251191347164,90.65573612910656,164.99323802245246,44.34461756586617
239,80975000000.0,44.430717325720515,90.64663538349292,165.20491967863026,44.34532196243362
240,81000000000.0,44.429098981908616,90.63711952019186,165.42122146159738,44.34624556674247
241,81025000000.0,44.42766660735818,90.62720257836938,165.6419168346023,44.34739123798853
242,81050000000.0,44.426429597817545,90.61689970507423,165.86677765962068,44.348761484014716
243,81075000000.0,44.42539698464109,90.60622711997121,166.09557426696702,44.350358457106324
244,81100000000.0,44.424577402520896,90.59520207621922,166.3280754567732,44.352183951651575
245,81125000000.0,44.42397905641064,90.58384281435426,166.56404857047926,44.35423940132422
246,81150000000.0,44.423609692008576,90.57216851481267,166.80325943943402,44.35652587821463
247,81175000000.0,44.42347656565021,90.56019924446075,167.0454723930197,44.35904409122217
248,81200000000.0,44.42358641722338,90.54795589916985,167.29045022102872,44.36179438633446
249,81225000000.0,44.42394544437002,90.53546014287441,167.53795412473337,44.3647767470767
250,81250000000.0,44.4245592786127,90.52273434442343,167.78774362454922,44.36799079535538
251,81275000000.0,44.42543296359215,90.50980150848619,168.0395765052269,44.37143579359337
252,81300000000.0,44.42657093575353,90.49668520675527,168.2932086733037,44.37511064709491
253,81325000000.0,44.42797700717623,90.48340950365319,168.54839405988807,44.37901390753356
254,81350000000.0,44.429654350405535,90.46999888159566,168.80488447532343,44.38314377635548
255,81375000000.0,44.4316054866947,90.45647816458927,169.06242942289944,44.38749810964599
256,81400000000.0,44.43383227593351,90.44287243863845,169.32077594445863,44.392074423153666
257,81425000000.0,44.43633590998522,90.42920697326909,169.57966838286535,44.39686989824359
258,81450000000.0,44.43911690772417,90.41550713923463,169.83884820641063,44.40188138813372
259,81475000000.0,44.442175113651295,90.40179832992735,170.0980537053727,44.40710542481589
260,81500000000.0,44.44550969885298,90.38810587901638,170.3570197545523,44.412538226910414
261,81525000000.0,44.449119164819145,90.3744549805858,170.61547750164073,44.418175707852875
262,81550000000.0,44.45300134932061,90.36087060958496,170.87315404892198,44.42401348412166
263,81575000000.0,44.45715343552843,90.34737744360093,171.12977209260538,44.430046884517516
264,81600000000.0,44.46157196381374,90.33399978541298,171.3850495483796,44.436270960126535
265,81625000000.0,44.46625284581458,90.32076148912392,171.63869910819582,44.442680494236356
266,81650000000.0,44.47119138008888,90.30768588599337,171.89042783550804,44.44927001222522
267,81675000000.0,44.476382271999626,90.29479571602523,172.13993661699467,44.456033793161204
268,81700000000.0,44.48181965426884,90.28211305903027,172.38691968117408,44.46296588073013
269,81725000000.0,44.48749710987069,90.26965927222447,172.63106398546185,44.47006009419195
270,81750000000.0,44.49340769774816,90.25745492835897,172.87204861763365,44.47731004079367
271,81775000000.0,44.49954397940148,90.24551975986357,173.10954410039315,44.48470912713794
272,81800000000.0,44.50589804740931,90.23387260516327,173.34321168198383,44.49225057115329
273,81825000000.0,44.51246155635332,90.22253136061398,173.57270251530744,44.499927414826246
274,81850000000.0,44.51922575360415,90.21151293607987,173.79765680781236,44.50773253559873
275,81875000000.0,44.52618151277075,90.200833214679,174.01770288842914,44.51565865920677
276,81900000000.0,44.53331936713915,90.19050701785659,174.23245618810836,44.52369837136164
277,81925000000.0,44.54062954473832,90.18054807460042,174.44151813930446,44.531844130124085
278,81950000000.0,44.54810200321869,90.17096899606989,174.6444749718047,44.54008827718545
279,81975000000.0,44.5557264665043,90.16178125456526,174.8408964024938,44.54842305020773
280,82000000000.0,44.56349246036567,90.15299516691442,175.03033424089526,44.55684059351476
281,82025000000.0,44.57138934925282,90.14461988433303,175.21232080478902,44.56533296935653
282,82050000000.0,44.579406372268835,90.13666338505818,175.38636727050337,44.57389216809631
283,82075000000.0,44.58753267969998,90.12913247326996,175.55196181515953,44.582510118488734
284,82100000000.0,44.59575736852342,90.12203278178923,175.70856762886373,44.59117869678958
285,82125000000.0,44.60406951780545,90.11536877952808,175.85562073553464,44.59988973558405
286,82150000000.0,44.612458223016766,90.10914378337772,175.99252762022164,44.608635031455655
287,82175000000.0,44.62091263025177,90.10335997474516,176.1186626197611,44.61740635250171
288,82200000000.0,44.62942196837942,90.09801841950755,176.23336511467235,44.626195443862784
289,82225000000.0,44.637975581004376,90.09311909145877,176.33593647562722,44.63499403312868
290,82250000000.0,44.64656295687567,90.08866090114871,176.42563667588539,44.643793834144816
291,82275000000.0,44.65517375870281,90.08464172569151,176.50168070861736,44.65258654945308
292,82300000000.0,44.66379785107929,90.08105844389287,176.56323460606419,44.66136387174505
293,82325000000.0,44.67242532605515,90.07790697335582,176.60941117371206,44.670117483029884
294,82350000000.0,44.68104652832187,90.07518230926037,176.63926541190688,44.67883905341105
295,82375000000.0,44.68965207702253,90.07287856790667,176.65178949860888,44.68752023622688
296,82400000000.0,44.69823288768615,90.07098903014123,176.645907486965,44.69615266320616
297,82425000000.0,44.70678019082423,90.0695061874453,176.620469628919,44.70472793589625
298,82450000000.0,44.71528554940283,90.0684217898384,176.57424633966423,44.713237615479166
299,82475000000.0,44.723740875027104,90.06772689409875,176.50592189739075,44.72167321072019
300,82500000000.0,44.73213844094101,90.06741191416425,176.41408785714145,44.730026161903446
301,82525000000.0,44.74047089420107,90.06746667125218,176.29723635044726,44.738287823059956
302,82550000000.0,44.748731265877716,90.06788044497365,176.15375334387176,44.746449441116276
303,82575000000.0,44.75691297909332,90.06864202398418,175.9819121167655,44.75450213172711
304,82600000000.0,44.7650098558004,90.06973975740448,175.77986713316707,44.76243685251878
305,82625000000.0,44.77301612146989,90.07116160528483,175.54564876388253,44.77024437300225
306,82650000000.0,44.78092640780599,90.0728951890176,175.2771592808032,44.7779152412987
307,82675000000.0,44.788735754805906,90.07492783981635,174.97217083575958,44.78543974937291
308,82700000000.0,44.796439610402174,90.07724664775057,174.62832611051002,44.792807895289954
309,82725000000.0,44.80403382900095,90.07983850926287,174.24314276580577,44.80000934469107
310,82750000000.0,44.81151466832331,90.08269017288146,173.81402301754488,44.807033392100635
311,82775000000.0,44.81887878538099,90.08578828246391,173.33826995773305,44.813868924619705
312,82800000000.0,44.826123231065054,90.08911942267869,172.81311217964415,44.82050438927878
313,82825000000.0,44.83324544313672,90.0926701577879,172.2357395716083,44.826927767902696
314,82850000000.0,44.8402432389577,90.09642707191031,171.60335210545296,44.83312656397227
315,82875000000.0,44.84711480638591,90.10037680686912,170.91322456049977,44.83908780545609
316,82900000000.0,44.85385869461058,90.10450609757581,170.1627896562897,44.84479807164842
317,82925000000.0,44.86047380360244,90.10880180515173,169.34974175772123,44.850243550114506
318,82950000000.0,44.86695937343603,90.11325094881612,168.47216218100024,44.85541013307389
319,82975000000.0,44.87331497226359,90.1178407357336,167.5286658132072,44.86028356083643
320,83000000000.0,44.87954048449829,90.12255858732149,166.5185662163659,44.86484962236306
321,83025000000.0,44.885636098043186,90.12739216641673,165.44205268780135,44.86909441748227
322,83050000000.0,44.891602291678815,90.13232939884722,164.30036947861504,44.873004686201575
323,83075000000.0,44.89743982155124,90.13735849603901,163.09598188084595,44.87656820036755
324,83100000000.0,44.903149708269666,90.14246797416011,161.83271059085905,44.87977420995485
325,83125000000.0,44.90873322259422,90.14764667146083,160.5158129943815,44.88261392280725
326,83150000000.0,44.91419187289793,90.15288376447366,159.1519896249401,44.8850809912946
327,83175000000.0,44.91952739041215,90.15816878174267,157.7492992848349,44.88717196570432
328,83200000000.0,44.92474171658964,90.16349161631622,156.31697332190944,44.88888667496078
329,83225000000.0,44.92983698913447,90.16884253624545,154.86513306662007,44.8902284902392
330,83250000000.0,44.9348155285609,90.17421219416448,153.4044274187454,44.891204437721036
331,83275000000.0,44.93967982535049,90.17959163438425,151.94562081944278,44.891825139986445
332,83300000000.0,44.944432526625626,90.18497229989522,150.4991702672041,44.89210458164553
333,83325000000.0,44.949076423162495,90.19034603743788,149.07483195741105,44.89205971729821
334,83350000000.0,44.953614437371776,90.19570510091243,147.68133276066953,44.891709955751246
335,83375000000.0,44.958049610409724,90.20104215445683,146.326131451184,44.891076563901926
336,83400000000.0,44.962385090395784,90.20635027411885,145.01528016237572,44.890182040564795
337,83425000000.0,44.96662412072059,90.21162294892184,143.75338365314184,44.88904950482494
338,83450000000.0,44.97077002835733,90.21685407986392,142.54364327183043,44.88770213648099
