,freq,E1 ellipticity angle,E2 ellipticity angle
158,1069858330000.0,-0.37428788953348613,0.37514553571487685
159,1074743530000.0,-0.37440996008508876,0.375288618949724
160,1079628720000.0,-0.37453559924120194,0.3754364211757355
161,1084513920000.0,-0.3746647654339868,0.37558888716828676
162,1089399120000.0,-0.3747973944654751,0.3757459350479508
163,1094284320000.0,-0.37493340089444976,0.3759074577474819
164,1099169520000.0,-0.37507267825965834,0.37607332305576024
165,1104054710000.0,-0.3752150993225425,0.3762433737424651
166,1108939910000.0,-0.3753605178769991,0.376417429541556
167,1113825110000.0,-0.37550876778201725,0.37659528571521783
168,1118710310000.0,-0.37565966495473396,0.37677671526272694
169,1123595510000.0,-0.37581300804633155,0.37696146950150017
170,1128480700000.0,-0.37596857919115123,0.3771492787368903
171,1133365900000.0,-0.376126146448868,0.37733985501314576
172,1138251100000.0,-0.3762854632049415,0.37753289111164845
173,1143136300000.0,-0.3764462708106674,0.377728063581355
174,1148021490000.0,-0.3766082994641666,0.3779250335421437
175,1152906690000.0,-0.37677127114163617,0.37812345006937875
176,1157791890000.0,-0.37693489932731494,0.378322949670374
177,1162677090000.0,-0.37709889216125886,0.3785231599306029
178,1167562290000.0,-0.37726295401141413,0.3787237013035758
179,1172447480000.0,-0.37742678716443945,0.3789241889931199
180,1177332680000.0,-0.3775900952384358,0.3791242370526658
181,1182217880000.0,-0.3777525833363593,0.37932345848006155
182,1187103080000.0,-0.37791396161864904,0.3795214695324205
183,1191988280000.0,-0.3780739472262976,0.37971789211486034
184,1196873470000.0,-0.37823226628735135,0.3799123562449608
185,1201758670000.0,-0.3783886575580525,0.38010450458730227
186,1206643870000.0,-0.3785428728342011,0.38029399307480655
187,1211529070000.0,-0.3786946805706555,0.38048049559641955
188,1216414260000.0,-0.37884386761304845,0.38066370628059293
189,1221299460000.0,-0.37899024268163745,0.38084334410452086
190,1226184660000.0,-0.3791336367823729,0.38101915371017675
191,1231069860000.0,-0.37927390655979115,0.38119090998298605
192,1235955060000.0,-0.3794109360529124,0.38135842064656433
193,1240840250000.0,-0.3795446383435058,0.3815215288481306
194,1245725450000.0,-0.3796749584439117,0.3816801172665094
195,1250610650000.0,-0.3798018732488884,0.38183410879639906
196,1255495850000.0,-0.3799253940981287,0.3819834703673376
197,1260381050000.0,-0.38004556771357473,0.38212821492952703
198,1265266240000.0,-0.3801624769879428,0.38226840324202666
199,1270151440000.0,-0.3802762426498168,0.3824041469011646
200,1275036640000.0,-0.3803870223720398,0.38253560814173587
201,1279921840000.0,-0.38049501188497753,0.38266300233102624
202,1284807030000.0,-0.3806004444601438,0.38278659834981676
203,1289692230000.0,-0.3807035913461978,0.3829067202170918
204,1294577430000.0,-0.3808047597028148,0.3830237458417589
205,1299462630000.0,-0.38090429240168233,0.3831381078707445
206,1304347830000.0,-0.3810025663525328,0.38325029288301293
207,1309233020000.0,-0.38109999048537485,0.3833608401851813
208,1314118220000.0,-0.3811970043516521,0.38347034129168905
209,1319003420000.0,-0.3812940743788317,0.38357943666703415
210,1323888620000.0,-0.38139169172311177,0.3836888142724011
211,1328773820000.0,-0.38149036870745107,0.3837992065303193
212,1333659010000.0,-0.3815906349628935,0.3839113867020501
213,1338544210000.0,-0.3816930340969626,0.3840261660467864
214,1343429410000.0,-0.38179811804530206,0.38414438807136597
215,1348314610000.0,-0.3819064430185837,0.38426692464619255
216,1353199800000.0,-0.38201856388077104,0.38439467016330486
217,1358085000000.0,-0.38213502951418404,0.3845285367661684
218,1362970200000.0,-0.3822563755324923,0.38466944646583523
219,1367855400000.0,-0.38238311897994354,0.3848183253274095
220,1372740600000.0,-0.3825157515061991,0.38497609594779725
221,1377625790000.0,-0.3826547322263292,0.38514366929547983
222,1382510990000.0,-0.3828004816951404,0.38532193785420626
223,1387396190000.0,-0.3829533727487059,0.38551176484931343
224,1392281390000.0,-0.3831137238617666,0.3857139764692062
