,freq,intensity
224,1392281390000.0,-3.3620695943237995
225,1397166590000.0,-3.391013152533997
226,1402051780000.0,-3.4201440537788215
227,1406936980000.0,-3.449465383717122
228,1411822180000.0,-3.478979928132774
229,1416707380000.0,-3.508690370307604
230,1421592570000.0,-3.5385991636769543
231,1426477770000.0,-3.568708749127735
232,1431362970000.0,-3.59902115699576
233,1436248170000.0,-3.629538248731773
234,1441133370000.0,-3.660261618083236
235,1446018560000.0,-3.691192510974017
236,1450903760000.0,-3.722332058530517
237,1455788960000.0,-3.7536808761256317
238,1460674160000.0,-3.7852392906919214
239,1465559360000.0,-3.817007275951139
240,1470444550000.0,-3.8489843427704837
241,1475329750000.0,-3.8811698073021876
242,1480214950000.0,-3.9135623743456813
243,1485100150000.0,-3.9461603773931864
244,1489985340000.0,-3.978961645829351
245,1494870540000.0,-4.011963757996985
246,1499755740000.0,-4.0451636229579035
247,1504640940000.0,-4.078557759832165
248,1509526140000.0,-4.112142203009579
249,1514411330000.0,-4.1459124570139565
250,1519296530000.0,-4.1798637486657615
251,1524181730000.0,-4.213990640472859
252,1529066930000.0,-4.248287283936309
253,1533952130000.0,-4.282747392297836
254,1538837320000.0,-4.317364153680245
255,1543722520000.0,-4.352130544097051
256,1548607720000.0,-4.387038926287591
257,1553492920000.0,-4.4220813397578596
258,1558378110000.0,-4.45724938643707
259,1563263310000.0,-4.4925345571116795
260,1568148510000.0,-4.527927816839792
261,1573033710000.0,-4.563419940401843
262,1577918910000.0,-4.599001465175261
263,1582804100000.0,-4.634662668414752
264,1587689300000.0,-4.670393898926702
265,1592574500000.0,-4.706185189276536
266,1597459700000.0,-4.74202659038279
267,1602344890000.0,-4.777908078251766
268,1607230090000.0,-4.813819904017484
269,1612115290000.0,-4.849752213450901
270,1617000490000.0,-4.8856953910950605
271,1621885690000.0,-4.921640041409482
272,1626770880000.0,-4.957576981196901
273,1631656080000.0,-4.993497605355508
274,1636541280000.0,-5.029393481099291
275,1641426480000.0,-5.065256724817306
276,1646311680000.0,-5.101079973921449
277,1651196870000.0,-5.136856385895825
278,1656082070000.0,-5.172579976451111
279,1660967270000.0,-5.208245241917066
280,1665852470000.0,-5.24384750389424
281,1670737660000.0,-5.279382817971216
282,1675622860000.0,-5.314848302825659
283,1680508060000.0,-5.35024175349483
284,1685393260000.0,-5.385561976896646
285,1690278460000.0,-5.42080873379707
286,1695163650000.0,-5.455982728630451
287,1700048850000.0,-5.491085885903987
288,1704934050000.0,-5.526120964210159
289,1709819250000.0,-5.561091846633107
290,1714704450000.0,-5.59600347353999
291,1719589640000.0,-5.630861778971152
292,1724474840000.0,-5.665673961881483
293,1729360040000.0,-5.700448046834099
294,1734245240000.0,-5.735193157147194
295,1739130430000.0,-5.769919339301307
296,1744015630000.0,-5.804637815037379
297,1748900830000.0,-5.839360523049856
298,1753786030000.0,-5.87410034478455
299,1758671230000.0,-5.908870994463353
300,1763556420000.0,-5.943686883762318
301,1768441620000.0,-5.978563337400558
302,1773326820000.0,-6.013516112755624
303,1778212020000.0,-6.048561600811633
304,1783097220000.0,-6.08371667025555
305,1787982410000.0,-6.118998529540704
306,1792867610000.0,-6.154424913538959
307,1797752810000.0,-6.190013571838124
308,1802638010000.0,-6.225782455274992
309,1807523200000.0,-6.261749489241711
310,1812408400000.0,-6.297932752184004
311,1817293600000.0,-6.33434995582901
312,1822178800000.0,-6.3710186286165715
313,1827064000000.0,-6.407955950639879
314,1831949190000.0,-6.445178566960115
315,1836834390000.0,-6.482702809090666
316,1841719590000.0,-6.520544139922283
317,1846604790000.0,-6.558717350843432
318,1851489990000.0,-6.597236408045845
319,1856375180000.0,-6.6361142655972145
320,1861260380000.0,-6.675363121121077
321,1866145580000.0,-6.71499383591751
322,1871030780000.0,-6.755016178596405
323,1875915970000.0,-6.795438594527591
324,1880801170000.0,-6.836268461308308
325,1885686370000.0,-6.877511527869981
326,1890571570000.0,-6.91917218911599
327,1895456770000.0,-6.961253351898176
328,1900341960000.0,-7.003756298765518
329,1905227160000.0,-7.046680990375485
330,1910112360000.0,-7.090025529093978
331,1914997560000.0,-7.1337864607607635
332,1919882760000.0,-7.1779586807069204
333,1924767950000.0,-7.222535338432722
334,1929653150000.0,-7.267508180404272
335,1934538350000.0,-7.312867039123086
336,1939423550000.0,-7.358600183881762
337,1944308740000.0,-7.40469418404897
338,1949193940000.0,-7.4511342963806335
339,1954079140000.0,-7.497903971162772
340,1958964340000.0,-7.544985249487432
341,1963849540000.0,-7.592358751720547
342,1968734730000.0,-7.640003646031726
343,1973619930000.0,-7.6878981061029625
344,1978505130000.0,-7.736018837793904
345,1983390330000.0,-7.7843415412354275
346,1988275530000.0,-7.832840940252156
347,1993160720000.0,-7.88149078039011
348,1998045920000.0,-7.930264365945094
349,2002931120000.0,-7.979134078697299
350,2007816320000.0,-8.02807192708272
