,freq,n_s,n_p
900,97500000000.0,1.2549350572964753,1.3331182332780456
901,97525000000.0,1.2549387479252052,1.3331163931662051
902,97550000000.0,1.2549423970811437,1.333114485359597
903,97575000000.0,1.2549460211022827,1.3331125364068097
904,97600000000.0,1.2549496364514892,1.3331105730494026
905,97625000000.0,1.2549532596638435,1.3331086221363575
906,97650000000.0,1.2549569072932232,1.3331067105373384
907,97675000000.0,1.2549605958593897,1.3331048650568404
908,97700000000.0,1.2549643417959004,1.3331031123497283
909,97725000000.0,1.254968161397573,1.3331014788360986
910,97750000000.0,1.2549720707694234,1.333099990618585
911,97775000000.0,1.254976085776092,1.3330986734005117
912,97800000000.0,1.2549802219924115,1.3330975524059456
913,97825000000.0,1.254984494655178,1.3330966523017493
914,97850000000.0,1.254988918615926,1.3330959971213072
915,97875000000.0,1.2549935082955255,1.333095610191241
916,97900000000.0,1.2549982776402009,1.333095514060497
917,97925000000.0,1.2550032400792834,1.3330957304322482
918,97950000000.0,1.2550084084848099,1.333096280098845
919,97975000000.0,1.255013795133285,1.333097182880305
920,98000000000.0,1.2550194116690814,1.333098457565478
921,98025000000.0,1.2550252690704975,1.3331001218575447
922,98050000000.0,1.2550313776179143,1.3331021923229407
923,98075000000.0,1.255037746864171,1.3331046843438958
924,98100000000.0,1.255044385607639,1.3331076120753613
925,98125000000.0,1.2550513018680873,1.3331109884064591
926,98150000000.0,1.2550585028638825,1.3331148249241196
927,98175000000.0,1.2550659949935556,1.3331191318837812
928,98200000000.0,1.2550737838189188,1.3331239181826164
929,98225000000.0,1.255081874050885,1.3331291913371217
930,98250000000.0,1.2550902695388575,1.3331349574664995
931,98275000000.0,1.2550989732618882,1.3331412212788716
932,98300000000.0,1.2551079873231934,1.3331479860629616
933,98325000000.0,1.2551173129473707,1.3331552536840916
934,98350000000.0,1.2551269504801987,1.3331630245843888
935,98375000000.0,1.2551368993910919,1.3331712977872434
936,98400000000.0,1.2551471582786826,1.3331800709068367
937,98425000000.0,1.2551577248783272,1.333189340160742
938,98450000000.0,1.2551685960729764,1.333199100387977
939,98475000000.0,1.2551797679064707,1.333209345070931
940,98500000000.0,1.2551912355986665,1.3332200663602642
941,98525000000.0,1.2552029935637632,1.3332312551049454
942,98550000000.0,1.2552150354306089,1.333242900885466
943,98575000000.0,1.2552273540655834,1.3332549920512253
944,98600000000.0,1.2552399415972106,1.3332675157606646
945,98625000000.0,1.2552527894431253,1.3332804580252122
946,98650000000.0,1.255265888339416,1.3332938037570297
947,98675000000.0,1.2552792283707912,1.3333075368180876
948,98700000000.0,1.2552927990037062,1.3333216400739927
949,98725000000.0,1.2553065891205775,1.3333360954495697
950,98750000000.0,1.2553205870555355,1.3333508839869057
951,98775000000.0,1.2553347806316268,1.3333659859057152
952,98800000000.0,1.255349157199678,1.3333813806663828
953,98825000000.0,1.2553637036777212,1.3333970470338943
954,98850000000.0,1.2553784065920837,1.3334129631444458
955,98875000000.0,1.2553932521191637,1.333429106573138
956,98900000000.0,1.2554082261275137,1.3334454544021672
957,98925000000.0,1.2554233142216122,1.3334619832917176
958,98950000000.0,1.2554385017853285,1.3334786695503582
959,98975000000.0,1.2554537740259237,1.3334954892062822
960,99000000000.0,1.2554691160185376,1.3335124180793296
961,99025000000.0,1.2554845127509004,1.3335294318533506
962,99050000000.0,1.2554999491674432,1.333546506147593
963,99075000000.0,1.2555154102136943,1.3335636165885432
964,99100000000.0,1.255530880880632,1.3335807388816754
965,99125000000.0,1.255546346248009,1.3335978488815317
966,99150000000.0,1.2555617915276884,1.33361492266181
967,99175000000.0,1.2555772021058909,1.3336319365836833
968,99200000000.0,1.2555925635851408,1.3336488673636102
969,99225000000.0,1.2556078618249855,1.333665692139162
970,99250000000.0,1.2556230829814508,1.3336823885327842
971,99275000000.0,1.255638213546043,1.333698934714812
972,99300000000.0,1.2556532403829173,1.333715309463518
973,99325000000.0,1.2556681507648821,1.3337314922232502
974,99350000000.0,1.2556829324083671,1.3337474631608948
975,99375000000.0,1.2556975735059293,1.3337632032183222
976,99400000000.0,1.255712062757184,1.3337786941622967
977,99425000000.0,1.2557263893999442,1.333793918634687
978,99450000000.0,1.2557405432366868,1.3338088601951101
979,99475000000.0,1.255754514661282,1.3338235033639907
980,99500000000.0,1.2557682946820166,1.3338378336596055
981,99525000000.0,1.2557818749443015,1.3338518376345947
982,99550000000.0,1.2557952477507057,1.3338655029081479
983,99575000000.0,1.2558084060766221,1.3338788181910919
984,99600000000.0,1.2558213435891485,1.3338917733161775
985,99625000000.0,1.255834054657771,1.33390435925508
986,99650000000.0,1.2558465343637057,1.3339165681332266
987,99675000000.0,1.2558587785130957,1.3339283932508321
988,99700000000.0,1.255870783640552,1.3339398290883098
989,99725000000.0,1.2558825470123895,1.3339508713111816
990,99750000000.0,1.2558940666297687,1.3339615167748053
991,99775000000.0,1.2559053412254624,1.3339717635188084
992,99800000000.0,1.2559163702652507,1.3339816107689686
993,99825000000.0,1.255927153937572,1.333991058920113
994,99850000000.0,1.2559376931481094,1.3340001095269864
995,99875000000.0,1.2559479895101955,1.3340087652883479
996,99900000000.0,1.2559580453297121,1.3340170300221694
997,99925000000.0,1.2559678635932026,1.3340249086460219
998,99950000000.0,1.2559774479504344,1.3340324071484932
999,99975000000.0,1.2559868026945742,1.3340395325567445
1000,100000000000.0,1.2559959327429386,1.334046292905004
1001,100025000000.0,1.256004843611263,1.3340526971925883
1002,100050000000.0,1.2560135413937303,1.334058755351244
1003,100075000000.0,1.2560220327290161,1.3340644781898985
1004,100100000000.0,1.2560303247808875,1.3340698773629385
1005,100125000000.0,1.2560384252002954,1.3340749653086112
1006,100150000000.0,1.256046342098108,1.3340797552046235
1007,100175000000.0,1.2560540840111518,1.33408426091295
1008,100200000000.0,1.2560616598690297,1.3340884969259257
1009,100225000000.0,1.2560690789552378,1.3340924783031454
1010,100250000000.0,1.2560763508755728,1.3340962206201603
1011,100275000000.0,1.2560834855163558,1.3340997399007626
1012,100300000000.0,1.2560904930091876,1.334103052559845
1013,100325000000.0,1.256097383689247,1.3341061753358547
1014,100350000000.0,1.256104168057169,1.334109125229066
1015,100375000000.0,1.2561108567408532,1.334111919439774
1016,100400000000.0,1.2561174604504073,1.3341145752954278
1017,100425000000.0,1.256123989943131,1.3341171101940221
1018,100450000000.0,1.2561304559788549,1.3341195415319362
1019,100475000000.0,1.25613686928203,1.334121886642717
1020,100500000000.0,1.2561432405015724,1.3341241627322653
1021,100525000000.0,1.2561495801690283,1.3341263868113546
1022,100550000000.0,1.2561558986620047,1.3341285756366694
1023,100575000000.0,1.2561622061652415,1.3341307456480833
1024,100600000000.0,1.2561685126327644,1.3341329129077057
1025,100625000000.0,1.2561748277506626,1.334135093039972
1026,100650000000.0,1.2561811609018554,1.3341373011749769
1027,100675000000.0,1.2561875211337559,1.334139551896506
1028,100700000000.0,1.2561939171210044,1.334141859182141
1029,100725000000.0,1.2562003571386562,1.3341442363602611
1030,100750000000.0,1.2562068490295164,1.3341466960576305
1031,100775000000.0,1.256213400175549,1.3341492501535643
1032,100800000000.0,1.256220017472563,1.3341519097394259
1033,100825000000.0,1.256226707305416,1.3341546850789578
1034,100850000000.0,1.2562334755232505,1.3341575855686882
1035,100875000000.0,1.2562403274233251,1.3341606197122216
1036,100900000000.0,1.2562472677260965,1.3341637950804195
1037,100925000000.0,1.2562543005649758,1.33416711829526
1038,100950000000.0,1.256261429465554,1.33417059499673
1039,100975000000.0,1.2562686573415165,1.3341742298366253
1040,101000000000.0,1.2562759864786204,1.334178026453111
1041,101025000000.0,1.2562834185281468,1.3341819874605623
1042,101050000000.0,1.2562909545058822,1.33418611444831
1043,101075000000.0,1.256298594787282,1.3341904079732425
1044,101100000000.0,1.2563063391048956,1.3341948675560351
1045,101125000000.0,1.256314186556895,1.3341994916952775
1046,101150000000.0,1.2563221356045138,1.334204277863726
1047,101175000000.0,1.2563301840868124,1.3342092225324604
1048,101200000000.0,1.256338329224058,1.3342143211766797
1049,101225000000.0,1.256346567633635,1.3342195683017046
1050,101250000000.0,1.2563548953419328,1.3342249574624385
1051,101275000000.0,1.2563633078050707,1.3342304812971053
1052,101300000000.0,1.2563717999218296,1.334236131548372
1053,101325000000.0,1.2563803660606916,1.3342418991072118
1054,101350000000.0,1.2563890000781555,1.3342477740426864
1055,101375000000.0,1.2563976953471974,1.3342537456480479
1056,101400000000.0,1.256406444784093,1.3342598024841932
1057,101425000000.0,1.2564152408758897,1.3342659324241384
1058,101450000000.0,1.2564240757135596,1.3342721227066279
1059,101475000000.0,1.2564329410235704,1.334278359987173
1060,101500000000.0,1.2564418282022125,1.3342846303935085
1061,101525000000.0,1.2564507283499382,1.3342909195810477
1062,101550000000.0,1.2564596323114678,1.3342972127976058
1063,101575000000.0,1.256468530712232,1.3343034949421966
1064,101600000000.0,1.2564774139965584,1.3343097506266235
1065,101625000000.0,1.2564862724723094,1.3343159642474234
1066,101650000000.0,1.2564950963470851,1.3343221200442215
1067,101675000000.0,1.2565038757754228,1.3343282021757588
1068,101700000000.0,1.2565126008958931,1.3343341947796303
1069,101725000000.0,1.2565212618800594,1.3343400820511069
1070,101750000000.0,1.256529848971317,1.334345848305631
1071,101775000000.0,1.2565383525318086,1.334351478054294
1072,101800000000.0,1.2565467630829452,1.334356956069003
