,freq,delta_0,delta_min_curve,delta_max_curve
393,84825000000.0,1.5659138044125807,1.5659138044125807,1.5659138044125807
394,84850000000.0,1.565985942556965,1.565985942556965,1.565985942556965
395,84875000000.0,1.5660593535611966,1.5660593535611966,1.5660593535611966
396,84900000000.0,1.5661341055919855,1.5661341055919855,1.5661341055919855
397,84925000000.0,1.566210261554522,1.566210261554522,1.566210261554522
398,84950000000.0,1.5662878789080057,1.5662878789080057,1.5662878789080057
399,84975000000.0,1.566367009554558,1.566367009554558,1.566367009554558
400,85000000000.0,1.566447699709113,1.566447699709113,1.566447699709113
401,85025000000.0,1.56652998978643,1.56652998978643,1.56652998978643
402,85050000000.0,1.5666139143600522,1.5666139143600522,1.5666139143600522
403,85075000000.0,1.566699502081088,1.566699502081088,1.566699502081088
404,85100000000.0,1.5667867756609317,1.5667867756609317,1.5667867756609317
405,85125000000.0,1.5668757518746947,1.5668757518746947,1.5668757518746947
406,85150000000.0,1.5669664415521463,1.5669664415521463,1.5669664415521463
407,85175000000.0,1.5670588496264517,1.5670588496264517,1.5670588496264517
408,85200000000.0,1.5671529751788262,1.5671529751788262,1.5671529751788262
409,85225000000.0,1.5672488115119525,1.5672488115119525,1.5672488115119525
410,85250000000.0,1.5673463462496051,1.5673463462496051,1.5673463462496051
411,85275000000.0,1.5674455614293301,1.5674455614293301,1.5674455614293301
412,85300000000.0,1.567546433635585,1.567546433635585,1.567546433635585
413,85325000000.0,1.5676489341363318,1.5676489341363318,1.5676489341363318
414,85350000000.0,1.5677530290416735,1.5677530290416735,1.5677530290416735
415,85375000000.0,1.5678586794755363,1.5678586794755363,1.5678586794755363
416,85400000000.0,1.5679658417352618,1.5679658417352618,1.5679658417352618
417,85425000000.0,1.5680744675103309,1.5680744675103309,1.5680744675103309
418,85450000000.0,1.5681845040644198,1.5681845040644198,1.5681845040644198
419,85475000000.0,1.5682958944746017,1.5682958944746017,1.5682958944746017
420,85500000000.0,1.5684085778062664,1.5684085778062664,1.5684085778062664
421,85525000000.0,1.5685224893910088,1.5685224893910088,1.5685224893910088
422,85550000000.0,1.5686375610333911,1.5686375610333911,1.5686375610333911
423,85575000000.0,1.5687537212363614,1.5687537212363614,1.5687537212363614
424,85600000000.0,1.568870895490987,1.568870895490987,1.568870895490987
425,85625000000.0,1.568989006470164,1.568989006470164,1.568989006470164
426,85650000000.0,1.5691079743089713,1.5691079743089713,1.5691079743089713
427,85675000000.0,1.56922771684809,1.56922771684809,1.56922771684809
428,85700000000.0,1.5693481498835296,1.5693481498835296,1.5693481498835296
429,85725000000.0,1.5694691874147761,1.5694691874147761,1.5694691874147761
430,85750000000.0,1.5695907418924464,1.5695907418924464,1.5695907418924464
431,85775000000.0,1.5697127244739268,1.5697127244739268,1.5697127244739268
432,85800000000.0,1.5698350452528504,1.5698350452528504,1.5698350452528504
433,85825000000.0,1.5699576135246325,1.5699576135246325,1.5699576135246325
434,85850000000.0,1.570080337992995,1.570080337992995,1.570080337992995
435,85875000000.0,1.5702031270332277,1.5702031270332277,1.5702031270332277
436,85900000000.0,1.5703258888998688,1.5703258888998688,1.5703258888998688
437,85925000000.0,1.5704485319661727,1.5704485319661727,1.5704485319661727
438,85950000000.0,1.5705709649268706,1.5705709649268706,1.5705709649268706
439,85975000000.0,1.5706930970192692,1.5706930970192692,1.5706930970192692
440,86000000000.0,1.5708148382262324,1.5708148382262324,1.5708148382262324
441,86025000000.0,1.5709360994803963,1.5709360994803963,1.5709360994803963
442,86050000000.0,1.571056792844471,1.571056792844471,1.571056792844471
443,86075000000.0,1.5711768317122932,1.5711768317122932,1.5711768317122932
444,86100000000.0,1.5712961309702298,1.5712961309702298,1.5712961309702298
445,86125000000.0,1.5714146071756607,1.5714146071756607,1.5714146071756607
446,86150000000.0,1.5715321787180536,1.5715321787180536,1.5715321787180536
447,86175000000.0,1.5716487659832656,1.5716487659832656,1.5716487659832656
448,86200000000.0,1.5717642914821486,1.5717642914821486,1.5717642914821486
449,86225000000.0,1.571878680003214,1.571878680003214,1.571878680003214
450,86250000000.0,1.5719918587344424,1.5719918587344424,1.5719918587344424
451,86275000000.0,1.5721037574009096,1.5721037574009096,1.5721037574009096
452,86300000000.0,1.5722143083645799,1.5722143083645799,1.5722143083645799
453,86325000000.0,1.5723234467279323,1.5723234467279323,1.5723234467279323
454,86350000000.0,1.5724311104567836,1.5724311104567836,1.5724311104567836
455,86375000000.0,1.5725372404366993,1.5725372404366993,1.5725372404366993
456,86400000000.0,1.57264178058409,1.57264178058409,1.57264178058409
457,86425000000.0,1.5727446778928433,1.5727446778928433,1.5727446778928433
458,86450000000.0,1.5728458825236373,1.5728458825236373,1.5728458825236373
459,86475000000.0,1.5729453478387065,1.5729453478387065,1.5729453478387065
460,86500000000.0,1.5730430304611622,1.5730430304611622,1.5730430304611622
461,86525000000.0,1.5731388903139176,1.5731388903139176,1.5731388903139176
462,86550000000.0,1.5732328906359574,1.5732328906359574,1.5732328906359574
463,86575000000.0,1.5733249980298463,1.5733249980298463,1.5733249980298463
464,86600000000.0,1.5734151824415228,1.5734151824415228,1.5734151824415228
465,86625000000.0,1.5735034171929354,1.5735034171929354,1.5735034171929354
466,86650000000.0,1.573589678964456,1.573589678964456,1.573589678964456
467,86675000000.0,1.5736739477831416,1.5736739477831416,1.5736739477831416
468,86700000000.0,1.5737562069995243,1.5737562069995243,1.5737562069995243
469,86725000000.0,1.5738364432587992,1.5738364432587992,1.5738364432587992
470,86750000000.0,1.5739146464744793,1.5739146464744793,1.5739146464744793
471,86775000000.0,1.5739908097586688,1.5739908097586688,1.5739908097586688
472,86800000000.0,1.5740649293826474,1.5740649293826474,1.5740649293826474
473,86825000000.0,1.5741370047128693,1.5741370047128693,1.5741370047128693
474,86850000000.0,1.5742070381351496,1.5742070381351496,1.5742070381351496
475,86875000000.0,1.5742750349840342,1.5742750349840342,1.5742750349840342
476,86900000000.0,1.574341003446452,1.574341003446452,1.574341003446452
477,86925000000.0,1.57440495446924,1.57440495446924,1.57440495446924
478,86950000000.0,1.5744669016783999,1.5744669016783999,1.5744669016783999
479,86975000000.0,1.5745268612463668,1.5745268612463668,1.5745268612463668
480,87000000000.0,1.5745848517932803,1.5745848517932803,1.5745848517932803
481,87025000000.0,1.5746408942632417,1.5746408942632417,1.5746408942632417
482,87050000000.0,1.574695011806187,1.574695011806187,1.574695011806187
483,87075000000.0,1.574747229641366,1.574747229641366,1.574747229641366
484,87100000000.0,1.5747975749254761,1.5747975749254761,1.5747975749254761
485,87125000000.0,1.5748460766133876,1.5748460766133876,1.5748460766133876
486,87150000000.0,1.5748927653155063,1.5748927653155063,1.5748927653155063
487,87175000000.0,1.5749376731589193,1.5749376731589193,1.5749376731589193
488,87200000000.0,1.5749808336278117,1.5749808336278117,1.5749808336278117
489,87225000000.0,1.5750222814180646,1.5750222814180646,1.5750222814180646
490,87250000000.0,1.5750620522986105,1.5750620522986105,1.5750620522986105
491,87275000000.0,1.5751001829339857,1.5751001829339857,1.5751001829339857
492,87300000000.0,1.5751367107474374,1.5751367107474374,1.5751367107474374
493,87325000000.0,1.5751716737643215,1.5751716737643215,1.5751716737643215
494,87350000000.0,1.5752051104651672,1.5752051104651672,1.5752051104651672
495,87375000000.0,1.5752370596209213,1.5752370596209213,1.5752370596209213
496,87400000000.0,1.5752675601535928,1.5752675601535928,1.5752675601535928
497,87425000000.0,1.5752966509927537,1.5752966509927537,1.5752966509927537
498,87450000000.0,1.5753243709348215,1.5753243709348215,1.5753243709348215
499,87475000000.0,1.5753507584820883,1.5753507584820883,1.5753507584820883
500,87500000000.0,1.5753758517355005,1.5753758517355005,1.5753758517355005
501,87525000000.0,1.5753996882465449,1.5753996882465449,1.5753996882465449
502,87550000000.0,1.575422304890196,1.575422304890196,1.575422304890196
503,87575000000.0,1.5754437377694916,1.5754437377694916,1.5754437377694916
504,87600000000.0,1.5754640220696807,1.5754640220696807,1.5754640220696807
505,87625000000.0,1.5754831919782684,1.5754831919782684,1.5754831919782684
506,87650000000.0,1.5755012805630744,1.5755012805630744,1.5755012805630744
507,87675000000.0,1.5755183197021423,1.5755183197021423,1.5755183197021423
508,87700000000.0,1.5755343399877548,1.5755343399877548,1.5755343399877548
509,87725000000.0,1.5755493706465937,1.5755493706465937,1.5755493706465937
510,87750000000.0,1.5755634394816689,1.5755634394816689,1.5755634394816689
511,87775000000.0,1.5755765728061013,1.5755765728061013,1.5755765728061013
512,87800000000.0,1.5755887953976866,1.5755887953976866,1.5755887953976866
513,87825000000.0,1.5756001304488967,1.5756001304488967,1.5756001304488967
514,87850000000.0,1.575610599547226,1.575610599547226,1.575610599547226
515,87875000000.0,1.5756202226305591,1.5756202226305591,1.5756202226305591
516,87900000000.0,1.5756290179970545,1.5756290179970545,1.5756290179970545
517,87925000000.0,1.5756370022801294,1.5756370022801294,1.5756370022801294
518,87950000000.0,1.5756441904637493,1.5756441904637493,1.5756441904637493
519,87975000000.0,1.5756505958809293,1.5756505958809293,1.5756505958809293
520,88000000000.0,1.5756562302480632,1.5756562302480632,1.5756562302480632
521,88025000000.0,1.5756611036815704,1.5756611036815704,1.5756611036815704
522,88050000000.0,1.575665224749662,1.575665224749662,1.575665224749662
523,88075000000.0,1.5756686005026417,1.5756686005026417,1.5756686005026417
524,88100000000.0,1.5756712365351782,1.5756712365351782,1.5756712365351782
525,88125000000.0,1.5756731370448598,1.5756731370448598,1.5756731370448598
526,88150000000.0,1.5756743048918371,1.5756743048918371,1.5756743048918371
527,88175000000.0,1.575674741694941,1.575674741694941,1.575674741694941
528,88200000000.0,1.5756744478843991,1.5756744478843991,1.5756744478843991
529,88225000000.0,1.575673422806316,1.575673422806316,1.575673422806316
530,88250000000.0,1.5756716648170483,1.5756716648170483,1.5756716648170483
531,88275000000.0,1.575669171361539,1.575669171361539,1.575669171361539
532,88300000000.0,1.575665939104794,1.575665939104794,1.575665939104794
533,88325000000.0,1.5756619640077345,1.5756619640077345,1.5756619640077345
534,88350000000.0,1.5756572414607448,1.5756572414607448,1.5756572414607448
535,88375000000.0,1.575651766381873,1.575651766381873,1.575651766381873
536,88400000000.0,1.575645533334592,1.575645533334592,1.575645533334592
537,88425000000.0,1.5756385366551386,1.5756385366551386,1.5756385366551386
538,88450000000.0,1.5756307705608965,1.5756307705608965,1.5756307705608965
539,88475000000.0,1.5756222292758884,1.5756222292758884,1.5756222292758884
540,88500000000.0,1.5756129071502145,1.5756129071502145,1.5756129071502145
541,88525000000.0,1.575602798779706,1.575602798779706,1.575602798779706
542,88550000000.0,1.5755918991239872,1.5755918991239872,1.5755918991239872
543,88575000000.0,1.5755802036387079,1.5755802036387079,1.5755802036387079
544,88600000000.0,1.57556770837135,1.57556770837135,1.57556770837135
545,88625000000.0,1.575554410092924,1.575554410092924,1.575554410092924
546,88650000000.0,1.5755403064056785,1.5755403064056785,1.5755403064056785
547,88675000000.0,1.5755253958454225,1.5755253958454225,1.5755253958454225
548,88700000000.0,1.575509678000066,1.575509678000066,1.575509678000066
549,88725000000.0,1.575493153595131,1.575493153595131,1.575493153595131
550,88750000000.0,1.575475824609273,1.575475824609273,1.575475824609273
551,88775000000.0,1.5754576943402498,1.5754576943402498,1.5754576943402498
552,88800000000.0,1.5754387675178196,1.5754387675178196,1.5754387675178196
553,88825000000.0,1.5754190503644678,1.5754190503644678,1.5754190503644678
554,88850000000.0,1.5753985506743944,1.5753985506743944,1.5753985506743944
555,88875000000.0,1.5753772778821271,1.5753772778821271,1.5753772778821271
556,88900000000.0,1.5753552431139464,1.5753552431139464,1.5753552431139464
557,88925000000.0,1.5753324592562243,1.5753324592562243,1.5753324592562243
558,88950000000.0,1.5753089409793886,1.5753089409793886,1.5753089409793886
559,88975000000.0,1.5752847047891099,1.5752847047891099,1.5752847047891099
560,89000000000.0,1.5752597690480032,1.5752597690480032,1.5752597690480032
561,89025000000.0,1.5752341539872539,1.5752341539872539,1.5752341539872539
562,89050000000.0,1.5752078817353918,1.5752078817353918,1.5752078817353918
563,89075000000.0,1.5751809763064137,1.5751809763064137,1.5751809763064137
564,89100000000.0,1.5751534635932325,1.5751534635932325,1.5751534635932325
565,89125000000.0,1.5751253713610878,1.5751253713610878,1.5751253713610878
566,89150000000.0,1.5750967292082354,1.5750967292082354,1.5750967292082354
567,89175000000.0,1.5750675685522586,1.5750675685522586,1.5750675685522586
568,89200000000.0,1.5750379225653415,1.5750379225653415,1.5750379225653415
569,89225000000.0,1.575007826130332,1.575007826130332,1.575007826130332
570,89250000000.0,1.5749773157929854,1.5749773157929854,1.5749773157929854
571,89275000000.0,1.574946429672366,1.574946429672366,1.574946429672366
572,89300000000.0,1.5749152074029498,1.5749152074029498,1.5749152074029498
573,89325000000.0,1.574883690034096,1.574883690034096,1.574883690034096
574,89350000000.0,1.574851919947801,1.574851919947801,1.574851919947801
575,89375000000.0,1.574819940743854,1.574819940743854,1.574819940743854
576,89400000000.0,1.574787797159989,1.574787797159989,1.574787797159989
577,89425000000.0,1.5747555349276932,1.5747555349276932,1.5747555349276932
578,89450000000.0,1.574723200665505,1.574723200665505,1.574723200665505
579,89475000000.0,1.5746908417554377,1.5746908417554377,1.5746908417554377
580,89500000000.0,1.5746585062088878,1.5746585062088878,1.5746585062088878
581,89525000000.0,1.5746262425228472,1.5746262425228472,1.5746262425228472
582,89550000000.0,1.5745940995589978,1.5745940995589978,1.5745940995589978
583,89575000000.0,1.5745621263764777,1.5745621263764777,1.5745621263764777
584,89600000000.0,1.5745303721077724,1.5745303721077724,1.5745303721077724
585,89625000000.0,1.574498885783829,1.574498885783829,1.574498885783829
586,89650000000.0,1.5744677162159777,1.5744677162159777,1.5744677162159777
587,89675000000.0,1.5744369118123587,1.5744369118123587,1.5744369118123587
588,89700000000.0,1.5744065204534508,1.5744065204534508,1.5744065204534508
589,89725000000.0,1.5743765893112285,1.5743765893112285,1.5743765893112285
590,89750000000.0,1.5743471647255676,1.5743471647255676,1.5743471647255676
591,89775000000.0,1.5743182920451573,1.5743182920451573,1.5743182920451573
592,89800000000.0,1.5742900154707544,1.5742900154707544,1.5742900154707544
593,89825000000.0,1.574262377928469,1.574262377928469,1.574262377928469
594,89850000000.0,1.5742354209168372,1.5742354209168372,1.5742354209168372
595,89875000000.0,1.5742091843734334,1.5742091843734334,1.5742091843734334
596,89900000000.0,1.5741837065463595,1.5741837065463595,1.5741837065463595
597,89925000000.0,1.5741590238747452,1.5741590238747452,1.5741590238747452
598,89950000000.0,1.5741351708452076,1.5741351708452076,1.5741351708452076
599,89975000000.0,1.5741121799141011,1.5741121799141011,1.5741121799141011
600,90000000000.0,1.5740900813638048,1.5740900813638048,1.5740900813638048
601,90025000000.0,1.5740689032308894,1.5740689032308894,1.5740689032308894
602,90050000000.0,1.5740486712126025,1.5740486712126025,1.5740486712126025
603,90075000000.0,1.5740294085631528,1.5740294085631528,1.5740294085631528
604,90100000000.0,1.5740111360446956,1.5740111360446956,1.5740111360446956
605,90125000000.0,1.5739938718515678,1.5739938718515678,1.5739938718515678
606,90150000000.0,1.573977631551029,1.573977631551029,1.573977631551029
607,90175000000.0,1.5739624280485862,1.5739624280485862,1.5739624280485862
608,90200000000.0,1.5739482715355029,1.5739482715355029,1.5739482715355029
609,90225000000.0,1.5739351694770483,1.5739351694770483,1.5739351694770483
610,90250000000.0,1.5739231265932156,1.5739231265932156,1.5739231265932156
611,90275000000.0,1.5739121448416404,1.5739121448416404,1.5739121448416404
612,90300000000.0,1.573902223428957,1.573902223428957,1.573902223428957
613,90325000000.0,1.573893358828772,1.573893358828772,1.573893358828772
614,90350000000.0,1.5738855447967233,1.5738855447967233,1.5738855447967233
615,90375000000.0,1.5738787724070435,1.5738787724070435,1.5738787724070435
616,90400000000.0,1.5738730300902302,1.5738730300902302,1.5738730300902302
617,90425000000.0,1.5738683036998835,1.5738683036998835,1.5738683036998835
618,90450000000.0,1.5738645765569141,1.5738645765569141,1.5738645765569141
619,90475000000.0,1.5738618295274445,1.5738618295274445,1.5738618295274445
620,90500000000.0,1.573860041106184,1.573860041106184,1.573860041106184
621,90525000000.0,1.5738591874977879,1.5738591874977879,1.5738591874977879
622,90550000000.0,1.5738592427159661,1.5738592427159661,1.5738592427159661
623,90575000000.0,1.5738601786854574,1.5738601786854574,1.5738601786854574
624,90600000000.0,1.5738619653582528,1.5738619653582528,1.5738619653582528
625,90625000000.0,1.5738645708179058,1.5738645708179058,1.5738645708179058
626,90650000000.0,1.573867961421774,1.573867961421774,1.573867961421774
627,90675000000.0,1.573872101913393,1.573872101913393,1.573872101913393
628,90700000000.0,1.573876955574371,1.573876955574371,1.573876955574371
629,90725000000.0,1.5738824843526085,1.5738824843526085,1.5738824843526085
630,90750000000.0,1.5738886490120152,1.5738886490120152,1.5738886490120152
631,90775000000.0,1.5738954092876627,1.5738954092876627,1.5738954092876627
632,90800000000.0,1.5739027240292947,1.5739027240292947,1.5739027240292947
633,90825000000.0,1.5739105513625322,1.5739105513625322,1.5739105513625322
634,90850000000.0,1.5739188488462255,1.5739188488462255,1.5739188488462255
635,90875000000.0,1.5739275736379434,1.5739275736379434,1.5739275736379434
636,90900000000.0,1.573936682646104,1.573936682646104,1.573936682646104
637,90925000000.0,1.5739461327010942,1.5739461327010942,1.5739461327010942
638,90950000000.0,1.573955880717567,1.573955880717567,1.573955880717567
639,90975000000.0,1.5739658838554145,1.5739658838554145,1.5739658838554145
640,91000000000.0,1.5739760996815972,1.5739760996815972,1.5739760996815972
641,91025000000.0,1.5739864863404707,1.5739864863404707,1.5739864863404707
642,91050000000.0,1.5739970027082322,1.5739970027082322,1.5739970027082322
643,91075000000.0,1.5740076085431354,1.5740076085431354,1.5740076085431354
644,91100000000.0,1.574018264658656,1.574018264658656,1.574018264658656
645,91125000000.0,1.5740289330559742,1.5740289330559742,1.5740289330559742
646,91150000000.0,1.574039577094072,1.574039577094072,1.574039577094072
647,91175000000.0,1.5740501616195328,1.5740501616195328,1.5740501616195328
648,91200000000.0,1.5740606531075285,1.5740606531075285,1.5740606531075285
649,91225000000.0,1.5740710198039893,1.5740710198039893,1.5740710198039893
650,91250000000.0,1.5740812318511694,1.5740812318511694,1.5740812318511694
651,91275000000.0,1.574091261413425,1.574091261413425,1.574091261413425
652,91300000000.0,1.5741010827897728,1.5741010827897728,1.5741010827897728
653,91325000000.0,1.574110672535922,1.574110672535922,1.574110672535922
654,91350000000.0,1.574120009549499,1.574120009549499,1.574120009549499
655,91375000000.0,1.5741290751875914,1.5741290751875914,1.5741290751875914
656,91400000000.0,1.5741378533400001,1.5741378533400001,1.5741378533400001
657,91425000000.0,1.5741463305107508,1.5741463305107508,1.5741463305107508
658,91450000000.0,1.5741544958966691,1.5741544958966691,1.5741544958966691
659,91475000000.0,1.5741623414384684,1.5741623414384684,1.5741623414384684
660,91500000000.0,1.5741698618817466,1.5741698618817466,1.5741698618817466
661,91525000000.0,1.5741770548160507,1.5741770548160507,1.5741770548160507
662,91550000000.0,1.5741839207078703,1.5741839207078703,1.5741839207078703
663,91575000000.0,1.5741904629292558,1.5741904629292558,1.5741904629292558
664,91600000000.0,1.5741966877609568,1.5741966877609568,1.5741966877609568
665,91625000000.0,1.5742026043989732,1.5742026043989732,1.5742026043989732
666,91650000000.0,1.5742082249473528,1.5742082249473528,1.5742082249473528
667,91675000000.0,1.574213564401389,1.574213564401389,1.574213564401389
668,91700000000.0,1.5742186406097725,1.5742186406097725,1.5742186406097725
669,91725000000.0,1.5742234742361694,1.5742234742361694,1.5742234742361694
670,91750000000.0,1.5742280887103144,1.5742280887103144,1.5742280887103144
671,91775000000.0,1.574232510164632,1.574232510164632,1.574232510164632
672,91800000000.0,1.5742367673577449,1.5742367673577449,1.5742367673577449
673,91825000000.0,1.5742408915907211,1.5742408915907211,1.5742408915907211
674,91850000000.0,1.574244916615345,1.574244916615345,1.574244916615345
675,91875000000.0,1.5742488785288016,1.5742488785288016,1.5742488785288016
676,91900000000.0,1.5742528156537205,1.5742528156537205,1.5742528156537205
677,91925000000.0,1.574256768425606,1.574256768425606,1.574256768425606
678,91950000000.0,1.574260779238681,1.574260779238681,1.574260779238681
679,91975000000.0,1.5742648923339553,1.5742648923339553,1.5742648923339553
680,92000000000.0,1.574269153617258,1.574269153617258,1.574269153617258
681,92025000000.0,1.5742736105197237,1.5742736105197237,1.5742736105197237
682,92050000000.0,1.5742783118303936,1.5742783118303936,1.5742783118303936
683,92075000000.0,1.5742833075156824,1.5742833075156824,1.5742833075156824
684,92100000000.0,1.5742886485501375,1.5742886485501375,1.5742886485501375
685,92125000000.0,1.574294386723973,1.574294386723973,1.574294386723973
686,92150000000.0,1.5743005744682053,1.5743005744682053,1.5743005744682053
687,92175000000.0,1.5743072646454506,1.5743072646454506,1.5743072646454506
688,92200000000.0,1.5743145103645964,1.5743145103645964,1.5743145103645964
689,92225000000.0,1.574322364780627,1.574322364780627,1.574322364780627
690,92250000000.0,1.5743308809017984,1.5743308809017984,1.5743308809017984
691,92275000000.0,1.5743401113783082,1.5743401113783082,1.5743401113783082
692,92300000000.0,1.5743501083147469,1.5743501083147469,1.5743501083147469
693,92325000000.0,1.5743609230571036,1.5743609230571036,1.5743609230571036
694,92350000000.0,1.5743726060122303,1.5743726060122303,1.5743726060122303
695,92375000000.0,1.5743852064448702,1.5743852064448702,1.5743852064448702
696,92400000000.0,1.5743987722831323,1.5743987722831323,1.5743987722831323
697,92425000000.0,1.5744133499452275,1.5744133499452275,1.5744133499452275
698,92450000000.0,1.5744289841456032,1.5744289841456032,1.5744289841456032
699,92475000000.0,1.574445717729611,1.574445717729611,1.574445717729611
700,92500000000.0,1.5744635915015883,1.5744635915015883,1.5744635915015883
701,92525000000.0,1.5744826440644473,1.5744826440644473,1.5744826440644473
702,92550000000.0,1.5745029116689406,1.5745029116689406,1.5745029116689406
703,92575000000.0,1.574524428068243,1.574524428068243,1.574524428068243
704,92600000000.0,1.5745472243805707,1.5745472243805707,1.5745472243805707
705,92625000000.0,1.5745713289771952,1.5745713289771952,1.5745713289771952
706,92650000000.0,1.5745967673531138,1.5745967673531138,1.5745967673531138
707,92675000000.0,1.5746235620338775,1.5746235620338775,1.5746235620338775
708,92700000000.0,1.5746517324846265,1.5746517324846265,1.5746517324846265
709,92725000000.0,1.5746812950162352,1.5746812950162352,1.5746812950162352
710,92750000000.0,1.574712262738632,1.574712262738632,1.574712262738632
711,92775000000.0,1.5747446454874114,1.5747446454874114,1.5747446454874114
712,92800000000.0,1.5747784497844317,1.5747784497844317,1.5747784497844317
713,92825000000.0,1.5748136788046825,1.5748136788046825,1.5748136788046825
714,92850000000.0,1.5748503323601055,1.5748503323601055,1.5748503323601055
715,92875000000.0,1.5748884068861602,1.5748884068861602,1.5748884068861602
716,92900000000.0,1.5749278954431236,1.5749278954431236,1.5749278954431236
717,92925000000.0,1.5749687877382883,1.5749687877382883,1.5749687877382883
718,92950000000.0,1.5750110701524471,1.5750110701524471,1.5750110701524471
719,92975000000.0,1.575054725765972,1.575054725765972,1.575054725765972
720,93000000000.0,1.5750997344214202,1.5750997344214202,1.5750997344214202
721,93025000000.0,1.5751460727708555,1.5751460727708555,1.5751460727708555
722,93050000000.0,1.5751937143495072,1.5751937143495072,1.5751937143495072
723,93075000000.0,1.5752426296496067,1.5752426296496067,1.5752426296496067
724,93100000000.0,1.5752927862117685,1.5752927862117685,1.5752927862117685
725,93125000000.0,1.5753441487128421,1.5753441487128421,1.5753441487128421
726,93150000000.0,1.575396679072334,1.575396679072334,1.575396679072334
727,93175000000.0,1.5754503365531756,1.5754503365531756,1.5754503365531756
728,93200000000.0,1.5755050778854516,1.5755050778854516,1.5755050778854516
729,93225000000.0,1.575560857384273,1.575560857384273,1.575560857384273
730,93250000000.0,1.5756176270682398,1.5756176270682398,1.5756176270682398
731,93275000000.0,1.5756753367991256,1.5756753367991256,1.5756753367991256
732,93300000000.0,1.5757339344087293,1.5757339344087293,1.5757339344087293
733,93325000000.0,1.575793365832241,1.575793365832241,1.575793365832241
734,93350000000.0,1.575853575254073,1.575853575254073,1.575853575254073
735,93375000000.0,1.5759145052419345,1.5759145052419345,1.5759145052419345
736,93400000000.0,1.5759760968956646,1.5759760968956646,1.5759760968956646
737,93425000000.0,1.5760382899780971,1.5760382899780971,1.5760382899780971
738,93450000000.0,1.576101023067742,1.576101023067742,1.576101023067742
739,93475000000.0,1.5761642337003943,1.5761642337003943,1.5761642337003943
740,93500000000.0,1.5762278584987264,1.5762278584987264,1.5762278584987264
741,93525000000.0,1.5762918333281897,1.5762918333281897,1.5762918333281897
742,93550000000.0,1.5763560934259615,1.5763560934259615,1.5763560934259615
743,93575000000.0,1.5764205735376704,1.5764205735376704,1.5764205735376704
744,93600000000.0,1.576485208058202,1.576485208058202,1.576485208058202
745,93625000000.0,1.5765499311612574,1.5765499311612574,1.5765499311612574
746,93650000000.0,1.576614676926153,1.576614676926153,1.576614676926153
747,93675000000.0,1.5766793794698115,1.5766793794698115,1.5766793794698115
748,93700000000.0,1.5767439730692712,1.5767439730692712,1.5767439730692712
749,93725000000.0,1.5768083922865133,1.5768083922865133,1.5768083922865133
750,93750000000.0,1.5768725720799348,1.5768725720799348,1.5768725720799348
751,93775000000.0,1.5769364479331092,1.5769364479331092,1.5769364479331092
752,93800000000.0,1.5769999559520531,1.5769999559520531,1.5769999559520531
753,93825000000.0,1.577063032992075,1.577063032992075,1.577063032992075
754,93850000000.0,1.5771256167542795,1.5771256167542795,1.5771256167542795
755,93875000000.0,1.577187645897581,1.577187645897581,1.577187645897581
756,93900000000.0,1.577249060132495,1.577249060132495,1.577249060132495
757,93925000000.0,1.5773098003396335,1.5773098003396335,1.5773098003396335
758,93950000000.0,1.5773698086443741,1.5773698086443741,1.5773698086443741
759,93975000000.0,1.5774290285323276,1.5774290285323276,1.5774290285323276
760,94000000000.0,1.5774874049316137,1.5774874049316137,1.5774874049316137
761,94025000000.0,1.5775448843130075,1.5775448843130075,1.5775448843130075
762,94050000000.0,1.57760141477381,1.57760141477381,1.57760141477381
763,94075000000.0,1.5776569461305474,1.5776569461305474,1.5776569461305474
764,94100000000.0,1.5777114300008992,1.5777114300008992,1.5777114300008992
765,94125000000.0,1.5777648198984153,1.5777648198984153,1.5777648198984153
766,94150000000.0,1.5778170713015915,1.5778170713015915,1.5778170713015915
767,94175000000.0,1.5778681417493345,1.5778681417493345,1.5778681417493345
768,94200000000.0,1.5779179909137808,1.5779179909137808,1.5779179909137808
769,94225000000.0,1.5779665806785184,1.5779665806785184,1.5779665806785184
770,94250000000.0,1.5780138752143678,1.5780138752143678,1.5780138752143678
771,94275000000.0,1.578059841058906,1.578059841058906,1.578059841058906
772,94300000000.0,1.578104447183436,1.578104447183436,1.578104447183436
773,94325000000.0,1.5781476650597712,1.5781476650597712,1.5781476650597712
774,94350000000.0,1.5781894687322628,1.5781894687322628,1.5781894687322628
775,94375000000.0,1.5782298348762784,1.5782298348762784,1.5782298348762784
776,94400000000.0,1.578268742864791,1.578268742864791,1.578268742864791
777,94425000000.0,1.5783061748164788,1.5783061748164788,1.5783061748164788
778,94450000000.0,1.5783421156528687,1.5783421156528687,1.5783421156528687
779,94475000000.0,1.5783765531428433,1.5783765531428433,1.5783765531428433
780,94500000000.0,1.5784094779515014,1.5784094779515014,1.5784094779515014
781,94525000000.0,1.5784408836683688,1.5784408836683688,1.5784408836683688
782,94550000000.0,1.5784707668492706,1.5784707668492706,1.5784707668492706
783,94575000000.0,1.578499127031722,1.578499127031722,1.578499127031722
784,94600000000.0,1.5785259667668063,1.5785259667668063,1.5785259667668063
785,94625000000.0,1.5785512916165945,1.5785512916165945,1.5785512916165945
786,94650000000.0,1.578575110170387,1.578575110170387,1.578575110170387
787,94675000000.0,1.578597434037973,1.578597434037973,1.578597434037973
