,freqs,n_s,n_p,bf
391,84775000000.0,1.215432506867522,1.3017738645967198,0.08634135772919782
392,84800000000.0,1.215447117850157,1.3017945953006715,0.08634747745051463
393,84825000000.0,1.215461945334454,1.3018157306766829,0.08635378534222893
394,84850000000.0,1.215476982009664,1.3018372567453675,0.08636027473570351
395,84875000000.0,1.2154922194647644,1.3018591574531155,0.08636693798835116
396,84900000000.0,1.2155076482212275,1.3018814147344144,0.08637376651318696
397,84925000000.0,1.215523257774099,1.301904008589806,0.08638075081570684
398,84950000000.0,1.2155390366338379,1.301926917165288,0.08638788053145019
399,84975000000.0,1.2155549723688868,1.3019501168329903,0.08639514446410357
400,85000000000.0,1.215571051655148,1.3019735822849186,0.08640253062977066
401,85025000000.0,1.2155872603216848,1.3019972866195546,0.08641002629786976
402,85050000000.0,1.2156035834032122,1.3020212014411798,0.08641761803796766
403,85075000000.0,1.215620005190292,1.3020452969549425,0.08642529176465064
404,85100000000.0,1.2156365092852905,1.302069542072734,0.08643303278744341
405,85125000000.0,1.2156530786585376,1.302093904519438,0.0864408258609004
406,85150000000.0,1.215669695700497,1.3021183509316867,0.08644865523118961
407,85175000000.0,1.215686342283854,1.3021428469752963,0.08645650469144228
408,85200000000.0,1.215702999820335,1.3021673574528005,0.08646435763246552
409,85225000000.0,1.2157196493203866,1.302191846416358,0.08647219709597143
410,85250000000.0,1.215736271450374,1.3022162772759838,0.08648000582560966
411,85275000000.0,1.215752846597209,1.3022406129218667,0.08648776632465771
412,85300000000.0,1.2157693549227824,1.3022648158273904,0.08649546090460802
413,85325000000.0,1.2157857764305007,1.3022888481750696,0.08650307174456895
414,85350000000.0,1.2158020910196126,1.3023126719594105,0.08651058093979791
415,85375000000.0,1.2158182785480292,1.3023362491058408,0.08651797055781163
416,85400000000.0,1.2158343188901688,1.3023595415802882,0.08652522269011942
417,85425000000.0,1.2158501919968427,1.3023825115025631,0.08653231950572038
418,85450000000.0,1.215865877949804,1.3024051212497294,0.08653924329992546
419,85475000000.0,1.2158813570208475,1.3024273335680268,0.08654597654717922
420,85500000000.0,1.2158966097267452,1.302449111677033,0.08655250195028774
421,85525000000.0,1.2159116168831792,1.3024704193717913,0.08655880248861214
422,85550000000.0,1.2159263596578225,1.3024912211234492,0.0865648614656267
423,85575000000.0,1.215940819617297,1.302511482168305,0.08657066255100809
424,85600000000.0,1.2159549787850248,1.3025311686173333,0.08657618983230853
425,85625000000.0,1.2159688196811147,1.3025502475319162,0.08658142785080147
426,85650000000.0,1.2159823253702815,1.3025686870145923,0.08658636164431077
427,85675000000.0,1.2159954795087415,1.3025864562979224,0.08659097678918082
428,85700000000.0,1.216008266380289,1.3026035258128676,0.08659525943257873
429,85725000000.0,1.2160206709395804,1.302619867270762,0.08659919633118163
430,85750000000.0,1.216032678846353,1.3026354537281146,0.08660277488176171
431,85775000000.0,1.2160442765029222,1.302650259657557,0.08660598315463486
432,85800000000.0,1.216055451083341,1.3026642610030192,0.08660880991967823
433,85825000000.0,1.2160661905645327,1.3026774352385224,0.08661124467398973
434,85850000000.0,1.2160764837524933,1.302689761417701,0.08661327766520777
435,85875000000.0,1.216086320306135,1.3027012202186943,0.08661489991255933
436,85900000000.0,1.2160956907612397,1.3027117939892792,0.08661610322803948
437,85925000000.0,1.2161045865453972,1.3027214667748392,0.08661688022944203
438,85950000000.0,1.216112999996773,1.3027302243535508,0.08661722435677777
439,85975000000.0,1.2161209243763476,1.3027380542591391,0.08661712988279158
440,86000000000.0,1.216128353879258,1.3027449458018654,0.0866165919226074
441,86025000000.0,1.2161352836413195,1.3027508900803446,0.0866156064390251
442,86050000000.0,1.2161417097443175,1.3027558799909882,0.08661417024667073
443,86075000000.0,1.216147629217539,1.3027599102302247,0.0866122810126857
444,86100000000.0,1.2161530400385532,1.3027629772952942,0.08660993725674104
445,86125000000.0,1.2161579411283552,1.3027650794742827,0.08660713834592748
446,86150000000.0,1.216162332344499,1.302766216832309,0.08660388448781009
447,86175000000.0,1.2161662144759287,1.3027663912008383,0.0866001767249096
448,86200000000.0,1.2161695892270832,1.3027656061467363,0.08659601691965313
449,86225000000.0,1.216172459205505,1.3027638669478203,0.08659140774231533
450,86250000000.0,1.216174827906683,1.3027611805631893,0.08658635265650627
451,86275000000.0,1.2161766996940486,1.3027575555943043,0.08658085590025566
452,86300000000.0,1.2161780797773272,1.3027530022429927,0.08657492246566556
453,86325000000.0,1.2161789741890765,1.302747532265973,0.08656855807689645
454,86350000000.0,1.216179389760186,1.3027411589273317,0.08656176916714564
455,86375000000.0,1.2161793340910072,1.3027338969428635,0.08655456285185625
456,86400000000.0,1.216178815522466,1.3027257624242305,0.08654694690176457
457,86425000000.0,1.2161778431031383,1.3027167728156221,0.08653892971248389
458,86450000000.0,1.2161764265563133,1.3027069468302848,0.08653052027397146
459,86475000000.0,1.2161745762474359,1.3026963043878803,0.08652172814044445
460,86500000000.0,1.2161723031439744,1.302684866537501,0.08651256339352664
461,86525000000.0,1.216169618782022,1.302672655393441,0.086503036611419
462,86550000000.0,1.2161665352211222,1.3026596940488189,0.0864931588276967
463,86575000000.0,1.2161630650114421,1.3026460065124514,0.08648294150100932
464,86600000000.0,1.2161592211468,1.3026316176192172,0.08647239647241722
465,86625000000.0,1.216155017026274,1.3026165529565366,0.08646153593026251
466,86650000000.0,1.2161504664102978,1.3026008387805978,0.08645037237030007
467,86675000000.0,1.2161455833772714,1.3025845019336002,0.08643891855632879
468,86700000000.0,1.2161403822818146,1.302567569764176,0.08642718748236144
469,86725000000.0,1.2161348777090022,1.3025500700402963,0.08641519233129413
470,86750000000.0,1.2161290844335602,1.3025320308716042,0.08640294643804403
471,86775000000.0,1.2161230173722903,1.3025134806191383,0.08639046324684796
472,86800000000.0,1.2161166915433352,1.3024944478179614,0.08637775627462618
473,86825000000.0,1.216110122022806,1.3024749610949427,0.08636483907213655
474,86850000000.0,1.21610332390246,1.3024550490886269,0.08635172518616696
475,86875000000.0,1.216096312246309,1.3024347403671486,0.08633842812083947
476,86900000000.0,1.2160891020500384,1.3024140633515913,0.08632496130155287
477,86925000000.0,1.2160817082022426,1.3023930462428355,0.08631133804059288
478,86950000000.0,1.2160741454445865,1.3023717169464306,0.08629757150184414
479,86975000000.0,1.216066428330473,1.3023501029948596,0.08628367466438669
480,87000000000.0,1.2160585711952885,1.3023282314916174,0.08626966029632888
481,87025000000.0,1.216050588111984,1.3023061290277849,0.08625554091580079
482,87050000000.0,1.2160424928672708,1.302283821637512,0.08624132877024127
483,87075000000.0,1.216034298921659,1.302261334723169,0.08622703580151003
484,87100000000.0,1.2160260193812493,1.3022386930027006,0.08621267362145124
485,87125000000.0,1.2160176669703695,1.302215920458651,0.08619825348828147
486,87150000000.0,1.2160092540040401,1.3021930402869348,0.08618378628289469
487,87175000000.0,1.2160007923625493,1.302170074849624,0.08616928248707478
488,87200000000.0,1.2159922934692848,1.3021470456339852,0.08615475216470037
489,87225000000.0,1.2159837682692762,1.30212397321285,0.08614020494357377
490,87250000000.0,1.2159752272116449,1.3021008772123783,0.08612565000073347
491,87275000000.0,1.215966680231835,1.30207777627955,0.08611109604771494
492,87300000000.0,1.215958136738778,1.3020546880588637,0.08609655132008576
493,87325000000.0,1.2159496056009493,1.3020316291670413,0.08608202356609196
494,87350000000.0,1.215941095139585,1.3020086151812016,0.08606752004161655
495,87375000000.0,1.2159326131178432,1.3019856606194704,0.08605304750162723
496,87400000000.0,1.2159241667383855,1.3019627789373889,0.08603861219900333
497,87425000000.0,1.2159157626377715,1.3019399825183355,0.08602421988056408
498,87450000000.0,1.2159074068883258,1.301917282678027,0.0860098757897012
499,87475000000.0,1.215899104998001,1.3018946896652868,0.08599558466728574
500,87500000000.0,1.2158908619132487,1.3018722126683364,0.08598135075508773
501,87525000000.0,1.2158826820280222,1.3018498598327275,0.08596717780470531
502,87550000000.0,1.2158745691862298,1.3018276382668872,0.08595306908065736
503,87575000000.0,1.2158665266967645,1.3018055540712175,0.08593902737445291
504,87600000000.0,1.2158585573435603,1.3017836123579696,0.08592505501440928
505,87625000000.0,1.215850663397038,1.3017618172735317,0.08591115387649362
506,87650000000.0,1.2158428466327007,1.3017401720342503,0.0858973254015496
507,87675000000.0,1.215835108347335,1.3017186789575967,0.08588357061026164
508,87700000000.0,1.2158274493752899,1.3016973394935138,0.08586989011822399
509,87725000000.0,1.2158198701149305,1.3016761542748303,0.08585628415989977
510,87750000000.0,1.215812370542855,1.301655123144576,0.08584275260172114
511,87775000000.0,1.215804950242632,1.3016342452105907,0.08582929496795866
512,87800000000.0,1.215797608427454,1.301613518888601,0.08581591046114712
513,87825000000.0,1.215790343965084,1.3015929419496024,0.0858025979845185
514,87850000000.0,1.2157831554048892,1.3015725115710297,0.08578935616614047
515,87875000000.0,1.2157760410042588,1.3015522243868163,0.08577618338255744
516,87900000000.0,1.2157689987583258,1.3015320765434775,0.08576307778515169
517,87925000000.0,1.2157620264278284,1.3015120637527562,0.08575003732492781
518,87950000000.0,1.2157551215685956,1.3014921813471751,0.0857370597785796
519,87975000000.0,1.2157482815599094,1.3014724243334963,0.08572414277358686
520,88000000000.0,1.215741503637341,1.3014527874544415,0.08571128381710058
521,88025000000.0,1.21573478491795,1.3014332652360965,0.08569848031814642
522,88050000000.0,1.215728122436141,1.3014138520551863,0.08568572961904541
523,88075000000.0,1.2157215131707568,1.3013945421899333,0.0856730290191765
524,88100000000.0,1.2157149540716832,1.30137532986987,0.08566037579818686
525,88125000000.0,1.215708442095293,1.301356209342224,0.0856477672469309
526,88150000000.0,1.2157019742283908,1.3013371749166947,0.08563520068830388
527,88175000000.0,1.215695547519417,1.30131822102371,0.08562267350429287
528,88200000000.0,1.215689159103315,1.3012993422608905,0.08561018315757551
529,88225000000.0,1.2156828062311387,1.3012805334482398,0.08559772721710113
530,88250000000.0,1.2156764862941165,1.301261789672927,0.08558530337881054
531,88275000000.0,1.2156701968484886,1.3012431063355425,0.08557290948705387
532,88300000000.0,1.215663935638406,1.3012244791925525,0.08556054355414644
533,88325000000.0,1.215657700621568,1.3012059044040143,0.08554820378244621
534,88350000000.0,1.2156514899870283,1.301187378566421,0.08553588857939265
535,88375000000.0,1.215645302174804,1.3011688987490129,0.08552359657420894
536,88400000000.0,1.2156391358974776,1.3011504625337533,0.0855113266362757
537,88425000000.0,1.2156329901540237,1.3011320680406722,0.08549907788664846
538,88450000000.0,1.2156268642458015,1.3011137139573214,0.08548684971151999
539,88475000000.0,1.215620757789615,1.3010953995626657,0.08547464177305075
540,88500000000.0,1.2156146707321718,1.3010771247536055,0.08546245402143371
541,88525000000.0,1.215608603355937,1.3010588900553528,0.08545028669941579
542,88550000000.0,1.2156025562921773,1.3010406966452948,0.08543814035311748
543,88575000000.0,1.2155965305225895,1.3010225463554066,0.08542601583281706
544,88600000000.0,1.2155905273889867,1.3010044416898705,0.08541391430088385
545,88625000000.0,1.2155845485918222,1.300986385821677,0.08540183722985484
546,88650000000.0,1.2155785961949856,1.3009683826010465,0.08538978640606087
547,88675000000.0,1.2155726726236111,1.3009504365507785,0.08537776392716734
548,88700000000.0,1.2155667806594257,1.300932552856948,0.08536577219752228
549,88725000000.0,1.2155609234399556,1.3009147373669432,0.0853538139269876
550,88750000000.0,1.215555104451452,1.3008969965756523,0.08534189212420018
551,88775000000.0,1.21554932751917,1.3008793376068473,0.08533001008767727
552,88800000000.0,1.21554359679862,1.300861768196277,0.08531817139765718
553,88825000000.0,1.2155379167654807,1.3008442966724119,0.08530637990693113
554,88850000000.0,1.2155322922020304,1.3008269319306383,0.08529463972860785
555,88875000000.0,1.215526728183212,1.3008096834068128,0.08528295522360074
556,88900000000.0,1.2155212300578309,1.3007925610417774,0.08527133098394657
557,88925000000.0,1.21551580343709,1.3007755752595853,0.08525977182249522
558,88950000000.0,1.2155104541690975,1.3007587369196105,0.085248282750513
559,88975000000.0,1.2155051883234476,1.3007420572874724,0.08523686896402483
560,89000000000.0,1.2155000121698787,1.3007255479949758,0.08522553582509707
561,89025000000.0,1.2154949321539696,1.3007092209945592,0.08521428884058957
562,89050000000.0,1.215489954874997,1.3006930885177768,0.08520313364277987
563,89075000000.0,1.2154850870619436,1.300677163030455,0.08519207596851142
564,89100000000.0,1.215480335549086,1.300661457187074,0.08518112163798808
565,89125000000.0,1.2154757072504339,1.300645983783031,0.08517027653259723
566,89150000000.0,1.215471209132091,1.3006307557031318,0.08515954657104086
567,89175000000.0,1.215466848188081,1.3006157858765197,0.08514893768843868
568,89200000000.0,1.2154626314110537,1.3006010872221974,0.08513845581114365
569,89225000000.0,1.215458565767612,1.3005866726031523,0.08512810683554028
570,89250000000.0,1.2154546581691228,1.3005725547720788,0.08511789660295599
571,89275000000.0,1.2154509154441961,1.3005587463203518,0.0851078308761557
572,89300000000.0,1.21544734431581,1.3005452596356275,0.08509791531981747
573,89325000000.0,1.2154439513676623,1.3005321068394218,0.08508815547175952
574,89350000000.0,1.215440743024242,1.300519299750329,0.085078556726087
575,89375000000.0,1.215437725519747,1.3005068498264736,0.08506912430672653
576,89400000000.0,1.2154349048762265,1.3004947681251409,0.08505986324891435
577,89425000000.0,1.2154322868778724,1.3004830652553803,0.08505077837750785
578,89450000000.0,1.215429877044255,1.3004717513285518,0.08504187428429666
579,89475000000.0,1.2154276806128428,1.3004608359262781,0.08503315531343536
580,89500000000.0,1.2154257025110475,1.300450328048847,0.08502462553779955
581,89525000000.0,1.215423947339403,1.300440236084454,0.08501628874505096
582,89550000000.0,1.21542241935011,1.3004305677697254,0.08500814841961546
583,89575000000.0,1.215421122429968,1.3004213301585528,0.08500020772858474
584,89600000000.0,1.2154200600798386,1.3004125295843392,0.08499246950450057
585,89625000000.0,1.215419235402048,1.300404171637192,0.0849849362351438
586,89650000000.0,1.2154186510867957,1.3003962611391202,0.08497761005232451
587,89675000000.0,1.2154183093960302,1.30038880211464,0.08497049271860968
588,89700000000.0,1.2154182121552188,1.3003817977759815,0.08496358562076267
589,89725000000.0,1.2154183607435847,1.3003752505055433,0.08495688976195859
590,89750000000.0,1.2154187560836587,1.300369161836928,0.08495040575326929
591,89775000000.0,1.215419398641949,1.3003635324567975,0.08494413381484844
592,89800000000.0,1.2154202884151262,1.3003583621796653,0.0849380737645391
593,89825000000.0,1.2154214249367667,1.3003536499609842,0.08493222502421749
594,89850000000.0,1.2154228072718125,1.300349393887338,0.08492658661552555
595,89875000000.0,1.2154244340181732,1.3003455911799098,0.08492115716173654
596,89900000000.0,1.2154263033122867,1.3003422382053056,0.08491593489301885
597,89925000000.0,1.215428412830949,1.3003393304793667,0.08491091764841774
598,89950000000.0,1.2154307598000156,1.3003368626838527,0.08490610288383715
599,89975000000.0,1.2154333410023686,1.3003348286815788,0.08490148767921024
600,90000000000.0,1.2154361527874202,1.3003332215345489,0.08489706874712866
601,90025000000.0,1.2154391910838769,1.3003320335279955,0.08489284244411865
602,90050000000.0,1.2154424514144146,1.300331256198015,0.08488880478360028
603,90075000000.0,1.2154459289077493,1.3003308803543412,0.08488495144659192
604,90100000000.0,1.2154496183188823,1.300330896118242,0.08488127779935972
605,90125000000.0,1.2154535140443874,1.300331292951199,0.08487777890681159
606,90150000000.0,1.2154576101459527,1.3003320596989447,0.08487444955299206
607,90175000000.0,1.2154619003678817,1.3003331846241508,0.08487128425626911
608,90200000000.0,1.2154663781605002,1.300334655450166,0.08486827728966584
609,90225000000.0,1.215471036706312,1.3003364594097786,0.08486542270346664
610,90250000000.0,1.2154758689417187,1.300338583285709,0.0848627143439904
611,90275000000.0,1.2154808675845141,1.300341013461857,0.08486014587734281
612,90300000000.0,1.21548602515951,1.300343735970989,0.08485771081147897
613,90325000000.0,1.2154913340291815,1.3003467365517762,0.08485540252259471
614,90350000000.0,1.21549678641729,1.3003500006927204,0.08485321427543036
615,90375000000.0,1.2155023744426452,1.3003535136949422,0.08485113925229704
616,90400000000.0,1.215508090146444,1.3003572607229807,0.08484917057653685
617,90425000000.0,1.2155139255219696,1.3003612268599332,0.08484730133796359
618,90450000000.0,1.2155198725472207,1.3003653971680866,0.08484552462086592
619,90475000000.0,1.2155259232123485,1.3003697567398083,0.08484383352745972
620,90500000000.0,1.2155320695529113,1.3003742907592544,0.0848422212063431
621,90525000000.0,1.2155383036802985,1.3003789845588152,0.0848406808785167
622,90550000000.0,1.2155446178102953,1.3003838236720364,0.0848392058617411
623,90575000000.0,1.2155510042960056,1.3003887938946674,0.08483778959866184
624,90600000000.0,1.2155574556570434,1.3003938813387166,0.08483642568167316
625,90625000000.0,1.2155639646072784,1.3003990724838324,0.0848351078765539
626,90650000000.0,1.2155705240861447,1.3004043542352393,0.08483383014909451
627,90675000000.0,1.2155771272850926,1.3004097139726836,0.08483258668759097
628,90700000000.0,1.2155837676775991,1.3004151396059254,0.08483137192832624
629,90725000000.0,1.215590439041829,1.300420619616568,0.0848301805747389
630,90750000000.0,1.2155971354896895,1.3004261431117663,0.08482900762207679
631,90775000000.0,1.2156038514896732,1.3004316998663348,0.08482784837666157
632,90800000000.0,1.2156105818888683,1.300437280363317,0.08482669847444879
633,90825000000.0,1.215617321938671,1.3004428758414204,0.08482555390274937
634,90850000000.0,1.2156240673115852,1.300448478325837,0.08482441101425175
635,90875000000.0,1.2156308141212753,1.3004540806651097,0.08482326654383443
636,90900000000.0,1.2156375589420885,1.30045967656702,0.08482211762493153
637,90925000000.0,1.2156442988219862,1.3004652606221603,0.08482096180017407
638,90950000000.0,1.2156510312987274,1.3004708283335669,0.08481979703483944
639,90975000000.0,1.2156577544128389,1.3004763761403693,0.08481862172753041
640,91000000000.0,1.2156644667147352,1.3004819014305324,0.08481743471579728
641,91025000000.0,1.215671167278023,1.300487402565091,0.08481623528706805
642,91050000000.0,1.2156778557052188,1.3004928788882841,0.08481502318306533
643,91075000000.0,1.2156845321299243,1.30049833073109,0.08481379860116567
644,91100000000.0,1.2156911972218243,1.300503759419978,0.0848125621981537
645,91125000000.0,1.2156978521885158,1.3005091672798224,0.08481131509130657
646,91150000000.0,1.2157044987737065,1.3005145576299963,0.0848100588562899
647,91175000000.0,1.215711139252078,1.3005199347743226,0.08480879552224452
648,91200000000.0,1.2157177764270806,1.3005253039964595,0.08480752756937893
649,91225000000.0,1.2157244136221972,1.3005306715431437,0.08480625792094654
650,91250000000.0,1.2157310546712958,1.3005360446057574,0.08480498993446162
651,91275000000.0,1.215737703908325,1.3005414313006853,0.0848037273923603
652,91300000000.0,1.2157443661525844,1.3005468406414677,0.08480247448888334
653,91325000000.0,1.2157510466950392,1.3005522825128895,0.08480123581785026
654,91350000000.0,1.2157577512794717,1.3005577676355404,0.08480001635606871
655,91375000000.0,1.2157644860856287,1.3005633075340455,0.08479882144841677
656,91400000000.0,1.2157712577053028,1.3005689144922439,0.08479765678694107
657,91425000000.0,1.2157780731216008,1.3005746015143016,0.0847965283927008
658,91450000000.0,1.2157849396828666,1.3005803822759032,0.08479544259303662
659,91475000000.0,1.2157918650794892,1.3005862710808909,0.08479440600140165
660,91500000000.0,1.2157988573120952,1.300592282801866,0.08479342548977065
661,91525000000.0,1.2158059246647146,1.3005984328301237,0.08479250816540906
662,91550000000.0,1.2158130756764207,1.3006047370227805,0.08479166134635974
663,91575000000.0,1.2158203191046104,1.3006112116343884,0.084790892529778
664,91600000000.0,1.2158276638938352,1.300617873258946,0.08479020936511072
665,91625000000.0,1.2158351191434555,1.3006247387697532,0.08478961962629761
666,91650000000.0,1.21584269407055,1.3006318252504883,0.08478913117993825
667,91675000000.0,1.2158503979748638,1.3006391499301275,0.0847887519552637
668,91700000000.0,1.2158582402016993,1.3006467301141102,0.08478848991241095
669,91725000000.0,1.215866230103827,1.3006545831137084,0.08478835300988141
670,91750000000.0,1.2158743770042926,1.300662726177113,0.08478834917282052
671,91775000000.0,1.2158826901585906,1.3006711764193999,0.08478848626080926
672,91800000000.0,1.215891178715978,1.300679950750944,0.08478877203496582
673,91825000000.0,1.2158998516803456,1.3006890658050518,0.08478921412470619
674,91850000000.0,1.2159087178720795,1.300698537867472,0.08478981999539248
675,91875000000.0,1.2159177858896117,1.300708382805377,0.08479059691576518
676,91900000000.0,1.2159270640712458,1.300718615996901,0.08479155192565524
677,91925000000.0,1.2159365604583996,1.300729252263313,0.08479269180491333
678,91950000000.0,1.215946282756798,1.3007403057974698,0.08479402304067185
679,91975000000.0,1.2159562383021552,1.300751790100556,0.08479555179840093
680,92000000000.0,1.2159664340223344,1.3007637179123994,0.08479728389006502
681,92025000000.0,1.2159768764057945,1.3007761011534063,0.0847992247476117
682,92050000000.0,1.215987571463367,1.3007889508541584,0.08480137939079135
683,92075000000.0,1.215998524701532,1.300802277106391,0.08480375240485905
684,92100000000.0,1.2160097410873267,1.3008160889984062,0.08480634791107944
685,92125000000.0,1.2160212250214741,1.3008303945657886,0.0848091695443145
686,92150000000.0,1.216032980307119,1.300845200733923,0.08481222042680403
687,92175000000.0,1.2160450101265587,1.3008605132754076,0.08481550314884889
688,92200000000.0,1.2160573170150346,1.3008763367619551,0.08481901974692052
689,92225000000.0,1.216069902837833,1.3008926745224392,0.08482277168460617
690,92250000000.0,1.216082768770053,1.3009095286058752,0.08482675983582211
691,92275000000.0,1.216095915277647,1.3009268997467593,0.08483098446911241
692,92300000000.0,1.2161093420998235,1.3009447873328852,0.08483544523306175
693,92325000000.0,1.2161230482339693,1.3009631893778446,0.08484014114387528
694,92350000000.0,1.2161370319254852,1.3009821025025854,0.08484507057710022
695,92375000000.0,1.2161512906545553,1.3010015219112676,0.08485023125671232
696,92400000000.0,1.2161658211292603,1.301021441378874,0.0848556202496138
697,92425000000.0,1.2161806192804798,1.3010418532420684,0.08486123396158862
698,92450000000.0,1.2161956802577256,1.3010627483917894,0.08486706813406375
699,92475000000.0,1.2162109984276261,1.3010841162706963,0.08487311784307017
700,92500000000.0,1.2162265673777641,1.3011059448805329,0.08487937750276875
701,92525000000.0,1.2162423799177622,1.3011282207843429,0.08488584086658069
702,92550000000.0,1.216258428085109,1.3011509291174412,0.08489250103233226
703,92575000000.0,1.216274703156419,1.3011740536084464,0.08489935045202746
704,92600000000.0,1.2162911956564075,1.3011975765960417,0.08490638093963421
705,92625000000.0,1.2163078953714743,1.301221479054226,0.0849135836827517
706,92650000000.0,1.2163247913643054,1.3012457406194786,0.08492094925517324
707,92675000000.0,1.2163418719930812,1.301270339626399,0.08492846763331774
708,92700000000.0,1.2163591249306396,1.30129525314326,0.08493612821262042
709,92725000000.0,1.2163765371866186,1.3013204570130836,0.08494391982646499
710,92750000000.0,1.2163940951313448,1.30134592589789,0.08495183076654533
711,92775000000.0,1.2164117845247822,1.3013716333323884,0.08495984880760621
712,92800000000.0,1.2164295905389184,1.3013975517654257,0.0849679612265073
713,92825000000.0,1.216447497794186,1.301423652627506,0.0849761548333201
714,92850000000.0,1.2164654903872267,1.3014499063822202,0.08498441599499351
715,92875000000.0,1.2164835519273567,1.3014762825938382,0.0849927306664815
716,92900000000.0,1.2165016655692196,1.3015027499878309,0.08500108441861132
717,92925000000.0,1.2165198140514595,1.301529276522551,0.08500946247109153
718,92950000000.0,1.216537979735383,1.3015558294609202,0.08501784972553716
719,92975000000.0,1.2165561446423563,1.3015823754397977,0.08502623079744143
720,93000000000.0,1.2165742904977581,1.3016088805514903,0.08503459005373215
721,93025000000.0,1.2165923987693432,1.3016353104149507,0.08504291164560751
722,93050000000.0,1.2166104507149973,1.3016616302643993,0.085051179549402
723,93075000000.0,1.2166284274216521,1.3016878050215772,0.0850593775999251
724,93100000000.0,1.216646309853493,1.3017137993852552,0.08506748953176224
725,93125000000.0,1.2166640788963028,1.301739577913618,0.08507549901731526
726,93150000000.0,1.216681715404084,1.301765105110882,0.08508338970679796
727,93175000000.0,1.2166992002431032,1.3017903455091782,0.08509114526607497
728,93200000000.0,1.2167165143426772,1.3018152637629454,0.08509874942026818
729,93225000000.0,1.216733638738356,1.301839824729255,0.08510618599089903
730,93250000000.0,1.2167505546206654,1.301863993558484,0.08511343893781853
731,93275000000.0,1.2167672433822792,1.3018877357820695,0.08512049239979036
732,93300000000.0,1.2167836866646786,1.301911017399356,0.08512733073467738
733,93325000000.0,1.2167998664028838,1.3019338049608764,0.08513393855799256
734,93350000000.0,1.216815764874859,1.301956065660305,0.0851403007854461
735,93375000000.0,1.216831364743833,1.301977767413288,0.08514640266945506
736,93400000000.0,1.216846649105999,1.3019988789462493,0.08515222984025028
737,93425000000.0,1.216861601530684,1.302019369871246,0.08515776834056199
738,93450000000.0,1.2168762061083005,1.3020392107752294,0.08516300466692894
739,93475000000.0,1.2168904474895792,1.3020583732931343,0.08516792580355514
740,93500000000.0,1.2169043109274174,1.3020768301858276,0.0851725192584103
741,93525000000.0,1.21691778231671,1.3020945554142491,0.08517677309753902
742,93550000000.0,1.2169308482312968,1.3021115242082157,0.08518067597691892
743,93575000000.0,1.2169434959653627,1.302127713143445,0.08518421717808233
744,93600000000.0,1.2169557135629523,1.3021431001964798,0.08518738663352754
745,93625000000.0,1.2169674898578144,1.302157664818743,0.08519017496092851
746,93650000000.0,1.2169788145000031,1.3021713879859913,0.08519257348598819
747,93675000000.0,1.2169896779894436,1.302184252260611,0.0851945742711675
748,93700000000.0,1.2170000717043912,1.3021962418443986,0.08519617014000747
749,93725000000.0,1.217009987925858,1.3022073426237937,0.08519735469793566
750,93750000000.0,1.2170194198612836,1.3022175422136555,0.0851981223523719
751,93775000000.0,1.2170283616705992,1.30222683000538,0.08519846833478084
752,93800000000.0,1.2170368084805934,1.3022351971932928,0.08519838871269947
753,93825000000.0,1.2170447564055344,1.3022426368125157,0.08519788040698129
754,93850000000.0,1.217052202562245,1.3022491437665091,0.08519694120426413
755,93875000000.0,1.2170591450799568,1.3022547148448316,0.08519556976487475
756,93900000000.0,1.2170655831132526,1.3022593487465661,0.08519376563331349
757,93925000000.0,1.2170715168486244,1.3022630460917743,0.08519152924314999
758,93950000000.0,1.2170769475071552,1.3022658094257762,0.08518886191862096
759,93975000000.0,1.2170818773500989,1.3022676432286215,0.08518576587852267
760,94000000000.0,1.2170863096774978,1.3022685539116536,0.08518224423415588
761,94025000000.0,1.2170902488235111,1.3022685498078534,0.08517830098434231
762,94050000000.0,1.2170937001514353,1.3022676411615757,0.08517394101014042
763,94075000000.0,1.217096670046442,1.3022658401139595,0.08516917006751745
764,94100000000.0,1.2170991659024637,1.3022631606774588,0.08516399477499514
765,94125000000.0,1.217101196110525,1.3022596187129571,0.08515842260243223
766,94150000000.0,1.2171027700402304,1.302255231894208,0.08515246185397762
767,94175000000.0,1.21710389802199,1.3022500196735318,0.0851461216515419
768,94200000000.0,1.2171045913236498,1.302244003237165,0.08513941191351515
769,94225000000.0,1.2171048621290268,1.3022372054640865,0.0851323433350597
770,94250000000.0,1.2171047235075834,1.302229650868416,0.08512492736083255
771,94275000000.0,1.2171041893875814,1.3022213655482329,0.08511717616065151
772,94300000000.0,1.2171032745247976,1.3022123771262017,0.08510910260140414
773,94325000000.0,1.2171019944657122,1.3022027146799502,0.08510072021423798
774,94350000000.0,1.2171003655143837,1.30219240867929,0.08509204316490626
775,94375000000.0,1.2170984046909457,1.3021814909079656,0.08508308621701999
776,94400000000.0,1.2170961296944867,1.3021699943935334,0.08507386469904676
777,94425000000.0,1.217093558858376,1.3021579533233347,0.08506439446495873
778,94450000000.0,1.217090711106275,1.3021454029617578,0.08505469185548287
779,94475000000.0,1.2170876059072162,1.3021323795658784,0.08504477365866214
780,94500000000.0,1.2170842632279106,1.3021189202959942,0.08503465706808355
781,94525000000.0,1.2170807034809077,1.3021050631186226,0.08502435963771493
782,94550000000.0,1.2170769474785557,1.3020908467202756,0.08501389924171998
783,94575000000.0,1.2170730163786876,1.3020763104060635,0.08500329402737594
784,94600000000.0,1.2170689316332355,1.3020614940037671,0.08499256237053165
