,freq,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360
10,75250000000.0,1.0038429616631963,1.0,0.9616345753921699,0.8942844537469349,0.8019936230604562,0.683102211366213,0.5504453242988909,0.41259668228730245,0.2553992285824774,0.10997884176528079,0.07842217323718778,0.22640407550720626,0.38437737462378996,0.5385353715521732,0.6830490908443428,0.8094631189248189,0.9096813028780649,0.9720671489754187,0.9994851113631268,0.9929663233745791,0.9528236468105276,0.8841935168716513,0.7891456878751009,0.67065288643868,0.5430813561420801,0.40654726524395424,0.23241991092979794,0.09963597629820949,0.08223555408018408,0.23491752867931537,0.3869160750240788,0.5407187672712023,0.6848173315974477,0.8109813161700129,0.9063240455363579,0.9713700529647773,1.0005145889603422
11,75275000000.0,1.003841120947656,1.0,0.961635731204634,0.8942859569868983,0.8019946320660016,0.6831023953106624,0.5504439896600024,0.4125943909583947,0.2553965551261126,0.10997678335805582,0.07842144317537306,0.2264020848267718,0.3843733032187249,0.5385296633029473,0.6830425760506247,0.809456762501961,0.9096759546610053,0.9720637214783854,0.9994837474346283,0.9929669104934143,0.9528254888223205,0.8841957437579281,0.7891475902664958,0.6706539318878038,0.543080876804213,0.4065456523352604,0.23241778150357614,0.09963439785746957,0.08223478809254106,0.23491511626349035,0.3869117199978262,0.5407128618089214,0.6848105771225421,0.8109746467047053,0.906318521294521,0.9713662490518211,1.0005126892709466
12,75300000000.0,1.0038391129309414,1.0,0.9616369920676393,0.8942875968986869,0.8019957328455796,0.6831025960599432,0.5504425338614142,0.41259189151057996,0.2553936387981761,0.10997453792015836,0.07842064674714247,0.2263999131832698,0.38436886176372864,0.5385234362297385,0.6830354691267682,0.8094498283425912,0.9096701203431302,0.9720599824602797,0.9994822595316433,0.9929675509562085,0.952827498253779,0.8841981730703928,0.7891496656218975,0.6706550724578645,0.5430803540208768,0.40654389295886717,0.2324154586416031,0.09963267599791369,0.08223395246655349,0.23491248455715572,0.3869069691355591,0.540706419609509,0.6848032087445838,0.8109673710855625,0.906312494979331,0.9713620994219605,1.0005106169452085
13,75325000000.0,1.0038369376383787,1.0,0.9616383579956395,0.8942893734790718,0.8019969254156439,0.6831028136524558,0.5504409569432495,0.41258918399933714,0.255390479636489,0.10997210547709958,0.07841978395064439,0.22639756058685825,0.38436405026549847,0.5385166903625085,0.6830277701091554,0.8094423164891064,0.9096637999504261,0.972055931922689,0.9994806476627058,0.9929682447628329,0.9528296750871414,0.8842008048112191,0.7891519139455887,0.6706563081480249,0.5430797878394296,0.40654198715245915,0.2324129423803954,0.09963081073739954,0.08223304720259868,0.2349096335910251,0.38690182247192884,0.5406994406905893,0.6847952264995553,0.81095948933216,0.9063059666191041,0.9713576041131354,1.0005083719760544
14,75350000000.0,1.0038345950820768,1.0,0.9616398289834873,0.894291286718327,0.8019982097988997,0.6831030481275114,0.5504392589471313,0.41258626846958607,0.255387077700302,0.10996948606454798,0.07841885478777139,0.22639502702770986,0.38435886874322994,0.5385094257197802,0.6830194790213217,0.809434226963651,0.9096569935216096,0.9720515698865669,0.9994789118085966,0.9929689918831542,0.9528320193196571,0.8842036389576944,0.7891543352468208,0.6706576389844241,0.543079178287491,0.4065399349668963,0.23241023276800868,0.09962880209910584,0.08223207230012346,0.23490656337586985,0.38689628003603993,0.5406919250968664,0.6847866304253312,0.8109510014939955,0.9062989362601362,0.9713527631305374,1.000505954376895
15,75375000000.0,1.0038320852561815,1.0,0.9616414050145373,0.8942933366303862,0.8019995859864603,0.6831032994910015,0.5504374399368449,0.41258314498176263,0.2553834330402742,0.10996667970001302,0.07841785925831135,0.22639231252600933,0.384353317221988,0.5385016423462238,0.6830105959126351,0.8094255598229614,0.9096497010792864,0.9720468963759327,0.9994770519895164,0.992969792337024,0.9528345309273539,0.8842066755166056,0.7891569295409739,0.6706590649887549,0.5430785254027622,0.406537736448589,0.23240732984382584,0.0996266501036084,0.0822310277585846,0.23490327391252824,0.3868903418433793,0.5406838728554223,0.6847774205645202,0.8109419076092463,0.9062914039309754,0.9713475765246279,1.0005033641813363
16,75400000000.0,1.0038294082041512,1.0,0.9616430860954196,0.8942955232098414,0.8020010540254472,0.6831035677853732,0.5504354999589303,0.4125798135950011,0.2553795457087627,0.10996368643036974,0.0784167973628717,0.22638941708195479,0.38434739572097965,0.5384933402728911,0.6830011208155656,0.809416315089452,0.9096419226625979,0.9720419113992903,0.999475068207759,0.9929706460842862,0.9528372099061447,0.8842099144826152,0.7891596968185282,0.6706605861750651,0.5430778292470582,0.4065353916438903,0.2324042336489476,0.09962435477635738,0.08222991357734974,0.23489976521189676,0.3868840079230965,0.5406752840062328,0.684767596968211,0.8109322077416362,0.9062833696871434,0.9713420443131195,1.000500601393027
17,75425000000.0,1.003826563918514,1.0,0.9616448722195204,0.8942978464586371,0.8020026139194739,0.6831038530405142,0.5504334390763208,0.4125762743839508,0.25537541575945844,0.10996050628334356,0.07841566910201878,0.22638634068575836,0.3843411042660463,0.5384845195444525,0.6829910537936651,0.809406492820129,0.909633658303287,0.9720366149841835,0.9994729604639057,0.9929715531347721,0.9528400562357072,0.8842133558382623,0.7891626370934909,0.6706622025823434,0.5430770898422803,0.40653290061880276,0.23240094425519808,0.09962191614309555,0.08222872975449967,0.23489603729492642,0.38687727830714774,0.5406661585940028,0.6847571596875116,0.8109219019234007,0.9062748335618547,0.9713361665369964,1.000497666026242
18,75450000000.0,1.003823552424807,1.0,0.961646763375707,0.8943003063850637,0.8020042656784024,0.6831041553013466,0.5504312573323012,0.4125725274051393,0.2553710432574335,0.10995713928803917,0.07841447447583108,0.22638308335764412,0.38433444287933843,0.5384751801783417,0.682980394856562,0.809396093056631,0.9096249080420221,0.9720310071615473,0.9994707287684208,0.9929725134783031,0.9528430699106175,0.8842169995955829,0.7891657503810658,0.6706639142189822,0.5430763072686475,0.4065302634234047,0.23239746169626524,0.09961933423199197,0.08222747629023355,0.23489209017262958,0.38687015302069155,0.5406564966593543,0.6847461087660263,0.8109109902307287,0.9062657956109252,0.9713299432236954,1.0004945581052092
19,75475000000.0,1.003820373737054,1.0,0.9616487595673973,0.8943029029860011,0.8020060093388108,0.6831044745934971,0.5504289548249938,0.4125685727381678,0.25536642826945705,0.10995358549183774,0.07841321348585954,0.22637964509785222,0.384327411583012,0.5384653222464667,0.6829691440908345,0.8093851158435975,0.9096156719283959,0.9720250879370225,0.9994683731138604,0.9929735270846927,0.9528462509108784,0.8842208457256295,0.7891690366802532,0.670665721114294,0.5430754815541842,0.40652748013329537,0.232393786037244,0.09961660907257523,0.08222615318381997,0.23488792385608395,0.3868626321121539,0.540646298242264,0.6847344442549019,0.8108994727039454,0.9062562558767324,0.9713233744227133,1.000491277644492
20,75500000000.0,1.0038170278693195,1.0,0.9616508607917456,0.8943056362671311,0.802007844909321,0.6831048109724119,0.5504265315992283,0.41256441045755227,0.2553615708636312,0.10994984493505171,0.07841188613230647,0.22637602590663083,0.38432001042204716,0.5384549457662609,0.6829573015190968,0.8093735612384396,0.9096059499947874,0.9720188573450678,0.9994658935287055,0.9929745939537392,0.9528495992149928,0.8842248942389541,0.7891724960048782,0.6706676233056311,0.543074612763303,0.4065245507949167,0.23238991734437495,0.09961374069421991,0.0822247604338543,0.23488353836641615,0.38685471559713336,0.5406355633962479,0.6847221662269403,0.8108873494115371,0.906246214428752,0.9713164601684147,1.0004878246788487
21,75525000000.0,1.003813514858825,1.0,0.961653067044253,0.894308506216805,0.8020097724200852,0.6831051644587944,0.5504239877383308,0.4125600406495399,0.25535647111955945,0.10994591766617119,0.0784104924154357,0.2263722257842476,0.38431223940905085,0.538444050800917,0.6829448672086786,0.8093614292832,0.9095957422775932,0.9720123154104952,0.9994632899974869,0.9929757140752329,0.9528531148098257,0.8842291451112178,0.7891761283563297,0.670669620817854,0.5430737009564595,0.4065214754884649,0.23238585567533754,0.09961072913104377,0.08222329804020884,0.23487893371482346,0.38684640353648964,0.5406242921754689,0.684709274725804,0.8108746204124292,0.9062356713051575,0.9713092005008181,1.0004841992036062
22,75550000000.0,1.0038098347098658,1.0,0.9616553783043099,0.894311512855406,0.8020117918870338,0.6831055351044856,0.5504213233035734,0.412555463393593,0.2553511291182986,0.10994180371651788,0.07840903233708633,0.22636824475097803,0.38430409858824943,0.5384326373853003,0.6829318412245607,0.8093487200573797,0.9095850488368572,0.9720054621585735,0.9994605625371643,0.9929768874289553,0.9528567976775283,0.8842335983475764,0.7891799337557505,0.6706717136915114,0.5430727461919005,0.4065182542923145,0.23238160109934708,0.09960757441607616,0.0822217660009145,0.2348741099225556,0.38683769594308187,0.5406124846199035,0.6846957698318572,0.8108612857788229,0.9062246265666613,0.9713015954696046,1.0004804012639574
23,75575000000.0,1.0038059874464877,1.0,0.9616577945757043,0.8943146561805139,0.8020139033390747,0.683105922960908,0.5504185383995253,0.4125506787771224,0.25534554492238526,0.10993750313701173,0.07840750589623409,0.22636408280711479,0.3842955879730268,0.5384207055864163,0.6829182236047847,0.8093354336032909,0.9095738697230198,0.9719982976270921,0.9994577111421872,0.9929781140046741,0.9528606477954282,0.8842382539255383,0.7891839122167753,0.6706739019329181,0.5430717485423329,0.4065148872730304,0.2323771536868772,0.09960427658628691,0.08222016431599186,0.2348690669909254,0.386828592883383,0.5406001407966089,0.6846816516095,0.8108473455900042,0.906213080287519,0.9712936451177114,1.0004764308655678
24,75600000000.0,1.003801973096184,1.0,0.9616603158611934,0.8943179361886807,0.8020161068028097,0.6831063280749732,0.550415633088994,0.4125456868992665,0.2553397186359983,0.10993301598741194,0.07840591309483988,0.22635973994296196,0.38428670762381023,0.5384082554402209,0.6829040144297124,0.8093215699852007,0.9095622049916412,0.971990821838324,0.9994547358429297,0.9929793937821488,0.9528646651542002,0.8842431118515305,0.789188063731899,0.6706761855910418,0.5430707080686088,0.4065113745185714,0.23237251351959354,0.09960083567836098,0.08221849298290727,0.23486380496129877,0.38681909437711737,0.5405872607638302,0.6846669201109135,0.8108327999069482,0.906201032528673,0.9712853494921452,1.0004722880541097
25,75625000000.0,1.0037977916732306,1.0,0.9616629421334651,0.894321352885261,0.8020184023007153,0.6831067504810269,0.5504126074651118,0.41254048785615793,0.25533365033450534,0.10992834231030942,0.07840425393286139,0.22635521618883625,0.3842774575561617,0.5383952870137197,0.6828892137515686,0.8093071292766967,0.9095500546859738,0.9719830348273869,0.9994516366205721,0.9929807267411277,0.9528688497150972,0.8842481721076645,0.7891923883220673,0.670678564703567,0.5430696248355079,0.406507716096844,0.23236768066112126,0.09959725173141,0.08221675200170078,0.23485832383511157,0.3868092004880185,0.5405738445750852,0.6846515754306313,0.8108176488047593,0.9061884833511804,0.9712767086415579,1.0004679728359207
26,75650000000.0,1.003793443215058,1.0,0.9616656734053074,0.8943249062735763,0.8020207898633278,0.6831071902566941,0.55040946162009,0.4125350817388343,0.25532734012498914,0.10992348216723447,0.078402528412484,0.22635051153507063,0.3842678378150961,0.5383818003690158,0.6828738216496102,0.8092921115331301,0.9095374188570934,0.9719749366135578,0.9994484134974634,0.9929821128813467,0.9528732014789779,0.8842534346761132,0.7891968860007136,0.6706810393073451,0.5430684989319106,0.4065039121127512,0.23236265519575358,0.09959352478555118,0.08221494137021451,0.234852623643847,0.3867989112510284,0.5405598923021593,0.684635617634048,0.8108018923788045,0.9061754328207101,0.9712677226226788,1.0004634852471999
27,75675000000.0,1.0037889277278746,1.0,0.9616685096629279,0.894328596359831,0.8020232695100563,0.6831076474381165,0.5504061956543554,0.41252946867235374,0.2553207880859636,0.10991843560188867,0.07840073653292468,0.22634562599200714,0.38425784843237637,0.5383677955594968,0.682857838184996,0.8092765168409928,0.9095242975884353,0.9719665272511256,0.9994450664728006,0.9929835521725343,0.952877720399219,0.8842588995563512,0.7892015567737584,0.6706836094368074,0.5430673304190529,0.40649996264377497,0.23235743721965962,0.09958965488413232,0.08221306108850787,0.2348467043990586,0.38678822671753676,0.5405454040032985,0.6846190468006887,0.8107855306982445,0.9061618810388347,0.9712583914966785,1.0004588253146727
28,75700000000.0,1.0037842452573476,1.0,0.9616714509059624,0.8943324231422748,0.8020258412839183,0.683108122085838,0.550402809656844,0.41252364875647035,0.2553139943173666,0.10991320268602392,0.07839887829518166,0.22634055956000426,0.3842474894588924,0.5383532726396402,0.6828412634306273,0.8092603452587727,0.909510690918979,0.9719578067566955,0.9994415955510609,0.9929850445944078,0.9528824064638177,0.8842645667290571,0.7892064006657096,0.6706862751307728,0.5430661193857685,0.40649586779202823,0.2323520268003463,0.09958564207012417,0.08221111115421463,0.2348405661323507,0.38677714693213516,0.540530379754372,0.6846018630185579,0.8107685638568776,0.9061478280445946,0.9712487153012054,1.0004539930651606
29,75725000000.0,1.003779395823027,1.0,0.9616744971127004,0.8943363866255014,0.8020285052064366,0.6831086142525794,0.5503993037410416,0.41251762209509407,0.25530695894043737,0.10990778346445364,0.07839695370227236,0.2263353122594322,0.3842367609301163,0.5383382316927936,0.6828240974747407,0.8092435968703621,0.909496598918962,0.9719487751910139,0.9994380007628002,0.9929865901466707,0.952887259659379,0.884270436201065,0.7892114176723871,0.6706890364244246,0.54306486591167,0.40649162764694136,0.23234642403637767,0.09958148638959749,0.0822090915679974,0.23483420884539577,0.38676567196143063,0.5405148196177086,0.6845840663747428,0.8107509919521197,0.9061332739397915,0.9712386941099479,1.0004489885357273
30,75750000000.0,1.0037743794492529,1.0,0.9616776482748587,0.8943404868051459,0.802031261314187,0.6831091240147988,0.5503956779973997,0.41251138882615096,0.25529968204833164,0.10990217802014257,0.07839496275238864,0.2263298840906745,0.3842256628836915,0.5383226727696223,0.6828063403774355,0.8092262717500218,0.9094820216588329,0.9719394325582354,0.9994342820876325,0.9929881887890196,0.9528922799364398,0.8842765079354621,0.7892166078255971,0.6706918933750602,0.5430635700758955,0.40648724231194905,0.23234062901809482,0.09957718789011587,0.08220700232530169,0.23482763258991587,0.38675380184449154,0.5404987236657407,0.6845656569422391,0.8107328150560321,0.9061182188084774,0.9712283279882657,1.0004438117437207
31,75775000000.0,1.0037691961655135,1.0,0.9616809044021942,0.8943447237054123,0.8020341096411691,0.68310965142292,0.5503919325442885,0.4125049490492189,0.25529216374533664,0.10989638639835722,0.078392905448116,0.22632427506412978,0.3842141953712914,0.5383065959534742,0.6827879922322896,0.8092083699882298,0.9094669591967324,0.9719297789291476,0.999430439551584,0.9929898405111395,0.9528974672884647,0.88428278193425,0.7892219711284537,0.670694846012168,0.5430622319816727,0.40648271189515506,0.2323346418467966,0.09957274661967003,0.08220484342797732,0.234820837367699,0.3867415366479699,0.5404820919825029,0.6845466348307437,0.8107140332863892,0.9061026627213894,0.9712176169795806,1.000438462736926
32,75800000000.0,1.0037638460077885,1.0,0.9616842654732712,0.8943490973040172,0.8020370502071462,0.6831101965403928,0.5503880674885823,0.41249830291093137,0.2552844041673303,0.10989040867406608,0.07839078179058384,0.22631848517020994,0.38420235844676115,0.5382900013026404,0.6827690531224273,0.809189891651763,0.9094514116035313,0.9719198143332702,0.9994264731621316,0.9929915452827046,0.9529028216794955,0.884289258190632,0.7892275075977245,0.6706978943885624,0.5430608517010832,0.4064780365036926,0.2323284626256066,0.09956816262890285,0.08220261487148885,0.23481382321058952,0.3867288764165466,0.5404649246445103,0.6845270001189421,0.8106946467373715,0.9060866057672426,0.9712065611605565,1.0004329415330762
33,75825000000.0,1.0037583289957952,1.0,0.9616877314899271,0.8943536076200892,0.8020400830689558,0.683110759441604,0.5503840829525533,0.4124914505174743,0.2552764034114489,0.10988424491318967,0.07838859177967293,0.22631251444933514,0.3841901521323379,0.538272888902649,0.6827495231274271,0.8091708368468719,0.9094353789552183,0.971909538797319,0.9994223829221863,0.9929933031033786,0.952908343093457,0.8842959366790145,0.7892332172388837,0.6707010385586396,0.543059429345178,0.4064732162469755,0.23232209143880206,0.0995634359700444,0.08220031665770518,0.23480659014049302,0.38671582122095566,0.5404472217323616,0.6845067529175055,0.8106746555050156,0.9060700480438592,0.9711951606063342,1.0004272481802448
34,75850000000.0,1.003752645177153,1.0,0.9616913024326532,0.8943582546484918,0.8020432082518332,0.6831113401729108,0.5503799790479516,0.41248439202039944,0.25526816159685917,0.10987789520026284,0.07838633541683594,0.22630636288194575,0.3841775765046972,0.5382552588194172,0.6827294023510433,0.8091512056595536,0.9094188613241863,0.9718989523830207,0.9994181688445415,0.9929951139328137,0.9529140314848503,0.8843028173844312,0.7892391000809136,0.6707042785489812,0.5430579650000016,0.40646825122758695,0.23231552841176126,0.09955856669681809,0.08219794878246604,0.23479913818937284,0.38670237112109507,0.5404289833219259,0.6844858933136174,0.810654059705621,0.9060529896491744,0.9711834153661062,1.0004213826970285
35,75875000000.0,1.003746794568258,1.0,0.9616949782918782,0.8943630384057355,0.8020464257924292,0.6831119388387249,0.5503757559100867,0.41247712755857335,0.2552596788733404,0.10987135958409998,0.07838401270413177,0.22630003047849312,0.38416463160227793,0.5382371111384733,0.682708690860052,0.8091309981759396,0.9094018587955586,0.9718880551330024,0.9994138309420261,0.9929969777506532,0.952919886831381,0.8843099003053045,0.7892451561365702,0.6707076144211462,0.543056458763396,0.40646314157771907,0.232308773641883,0.0995535548633755,0.08219551124463995,0.23479146738924997,0.38668852618092253,0.5404102095161534,0.6844644214302267,0.8106328594397879,0.9060354306633123,0.9711713255387132,1.0004153451418394
36,75900000000.0,1.003740777212065,1.0,0.961698759063354,0.8943679588781436,0.8020497357250731,0.6831125554817693,0.5503714136555796,0.4124696572585902,0.25525095534310205,0.10986463815979286,0.07838162364161232,0.2262935172694365,0.3841513174693879,0.538218445944256,0.6826873887723904,0.8091102144822954,0.9093843714372425,0.9718768470903445,0.9994093692141649,0.9929988945365283,0.9529259091042701,0.8843171854184944,0.7892513854197839,0.6707110462278301,0.5430549107528847,0.40645788741448086,0.23230182724745319,0.09954840052839106,0.08219300404368877,0.23478357775220812,0.38667428645885094,0.5403909003821021,0.684442337354555,0.8106110548240053,0.9060173711934277,0.9711588911706706,1.0004091355336586
37,75925000000.0,1.0037345931430588,1.0,0.9617026447342031,0.8943730160806063,0.8020531381004347,0.6831131902014886,0.5503669524188325,0.4124619812755824,0.2552419911590589,0.10985773100526502,0.07837916823100435,0.2262868232452576,0.3841376341760912,0.5381992633212044,0.6826654961690176,0.8090888546931584,0.9093663993347827,0.9718653282884819,0.9994047836854535,0.9930008642700607,0.9529320982618202,0.8843246727075835,0.789257787945658,0.6707145740260885,0.5430533210486966,0.4064524888605176,0.2322946893480048,0.09954310374932325,0.08219042717746018,0.2347754693103907,0.38665965202723385,0.5403710560227226,0.6844196412048731,0.8105886459669598,0.9059988113332992,0.9711461123457437,1.000402753921521
38,75950000000.0,1.0037282424025746,1.0,0.9617066353003588,0.8943782100215131,0.8020566329481951,0.6831138430578241,0.5503623723400546,0.4124540997612419,0.2552327864359923,0.10985063817995151,0.07837664647322912,0.22627994841644608,0.3841235817579129,0.5381795633412286,0.6826430131667656,0.8090669189091305,0.9093479425799401,0.9718534987958609,0.9994000743653351,0.9930028869208608,0.9529384542904152,0.8843323621667765,0.7892643637316209,0.6707181978552404,0.5430516897770618,0.4064469460416099,0.23228736004513875,0.0995376645864143,0.08218778064403903,0.23476714210599164,0.3866446229500961,0.5403506765274247,0.6843963330957277,0.8105656330054967,0.9059797511992396,0.9711329891533484,1.0003962003350335
39,75975000000.0,1.0037217250105783,1.0,0.9617107307508693,0.8943835406953666,0.8020602203159354,0.6831145141324511,0.5503576735421729,0.41244601287181604,0.2552233413299501,0.10984335979022788,0.0783740583692631,0.22627289279350496,0.38410916028786074,0.5381593461023864,0.6826199398555257,0.8090444072231959,0.9093290012363465,0.9718413586526955,0.9993952412488395,0.9930049624785281,0.9529449771470148,0.8843402537620499,0.7892711127951165,0.6707219177831373,0.543050017055815,0.4064412590957757,0.2322798394809769,0.09953208310207574,0.08218506444129164,0.23475859616127648,0.38662919929830647,0.5403297619991588,0.6843724131303803,0.8105420160405943,0.9059601908942452,0.9711195216581653,1.0003894748236155
40,76000000000.0,1.0037150410166393,1.0,0.9617149310720015,0.8943890081054723,0.8020639002406057,0.6831152035011901,0.5503528561702533,0.41243772075463714,0.2552136559886209,0.10983589590608919,0.0783714039209992,0.22626565638695154,0.3840943698139637,0.5381386116978327,0.6825962763381302,0.8090213197425402,0.9093095754136097,0.9718289079120432,0.9993902843669225,0.9930070908926533,0.9529516667985982,0.8843483475016171,0.7892780351472078,0.670725733857454,0.5430483029812706,0.4064354281533313,0.23227212775961045,0.0995263593586985,0.08218227856907326,0.23474983149856102,0.38661338115792804,0.5403083125408754,0.684347881445986,0.8105177952171833,0.9059401305258615,0.9711057099509407,1.0003825774271164
